run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_pretrained_checkpoint_path,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245587189.60779-2aa3dba8-3aa3,resenc_VF_pretrained_t2w_2025-08-05_16-59-06,finished,2025-08-05T16:59:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245587189.60779-2aa3dba8-3aa3,,b928d2e9-2c03-4870-b0d0-6f6b9e67b49a,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.5954592227935791,0.579054057598114,0.6094594597816467,0.5616161823272705,0.6832789778709412,1.0,1.0,0.995412826538086,0.9955682158470154,0.3288492262363434,1.0,1.0,1.0,1.0,0.32522061467170715,15713,900.0,1754428906.5202668,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245586774.33545-d1155552-0477,resenc_SwinUNETR_pretrained_t2w_2025-08-05_17-10-22,finished,2025-08-05T17:10:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245586774.33545-d1155552-0477,,4695ccad-8153-4c96-8df8-cc2ade91efd9,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.9006528854370117,0.911824345588684,0.5,0.34188035130500793,0.6870009899139404,1.0,1.0,1.0,1.0,0.326507031917572,1.0,1.0,1.0,1.0,0.3264952600002289,14426,900.0,1754428284.793208,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245586376.03877-616dd192-c962,resenc_S3D_pretrained_t2w_2025-08-05_17-14-21,finished,2025-08-05T17:15:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245586376.03877-616dd192-c962,,938b3f87-fd44-45a9-89c4-35f4c4757917,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.5001193284988403,0.43243247270584106,0.5864865183830261,0.5061224699020386,0.7334453463554382,0.9988667368888856,0.9988238215446472,0.995412826538086,0.9955682158470154,0.3338802754878998,1.0,0.9999999403953552,0.9743589758872986,0.9736841917037964,0.35431408882141113,14731,900.0,1754428831.451196,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245585947.64113-7fe3cc42-6db0,resenc_MG_pretrained_t2w_2025-08-05_17-23-19,finished,2025-08-05T17:23:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245585947.64113-7fe3cc42-6db0,,aa32d62c-2208-48f3-b61d-0dfa914755cd,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.69038987159729,0.678716242313385,0.6104729771614075,0.5540817975997925,0.7897277474403381,1.0,1.0,1.0,1.0,0.3269987106323242,1.0,1.0,1.0,1.0,0.32516810297966003,14186,900.0,1754428823.0411477,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245522693.20296-2f08c65a-276c,eva_mdae_pretrained_t2w_2025-08-06_11-01-05,finished,2025-08-06T11:01:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245522693.20296-2f08c65a-276c,,3745c0be-fa8a-469b-9cd3-a436a23edf93,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5653103590011597,0.5577702522277832,0.5209459662437439,0.4373076856136322,1.0312488079071045,0.996688723564148,0.9966282844543456,0.9786324501037598,0.9778721928596495,0.35486558079719543,0.9941425323486328,0.9937629699707032,0.9352044463157654,0.9341990947723388,0.3884335458278656,53313,1000.0,1754531426.8095975,200.0,3.8076210902182585e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear,
7245465685.78077-7614ed11-178c,eva_mdae_pretrained_t2w_2025-08-07_02-44-26,finished,2025-08-07T02:45:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245465685.78077-7614ed11-178c,,5c370412-00c9-467b-9711-42799ecfd62f,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.6701176166534424,0.6554054021835327,0.5114864706993103,0.3708359301090241,1.0687086582183838,0.9852949976921082,0.9852583408355712,0.9389163255691528,0.938048243522644,0.39672771096229553,0.9223840236663818,0.9223839044570924,0.8440748453140259,0.8416666984558105,0.506011426448822,57681,1000.0,1754592391.9864595,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear,
7245465666.33338-3a65b026-351c,eva_simmim_pretrained_t2w_2025-08-07_02-51-34,finished,2025-08-07T02:53:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245465666.33338-3a65b026-351c,,7c81e5d3-86fe-4253-81bb-62fb783ef9e6,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5479350090026855,0.515878438949585,0.5594594478607178,0.4869598150253296,0.9798167943954468,0.9877954721450806,0.9877283573150636,0.9566376209259032,0.955748736858368,0.3843539953231811,0.9953374862670898,0.99514901638031,0.9615384340286256,0.9605194330215454,0.3723088204860687,51302,1000.0,1754586528.0589485,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245464414.02516-ede26e40-2595,eva_mae_pretrained_t2w_2025-08-07_03-10-31,finished,2025-08-07T03:11:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245464414.02516-ede26e40-2595,,7d126bb0-71d6-4930-a7bb-d0f337c3771d,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5999147891998291,0.5493242740631104,0.6239864826202393,0.564479649066925,0.9072826504707336,0.9997668862342834,0.9997648000717164,0.9829059839248656,0.9822953343391418,0.3416057825088501,1.0,1.0,1.0,1.0,0.32661134004592896,56906,1000.0,1754593182.3104014,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245464407.31439-9081f7e6-b002,eva_swinunetr_pretrained_t2w_2025-08-07_15-23-50,finished,2025-08-07T03:13:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245464407.31439-9081f7e6-b002,,43ed8ef0-3292-4eec-a403-cc416b6b9f84,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5435733795166016,0.46621620655059814,0.4929054081439972,0.4296296238899231,1.1059612035751345,0.981740951538086,0.982905924320221,0.9612247943878174,0.9601762294769288,0.3782744705677033,0.8854619264602661,0.878031849861145,0.8454608917236328,0.8403361439704895,0.561870276927948,95441,1736.0,1754633089.843947,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245463138.77720-7a0a85f9-3d55,eva_vf_pretrained_t2w_2025-08-07_12-07-51,finished,2025-08-07T03:31:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245463138.77720-7a0a85f9-3d55,,6f60f438-f07f-4f33-b250-6d75148d77a3,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5482205152511597,0.5162162780761719,0.6229729652404785,0.5722222328186035,0.9009773135185242,1.0,1.0,0.9914529919624328,0.9911441802978516,0.3326718807220459,1.0,1.0,1.0,1.0,0.32508936524391174,81341,1486.0,1754621198.1860209,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245463103.73381-c079dce1-d084,eva_mg_pretrained_t2w_2025-08-07_03-35-13,finished,2025-08-07T03:36:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245463103.73381-c079dce1-d084,,345bdfb3-3de8-4582-8347-d89760f974c8,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.5000630021095276,0.43344593048095703,0.5604729652404785,0.4761905074119568,1.0211936235427856,0.9851976037025452,0.9876107573509216,0.9783188104629515,0.9778652787208556,0.3557468056678772,0.9750757813453674,0.9729729890823364,0.909563422203064,0.907750964164734,0.4380243122577667,57700,1000.0,1754595460.4512565,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245461883.88036-55b13d66-abec,eva_voco_pretrained_t2w_2025-08-07_03-48-12,finished,2025-08-07T03:50:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245461883.88036-55b13d66-abec,,27efa841-25ff-42dd-ba80-b640661e826a,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,avg,,0.2,0.6554014682769775,0.6229729652404785,0.5375000238418579,0.40310078859329224,1.1293716430664062,0.9868324995040894,0.989022135734558,0.9783188104629515,0.9778652787208556,0.3608302474021912,0.9314533472061156,0.9251559972763062,0.765072762966156,0.762499988079071,0.5484891533851624,50687,1000.0,1754589303.376544,200.0,7.615242180436517e-09,11400.0,16.0,864.0,2.66666667,12.0,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate,
7245375628.34465-5de86702-7e6e,dinov2_fb_pretrained_t2w_2025-08-08_21-13-35,finished,2025-08-08T03:49:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245375628.34465-5de86702-7e6e,,e9a92cdf-1f23-450e-95c0-48976217a487,t-jiachentu,False,0,Classification,200,False,dinov2_fb,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,True,0.5,0.6574490070343018,0.6195945739746094,0.6114864945411682,0.5455930233001709,0.8757205605506897,0.8862408399581909,0.8891241550445557,0.8087116479873657,0.8091028928756714,0.5404226779937744,0.5179533958435059,0.5169785022735596,0.4868329763412475,0.4867532253265381,0.7504859566688538,97959,2438.0,1754726013.677376,200.0,3.8076210902182585e-09,45200.0,,,,,,,,,mean,,,,,,,,,,,,,,,,,,dinov2_vitl14
7245320109.77939-bb33dae7-949f,resenc_MDAE_pretrained_t2w_2025-08-08_19-11-00,finished,2025-08-08T19:11:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245320109.77939-bb33dae7-949f,,a3e7ff73-215b-41eb-bd01-6f9b15ff7229,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.7129032015800476,0.6939189434051514,0.5729729533195496,0.4965384602546692,0.7893794178962708,1.0,1.0,0.995412826538086,0.9955682158470154,0.3382703959941864,1.0,1.0,1.0,1.0,0.3270760476589203,15395,1000.0,1754695697.2369394,200.0,4.5691453082619125e-09,5800.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245319298.41265-b936c826-ea5a,resenc_MDAE_pretrained_t2w_2025-08-08_19-25-12,finished,2025-08-08T19:25:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245319298.41265-b936c826-ea5a,,4e901f95-a654-41fa-84b2-6e174fe62804,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.7972718477249146,0.7844594717025757,0.6000000238418579,0.5157232880592346,1.0086185932159424,1.0,1.0,1.0,1.0,0.3337291479110718,1.0,1.0,0.9743589758872986,0.9736841917037964,0.3452797830104828,18087,1000.0,1754699236.1234,200.0,4.5691453082619125e-09,5800.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245318469.70323-2faf6d69-c120,resenc_MDAE_pretrained_t2w_2025-08-08_19-42-55,finished,2025-08-08T19:43:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245318469.70323-2faf6d69-c120,,548c3827-d3bd-4d43-9257-e0e19dcf76b5,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.9104723930358888,0.9317567348480223,0.757770299911499,0.7510775923728943,0.6411038041114807,1.0,1.0,0.995412826538086,0.9955682158470154,0.3362872004508972,1.0,1.0,0.9871795177459716,0.9868398308753968,0.342785120010376,15064,1000.0,1754697273.7232018,200.0,4.5691453082619125e-09,5800.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245198523.75706-ce813eff-40c1,resenc_VoCo_pretrained_t2w_2025-08-10_05-01-03,finished,2025-08-10T05:01:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245198523.75706-ce813eff-40c1,,7d692fee-b45e-461a-9ef9-e0a4b7f06d6b,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.6955922842025757,0.6864864826202393,0.5614864826202393,0.4641081690788269,1.013047218322754,1.0,1.0,0.995726466178894,0.9955710172653198,0.32748764753341675,1.0,1.0,0.9729729890823364,0.9736111164093018,0.352573037147522,13786,900.0,1754815893.2983675,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,
