run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245692921.99914-4a32ebcf-c35c,resenc_VF_pretrained_t1gd_2025-08-04_12-23-26,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5135869979858398,0.512499988079071,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245608907.37397-9039c87a-5102,resenc_pretrained_t1gd_2025-08-05_11-05-32,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,3e-05,1.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5480072498321533,0.5481257438659668,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245607258.22440-5a8c750a-016f,resenc_multimodal_mm_mdae_pretrained_pretrained_t1gd_2025-08-05_11-24-56,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoderMultiModal_Classifier,3e-05,4.0,200.0,200.0,0.4892857074737549,,0.47673946619033813,,,,,,0.5797101259231567,0.5639751553535461,,pretrained | model_ResEncoderMultiModal_Classifier | mod_t1gd | timestamped
7245606443.30842-1c17a899-7cd0,resenc_time_conditioned_pretrained_t1gd_2025-08-05_11-46-53,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncTimeConditioned,3e-05,4.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245465186.11567-d3a8744d-55c9,eva_mdae_pretrained_t1gd_2025-08-07_02-52-38,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.4778079390525818,0.4691159129142761,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245465180.71910-d25507cd-b6b0,eva_simmim_pretrained_t1gd_2025-08-07_02-52-59,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.47857141494750977,,0.3621621727943421,,,,,,0.5498188734054565,0.5473352074623108,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245463897.97670-080624f8-e107,eva_mae_pretrained_t1gd_2025-08-07_03-20-48,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.28915661573410034,,,,,,0.4868659377098083,0.48611629009246826,,pretrained | mod_t1gd | timestamped
7245463915.34700-a59744df-fa46,eva_swinunetr_pretrained_t1gd_2025-08-07_15-02-57,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.50951087474823,0.5092656016349792,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245462594.10550-ffce3316-bf67,eva_mg_pretrained_t1gd_2025-08-07_03-40-21,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.4764492511749267,0.47611939907073975,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245461374.02219-b166255b-515e,eva_voco_pretrained_t1gd_2025-08-07_03-57-10,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.4474637508392334,0.4461538791656494,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
