run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245916697.58337-1a491c05-cf99,resenc_time_conditioned_pretrained_t2_2025-08-01_21-27-30,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,6e-05,4,200,200,0.5,,0.4511627852916717,0.5439372062683105,0.5674843192100525,,,,,0.5,0.4507042169570923,0.88442462682724,0.8415066003799438,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245353453.15296-37cc630c-755f,resenc_MDAE_pretrained_t2_2025-08-08_09-59-13,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5429553389549255,0.5279858708381653,,,,,0.574404776096344,0.5867115259170532,0.7827380895614624,0.6793201565742493,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245874027.66958-1fd74ba0-1404,resenc_pretrained_t2_2025-08-02_09-24-49,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5417280197143555,0.5764380693435669,,,,,0.5930059552192688,0.6095662117004395,0.7986111640930176,0.721354603767395,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245695192.57649-541e5a61-0794,resenc_SimCLR_pretrained_t2_2025-08-04_10-58-30,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,8e-05,4,200,200,0.5,,0.4511627852916717,0.5385370850563049,0.5135605335235596,,,,,0.5,0.4507042169570923,0.8062995672225952,0.7068192362785339,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245353974.12193-1ddcf39d-7cf9,resenc_MDAE_pretrained_t2_2025-08-08_09-51-35,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.4948453605175018,,0.4485981166362762,0.5385370850563049,0.5243514776229858,,,,,0.523809552192688,0.4982847571372986,0.801835298538208,0.7444655299186707,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245971208.68299-a40e0873-2b0c,brainmvp_pretrained_t2_2025-08-01_06-34-11,july_stratified_upenn_gbm_idh1_status_single_t2,T2,brainmvp,0.0001,1,100,100,0.5,,0.4511627852916717,0.537800669670105,0.5549446940422058,,,,,0.5,0.4507042169570923,0.7457836866378784,0.6589189767837524,pretrained | mod_t2 | timestamped
7245357184.60728-5d4bd0cc-3fae,resenc_MDAE_pretrained_t1_2025-08-08_08-58-06,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5363279581069946,0.5416021943092346,,,,,0.5,0.4507042169570923,0.60615074634552,0.5891581177711487,pretrained | model_ResEncoder_Classifier | timestamped
7245694393.12283-cf3ae3ab-9207,resenc_MG_pretrained_t2_2025-08-04_11-20-46,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,8e-05,4,200,200,0.5,,0.4511627852916717,0.5341187715530396,0.5279952883720398,,,,,0.5877976417541504,0.6017945408821106,0.8239087462425232,0.7131699323654175,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245882375.94298-7bbefdde-cd65,brainmvp_pretrained_t2_2025-08-02_07-03-07,july_stratified_upenn_gbm_idh1_status_single_t2,T2,brainmvp,6e-05,4,200,200,0.5,,0.4511627852916717,0.5333824157714844,0.5926079750061035,,,,,0.508184552192688,0.4849760830402374,0.5615079402923584,0.5473318099975586,pretrained | mod_t2 | timestamped
7245972849.73589-01978094-df09,brainiac_pretrained_t2_2025-08-01_05-56-29,july_stratified_upenn_gbm_idh1_status_single_t2,T2,brainiac,0.0001,1,100,100,0.5,,0.4511627852916717,0.5324006080627441,0.5264393091201782,,,,,0.5,0.4507042169570923,0.666914701461792,0.5894616842269897,pretrained | mod_t2 | timestamped
