run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245882704.90071-5421b027-b871,dinov2_pretrained_flair_2025-08-02_06-58-06,finished,2025-08-02T06:58:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245882704.90071-5421b027-b871,,efdedf22-6488-4488-a076-b778f0dbec65,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,0.48723337054252625,0.4464285969734192,0.5,0.3723404109477997,0.6884421706199646,0.4729439616203308,0.4605058431625366,0.5,0.3727598488330841,0.6854968667030334,0.4479942619800568,0.4073067605495453,0.5,0.3709677457809448,0.683505654335022,26637.0,1000.0,1754144545.3691125,200.0,4.5691453082619125e-09,35000.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,
7245882308.75980-3bc47256-9fc5,brainmvp_pretrained_flair_2025-08-02_07-05-04,finished,2025-08-02T07:05:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245882308.75980-3bc47256-9fc5,,55fce6ed-d0d1-4519-8d8b-88acbe9ff763,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5022933483123779,0.48348212242126465,0.5,0.3723404109477997,0.6944872736930847,0.6631220579147339,0.6815242767333984,0.5682895183563232,0.5376676917076111,0.6547677516937256,0.5287026166915894,0.5043780207633972,0.4950181245803833,0.4949640035629273,0.7298553586006165,15328.0,1000.0,1754133659.1057298,200.0,4.5691453082619125e-09,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245881926.12337-6c95c980-c1b2,brainiac_pretrained_flair_2025-08-02_07-08-20,finished,2025-08-02T07:08:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245881926.12337-6c95c980-c1b2,,5049397b-c33c-49ce-bd94-5b152d912357,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.5370619893074036,0.5136904716491699,0.5208333730697632,0.5141226649284363,1.40324866771698,0.6626959443092346,0.680728554725647,0.6268621683120728,0.6190476417541504,0.6543945074081421,0.6082905530929565,0.6077898740768433,0.5701992511749268,0.5620550513267517,0.8020629286766052,19983.0,1000.0,1754138515.5254643,200.0,4.5691453082619125e-09,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245875665.07091-1b52f520-2bce,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_10-21-01,finished,2025-08-02T08:51:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245875665.07091-1b52f520-2bce,,8f2a7af2-8107-4fcb-99d9-524d9ea85a62,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.4967563152313232,0.4613095223903656,0.4851190447807312,0.47397181391716,0.6972126364707947,0.61170494556427,0.6301631927490234,0.5438109636306763,0.4952430129051209,0.6676698327064514,0.5243059396743774,0.5261171460151672,0.47101449966430664,0.3571428656578064,0.6826698780059814,28802.0,1176.0,1754153963.4817498,200.0,7.615242180436517e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245874940.32561-e1ed089e-82b9,resenc_time_conditioned_pretrained_flair_2025-08-02_09-03-25,finished,2025-08-02T09:04:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245874940.32561-e1ed089e-82b9,,dfd628e1-e037-4f59-879e-03ddc84951f4,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5231444239616394,0.5098214149475098,0.5,0.3723404109477997,0.6819332838058472,0.6793140172958374,0.7037513256072998,0.6664748191833496,0.669052243232727,0.6428397297859192,0.6002604365348816,0.6023551225662231,0.5575181245803833,0.555795431137085,0.6820114850997925,23769.0,1000.0,1754149216.2405725,200.0,6.092193744349217e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245873938.71523-355cd586-2e75,resenc_pretrained_flair_2025-08-02_09-19-32,finished,2025-08-02T09:20:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245873938.71523-355cd586-2e75,,b8ab88df-1092-4589-863c-956e0274f859,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5193992853164673,0.5069940090179443,0.5,0.3723404109477997,0.6819658279418945,0.7146066427230835,0.7341041564941406,0.6228331327438354,0.6192227005958557,0.6481294631958008,0.5301488041877747,0.5076992511749268,0.5018116235733032,0.48705434799194336,0.6916418671607971,23895.0,1000.0,1754150301.678827,200.0,7.615242180436517e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245873211.15907-69f64f22-7e10,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-32-12,finished,2025-08-02T09:33:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245873211.15907-69f64f22-7e10,,e16419c6-edfb-4a83-927b-edf57dd46094,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5258193612098694,0.5218750238418579,0.5294643044471741,0.49823421239852905,0.7028008103370667,0.8051146268844604,0.8101638555526733,0.7172263860702515,0.720021665096283,0.5884972214698792,0.5369409918785095,0.5422705411911011,0.5625,0.5628002882003784,0.7462741136550903,19098.0,1000.0,1754146301.478241,200.0,7.615242180436517e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245826134.32736-523c48c8-f0f5,resenc_time_conditioned_pretrained_flair_2025-08-02_22-40-22,finished,2025-08-02T22:41:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245826134.32736-523c48c8-f0f5,,50aac656-6949-429c-86f3-13a2b95d5e7c,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5363039374351501,0.524404764175415,0.5,0.3723404109477997,0.6813141107559204,0.5889112949371338,0.6041440963745117,0.5455376505851746,0.5161013603210449,0.6719835996627808,0.6052961349487305,0.607185959815979,0.4746376872062683,0.4439643919467926,0.675553023815155,21339.0,1000.0,1754195848.931335,200.0,4.5691453082619125e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245823898.19213-e2835dcb-0f44,resenc_time_conditioned_pretrained_flair_2025-08-02_23-13-48,finished,2025-08-02T23:14:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245823898.19213-e2835dcb-0f44,,77ca8e54-c96c-4b7b-9c4a-d35a23aff2f6,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5662798881530762,0.5683035850524902,0.5,0.3723404109477997,0.6890606880187988,0.7056422233581543,0.7160245180130005,0.5998103618621826,0.5849146246910095,0.6407960057258606,0.5258222818374634,0.5184178352355957,0.5113224983215332,0.505226194858551,0.7241803407669067,21817.0,1000.0,1754198308.7807577,200.0,1.5230484360873043e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245828638.07266-b33508ec-a95c,resenc_time_conditioned_pretrained_flair_2025-08-03_00-00-17,finished,2025-08-02T23:39:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245828638.07266-b33508ec-a95c,,8bacd76b-2923-41d2-a004-67754b5d8b6e,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5762634873390198,0.5827381014823914,0.5,0.3723404109477997,0.6804592609405518,0.6288917064666748,0.6569440364837646,0.5033518671989441,0.391647070646286,0.6651753783226013,0.5426573753356934,0.5564613342285156,0.5,0.3709677457809448,0.6814083456993103,21709.0,1000.0,1754200855.3597124,200.0,7.615242180436517e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245819798.02137-2b350dbd-cc81,resenc_time_conditioned_pretrained_flair_2025-08-03_00-23-27,finished,2025-08-03T00:25:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245819798.02137-2b350dbd-cc81,,9635f74b-35cf-499c-aa58-e81b3af41391,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5148109793663025,0.48601192235946655,0.5,0.3723404109477997,0.6836889982223511,0.6702944040298462,0.6886511445045471,0.6547941565513611,0.6573426723480225,0.6476835608482361,0.5703921318054199,0.595108687877655,0.5534420013427734,0.550000011920929,0.6821364760398865,21573.0,1000.0,1754202280.8434892,200.0,6.092193744349217e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245795778.65670-28bb2f98-fccc,brainiac_pretrained_flair_2025-08-03_07-02-39,finished,2025-08-03T07:03:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245795778.65670-28bb2f98-fccc,,28e759bd-6790-4990-b9f4-b2ccecca3af4,t-jiachentu,False,0,Classification,100.0,False,brainiac,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,1,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.4942123293876648,0.4357143044471741,0.5,0.28915661573410034,1.0847610235214231,0.6348762512207031,0.6337350606918335,0.5629739761352539,0.5438555479049683,0.6628936529159546,0.5956920385360718,0.5990338325500488,0.5643116235733032,0.5612383484840393,0.7925097942352295,9890.0,500.0,1754214475.0261729,100.0,7.709637592770997e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245795681.90656-cfc97913-c984,brainmvp_pretrained_flair_2025-08-03_07-04-05,finished,2025-08-03T07:04:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245795681.90656-cfc97913-c984,,0224a01d-dbca-4615-8eaf-0381cc9f69c1,t-jiachentu,False,0,Classification,100.0,False,brainmvp,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5093551874160767,0.4769345223903656,0.5,0.3723404109477997,0.7417328357696533,0.5583162307739258,0.5678324699401855,0.5,0.3727598488330841,0.6769163012504578,0.5392802953720093,0.5320048332214355,0.5,0.3709677457809448,0.6853684186935425,7462.0,500.0,1754212131.6361954,100.0,7.709637592770997e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245795583.63698-77ff1ddb-d583,resenc_pretrained_flair_2025-08-03_08-02-30,crashed,2025-08-03T07:08:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245795583.63698-77ff1ddb-d583,,4e2bac93-4540-4eb2-926f-5a6b142fb800,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245795390.30552-c5a18037-1530,resenc_time_conditioned_pretrained_flair_2025-08-03_07-09-28,finished,2025-08-03T07:10:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245795390.30552-c5a18037-1530,,dbe30e5c-04d6-4e13-9bbd-dbcd0850b17d,t-jiachentu,False,0,Classification,100.0,False,ResEncTimeConditioned,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,1,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.5438306927680969,0.5444940328598022,0.5,0.3723404109477997,0.6825504899024963,0.6646267771720886,0.677004337310791,0.5889084339141846,0.5759795904159546,0.6529790163040161,0.6002947092056274,0.5887681245803833,0.5932971239089966,0.5891384482383728,0.6780785322189331,10782.0,500.0,1754215808.5754557,100.0,7.709637592770997e-09,8800.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245795485.46484-2be1e277-228e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-03_08-00-41,finished,2025-08-03T08:01:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245795485.46484-2be1e277-228e,,df8c896a-a390-4c79-ad27-2017e1917370,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,1,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5164841413497925,0.5127975940704346,0.4773809313774109,0.41414517164230347,0.6916056871414185,0.7619243264198303,0.7692307233810425,0.6729076504707336,0.676444411277771,0.6113929748535156,0.5805342793464661,0.58152174949646,0.54076087474823,0.54076087474823,0.7000170350074768,10897.0,500.0,1754218986.4320426,100.0,7.709637592770997e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245740663.24718-088d3646-d36b,dinov2_pretrained_flair_2025-08-03_22-27-25,finished,2025-08-03T22:27:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245740663.24718-088d3646-d36b,,cca36e57-e406-4720-95cf-b4026b6f1181,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,0.48671790957450867,0.45104166865348816,0.5,0.3723404109477997,0.6828368902206421,0.4803107976913452,0.449299156665802,0.504469096660614,0.3975757658481598,0.685863196849823,0.4695289134979248,0.42044079303741455,0.5,0.3709677457809448,0.6834335923194885,27854.0,1000.0,1754287919.5825052,200.0,6.092193744349217e-09,35000.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,
7245739113.33265-64fc872f-3fb5,mri_core_pretrained_flair_2025-08-03_22-52-20,finished,2025-08-03T22:52:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245739113.33265-64fc872f-3fb5,,9a0766fe-2ab5-44b3-ae41-cf835cb75918,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.49433183670043945,0.4769344925880432,0.5,0.3723404109477997,0.6823007464408875,0.49990513920784,0.4984087347984314,0.4975961446762085,0.37163373827934265,0.6839051842689514,0.568974494934082,0.6074879169464111,0.5,0.3709677457809448,0.6828559637069702,18698.0,500.0,1754280270.915157,100.0,3.854818796385494e-08,17500.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
