run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245588554.47657-037655e6-6b65,resenc_time_conditioned_pretrained_t1c_2025-08-05_16-36-37,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncTimeConditioned,7e-05,4,180,180,0.7419007420539856,,0.7639913558959961,0.8897472023963928,0.8179639577865601,,,,,0.8085598945617676,0.783419132232666,0.9129555225372314,0.8769692182540894,pretrained | model_ResEncTimeConditioned | mod_t1c | timestamped
7245914729.34951-f24c4f37-bbe6,dinov2_pretrained_t2f_2025-08-01_21-59-40,july_stratified_brats23_gli_vs_met_single_t2f,T2f,dinov2,6e-05,4,50,200,0.5,,0.4651567935943603,0.8883427381515503,0.8027689456939697,,,,,0.8120300769805908,0.6033604145050049,0.9326199889183044,0.8159025311470032,pretrained | mod_t2f | timestamped
7245873667.70807-3aebb723-3e99,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-02_09-24-29,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4651567935943603,0.8842228651046753,0.8407049179077148,,,,,0.8145363330841064,0.8251713514328003,0.9518026113510132,0.9026968479156494,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245969144.58185-8b42c1e7-6cd2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_06-57-16,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4651567935943603,0.8842228651046753,0.8407049179077148,,,,,0.8145363330841064,0.8251713514328003,0.9518026113510132,0.9026968479156494,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245587231.43680-7245a680-710a,resenc_VF_pretrained_t2f_2025-08-05_16-58-00,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180,0.5375000238418579,,0.5373681783676147,0.8841760158538818,0.7850556969642639,,,,,0.952139973640442,0.9424527883529664,0.9847214221954346,0.9212509989738464,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245820231.99699-1bff146a-cd5a,resenc_time_conditioned_pretrained_t2f_2025-08-03_02-23-01,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncTimeConditioned,8e-05,4,200,200,0.7813202142715454,,0.7367644309997559,0.8838014602661133,0.798264741897583,,,,,0.8495758771896362,0.8740190267562866,0.9797089099884032,0.9515705108642578,pretrained | model_ResEncTimeConditioned | mod_t2f | timestamped
7245829087.98120-9b7b24e4-2314,resenc_time_conditioned_pretrained_t1c_2025-08-02_21-46-57,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncTimeConditioned,0.0001,4,200,200,0.5,,0.4651567935943603,0.8837078809738159,0.8205422759056091,,,,,0.8258145451545715,0.8610999584197998,0.9335839748382568,0.908078908920288,pretrained | model_ResEncTimeConditioned | mod_t1c | timestamped
7245974883.95847-7edd70a0-bd06,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_05-17-15,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,1,200,200,0.574999988079071,,0.6005052328109741,0.8830524682998657,0.8272370100021362,,,,,0.8439368009567261,0.8555763363838196,0.9546944499015808,0.914771556854248,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245609199.40208-d39c7abe-2dd1,resenc_pretrained_t2f_2025-08-05_10-52-05,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200,0.6231273412704468,,0.6685473322868347,0.8792603015899658,0.8186769485473633,,,,,0.985299825668335,0.985299825668335,0.9968189597129822,0.9912652373313904,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245914356.18003-282040a9-bd25,brainmvp_pretrained_t1n_2025-08-01_22-05-43,july_stratified_brats23_gli_vs_met_single_t1n,T1n,brainmvp,6e-05,4,200,200,0.5,,0.4651567935943603,0.8781367540359497,0.8173468112945557,,,,,0.5,0.4658493995666504,0.8668787479400635,0.7764987945556641,pretrained | mod_t1n | timestamped
7246050323.01202-873137d5-c6a4,resenc_pretrained_t2w_2025-07-31_08-26-05,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncoder_Classifier,2e-05,4,100,100,0.5,,0.4651567935943603,0.8774812817573547,0.8039232492446899,,,,,0.8798438310623169,0.8192130923271179,0.9709851741790771,0.9211856126785278,pretrained | model_ResEncoder_Classifier | mod_t2w | timestamped
7245977517.76006-c67206d1-d349,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_04-33-01,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,2e-05,4,200,200,0.5,,0.4651567935943603,0.8756085634231567,0.7720032930374146,,,,,0.8827357292175293,0.9193121790885924,0.958261013031006,0.9492912292480468,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245719458.63059-7c7f983d-2f31,brainiac_scratch_t2w_2025-08-04_04-22-11,july_stratified_brats23_gli_vs_met_single_t2w,T2w,brainiac,6e-05,4,200,200,0.4981273412704468,,0.4642233848571777,0.8697565793991089,0.7477967143058777,,,,,0.8182957172393799,0.8366113305091858,0.94447660446167,0.9070147275924684,scratch | mod_t2w | timestamped
7245973177.80888-08340ae0-389c,brainiac_pretrained_t2f_2025-08-01_05-46-04,july_stratified_brats23_gli_vs_met_single_t2f,T2f,brainiac,0.0001,4,100,100,0.6312733888626099,,0.6591280698776245,0.8681647777557373,0.7583408355712891,,,,,0.8167534470558167,0.8640819787979126,0.9026411771774292,0.9021819829940796,pretrained | mod_t2f | timestamped
7245977487.08271-490d6a74-a5cf,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_04-33-30,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,4,200,200,0.5356273651123047,,0.5348485112190247,0.8675562143325806,0.727528989315033,,,,,0.909919023513794,0.9054804444313048,0.9737324118614196,0.9444211721420288,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245717983.24637-01098116-39fd,brainmvp_pretrained_t2f_2025-08-04_04-45-53,july_stratified_brats23_gli_vs_met_single_t2f,T2f,brainmvp,6e-05,4,200,200,0.7789794206619263,,0.596394419670105,0.8649812936782837,0.7592226266860962,,,,,0.6953923106193542,0.7186347246170044,0.8475997447967529,0.7269636392593384,pretrained | mod_t2f | timestamped
7246050213.31930-7ab4d505-f2b3,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-07-31_08-26-33,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,1,200,200,0.5249999761581421,,0.5144022703170776,0.864513099193573,0.7133870124816895,,,,,0.8258145451545715,0.8610999584197998,0.957489848136902,0.8877955675125122,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245826557.38107-3127480c-57d8,resenc_time_conditioned_pretrained_t2f_2025-08-02_22-37-57,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncTimeConditioned,6e-05,4,200,200,0.5231273174285889,,0.5123610496520996,0.8639513254165649,0.7519956827163696,,,,,0.8642760515213013,0.8897666335105896,0.9886254072189332,0.9658162593841552,pretrained | model_ResEncTimeConditioned | mod_t2f | timestamped
