id,name,state,created_at,project,Notes,tags,url,modality,benchmark,config.sam,config.fold,config.task,config.T_max,config.mixup,config.model,config.epochs,config.compile,config.devices,config.metrics,config.subtask,config.nesterov,config.strategy,config.benchmark,config.input_dim,config.optimizer,config.precision,config.scheduler,config.warmstart,config.batch_size,config.cifar_size,config.max_epochs,config.pretrained,config.save_preds,config.warmstart2,config.accelerator,config.input_shape,config.mixup_alpha,config.num_classes,config.num_workers,config.result_plot,config.adaptive_sam,config.modality_idx,config.target_shape,config.undecay_norm,config.weight_decay,config.data_root_dir,config.deterministic,config.learning_rate,config.input_channels,config.random_batches,config.resnet_dropout,config.sync_batchnorm,config.apply_shakedrop,config.finetune_method,config.freeze_backbone,config.label_smoothing,config.test_transforms,config.final_batch_size,config.stochastic_depth,config.train_transforms,config.log_every_n_steps,config.squeeze_excitation,config.zero_init_residual,config.classification_task,config.use_single_modality,config.auto_batch_size_mode,config.auto_batch_size_steps,config.prepare_data_per_node,config.accumulate_grad_batches,config.auto_batch_size_enabled,config.metric_computation_mode,config.token_aggregation_method,config.pretrained_checkpoint_path,config.classification_head_dropout,summary.Test/AP,summary.Test/AUROC,summary.Test/Balanced_Accuracy,summary.Test/F1,summary.Test/loss,summary.Train/AP,summary.Train/AUROC,summary.Train/Balanced_Accuracy,summary.Train/F1,summary.Train/loss,summary.Val/AP,summary.Val/AUROC,summary.Val/Balanced_Accuracy,summary.Val/F1,summary.Val/loss,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.epoch,summary.lr-AdamW,summary.trainer/global_step,summary.val_ConfusionMatrix_absolute,summary.val_ConfusionMatrix_normalized,metrics.Test_AUROC,metrics.Val_AUROC,metrics.Test_AP,metrics.Val_AP,metrics.Test_F1,metrics.Val_F1,metrics.Test_Balanced_Accuracy,metrics.Val_Balanced_Accuracy,metrics.epoch,config.time_dim,config.dropout_rate,config.freeze_encoder,config.learned_sinusoidal_dim,config.gradient_clip_val,config.use_brainiac_preprocessing,config.chpt_path,config.pretrained_encoder_path
7245823911.53654-da7f81e9-5840,resenc_time_conditioned_pretrained_t2_2025-08-02_23-13-08,finished,2025-08-02T23:13:55Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_TIME_CONDITIONED pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245823911.53654-da7f81e9-5840,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5641015768051147,0.5342261791229248,0.4910714328289032,0.4425871968269348,0.6851112246513367,0.7013219594955444,0.7121140360832214,0.6365790963172913,0.6371275782585144,0.6405164003372192,0.5587283372879028,0.5689915418624878,0.5425724983215332,0.5403833985328674,0.6902270913124084,20867,1000,1754197299.9131434,{'runtime': 20867},200,1.5230484360873043e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_393c108286e5ac643de8.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_da8ac643672d41fc70ae.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5342261791229248,0.5689915418624878,0.5641015768051147,0.5587283372879028,0.4425871968269348,0.5403833985328674,0.4910714328289032,0.5425724983215332,200,256.0,0.5,False,64.0,,,,
7245828650.85187-0c5de44c-f3f7,resenc_time_conditioned_pretrained_t2_2025-08-03_00-02-55,finished,2025-08-02T23:41:49Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_TIME_CONDITIONED pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245828650.85187-0c5de44c-f3f7,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5278466939926147,0.5267857313156128,0.5,0.3723404109477997,0.6832950115203857,0.6099755764007568,0.6216651201248169,0.5055864453315735,0.4033326804637909,0.6698179841041565,0.5636392831802368,0.5398550629615784,0.5,0.3709677457809448,0.6841311454772949,20616,1000,1754200028.6867142,{'runtime': 20616},200,7.615242180436517e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_3ea183746f0a1c6b46c0.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_8b0d9a3b565c2b37b496.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5267857313156128,0.5398550629615784,0.5278466939926147,0.5636392831802368,0.3723404109477997,0.3709677457809448,0.5,0.5,200,256.0,0.5,False,64.0,,,,
7245819811.27432-402eca4a-7305,resenc_time_conditioned_pretrained_t2_2025-08-03_00-21-53,finished,2025-08-03T00:23:27Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_TIME_CONDITIONED pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245819811.27432-402eca4a-7305,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.4405876994132995,0.3790178894996643,0.5,0.3723404109477997,0.6833517551422119,0.5322058200836182,0.5330443978309631,0.5,0.3727598488330841,0.6807623505592346,0.5694435834884644,0.5342693328857422,0.5,0.3709677457809448,0.6830399632453918,21037,1000,1754201644.8005457,{'runtime': 21037},200,6.092193744349217e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_69a4d94989ea3edeb938.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_8b0d9a3b565c2b37b496.png'], 'format': 'png', 'height': 800, 'width': 800}",0.3790178894996643,0.5342693328857422,0.4405876994132995,0.5694435834884644,0.3723404109477997,0.3709677457809448,0.5,0.5,200,256.0,0.5,False,64.0,,,,
7245795607.77171-8b7b742a-396c,resenc_pretrained_t2_2025-08-03_08-03-39,finished,2025-08-03T07:06:53Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245795607.77171-8b7b742a-396c,t2,upenn_gbm_gtr_status,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5297428369522095,0.5102678537368774,0.5,0.3723404109477997,0.6912354230880737,0.6274217367172241,0.6517131328582764,0.6011985540390015,0.597926676273346,0.6634668111801147,0.5589151382446289,0.5422705411911011,0.5416666865348816,0.5414585471153259,0.6867926716804504,10802,500,1754218690.3227837,{'runtime': 10802},100,7.709637592770997e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_757b79bbc10837d56217.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_da8ac643672d41fc70ae.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5102678537368774,0.5422705411911011,0.5297428369522095,0.5589151382446289,0.3723404109477997,0.5414585471153259,0.5,0.5416666865348816,100,,,,,,,,
7245795510.03161-95924bae-120c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-03_08-04-20,finished,2025-08-03T07:10:54Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_MDAE pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245795510.03161-95924bae-120c,t2,upenn_gbm_gtr_status,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,1,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4597499966621399,0.42023807764053345,0.4836309552192688,0.3381410241127014,0.7068591713905334,0.6861698031425476,0.695236325263977,0.645348072052002,0.6476067900657654,0.6456509232521057,0.5193005800247192,0.5090579986572266,0.5221920013427734,0.5209558606147766,0.7485093474388123,11094,500,1754219375.2905717,{'runtime': 11094},100,7.709637592770997e-09,4400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_3052356a63fa383125dd.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_e2abd78076dbace1f145.png'], 'format': 'png', 'height': 800, 'width': 800}",0.42023807764053345,0.5090579986572266,0.4597499966621399,0.5193005800247192,0.3381410241127014,0.5209558606147766,0.4836309552192688,0.5221920013427734,100,,,,,,,,
7245738833.62985-529f846e-3999,resenc_pretrained_t2_2025-08-03_22-57-56,finished,2025-08-03T22:58:31Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245738833.62985-529f846e-3999,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5455244779586792,0.5316964387893677,0.5,0.3723404109477997,0.6818984150886536,0.6795636415481567,0.7143486142158508,0.6559114456176758,0.6584056615829468,0.6402587294578552,0.5616645216941833,0.5572161674499512,0.523097813129425,0.523097813129425,0.6894533038139343,24470,1000,1754286379.9770994,{'runtime': 24470},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_8ec5bf551f9f7b385ef4.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_5f303b12c356650d6d46.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5316964387893677,0.5572161674499512,0.5455244779586792,0.5616645216941833,0.3723404109477997,0.523097813129425,0.5,0.523097813129425,200,,,,,,,,
7245696786.14945-7da9b786-ea3f,resenc_SwinUNETR_pretrained_t2_2025-08-04_10-31-44,finished,2025-08-04T10:32:18Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_SWINUNETR pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245696786.14945-7da9b786-ea3f,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5415369868278503,0.5223214626312256,0.4958333373069763,0.4889361262321472,0.8831428289413452,0.9938696622848512,0.9942612648010254,0.9703751802444458,0.9703751802444458,0.3659665286540985,0.5327781438827515,0.5270229578018188,0.5045289993286133,0.5035361051559448,1.041215896606445,23254,1000,1754326791.427254,{'runtime': 23254},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_d6394dee87a4da24f0eb.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_e367e4e06798d8374d5e.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5223214626312256,0.5270229578018188,0.5415369868278503,0.5327781438827515,0.4889361262321472,0.5035361051559448,0.4958333373069763,0.5045289993286133,200,,,,,,,,
7245696018.04666-fe0fc70f-ab81,resenc_VoCo_pretrained_t2_2025-08-04_10-44-44,finished,2025-08-04T10:45:18Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_VOCO pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245696018.04666-fe0fc70f-ab81,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.47526976466178894,0.43764883279800415,0.5,0.3723404109477997,0.6825302243232727,0.9355639219284058,0.937347650527954,0.862777590751648,0.8655810356140137,0.4712103307247162,0.5363162755966187,0.5366847515106201,0.5366847515106201,0.5360269546508789,0.9214252829551696,23296,1000,1754327613.171399,{'runtime': 23296},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_28077a9c745264777f88.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_a9bd9fd9ef6da940eb64.png'], 'format': 'png', 'height': 800, 'width': 800}",0.43764883279800415,0.5366847515106201,0.47526976466178894,0.5363162755966187,0.3723404109477997,0.5360269546508789,0.5,0.5366847515106201,200,,,,,,,,
7245695245.02205-89b35deb-f3ec,resenc_SimCLR_pretrained_t2_2025-08-04_11-04-22,finished,2025-08-04T11:04:56Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_SIMCLR pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245695245.02205-89b35deb-f3ec,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.59452223777771,0.5729166269302368,0.5514881014823914,0.5338648557662964,0.6877215504646301,0.8534460067749023,0.860593855381012,0.7849742770195007,0.7905009984970093,0.564142644405365,0.5344746708869934,0.5320048332214355,0.5285326242446899,0.52491694688797,0.7365437746047974,23923,1000,1754329417.3624518,{'runtime': 23923},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_6e3bcd1c5390bb1a5eb5.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_bef7ff1bc0a70fe962ed.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5729166269302368,0.5320048332214355,0.59452223777771,0.5344746708869934,0.5338648557662964,0.52491694688797,0.5514881014823914,0.5285326242446899,200,,,,,,,,
7245694453.55061-6491f055-7f78,resenc_MG_pretrained_t2_2025-08-04_11-17-01,finished,2025-08-04T11:17:36Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_MG pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245694453.55061-6491f055-7f78,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.5431694984436035,0.5431547164916992,0.5,0.3723404109477997,0.681716799736023,0.9192017316818236,0.9261071681976318,0.8559046983718872,0.8613264560699463,0.4811250567436218,0.5069270133972168,0.4846014678478241,0.489130437374115,0.4841269850730896,0.9306769371032716,24177,1000,1754330432.075546,{'runtime': 24177},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_7dd72872680e8ca13c00.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_f0e29663de5555b53fc2.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5431547164916992,0.4846014678478241,0.5431694984436035,0.5069270133972168,0.3723404109477997,0.4841269850730896,0.5,0.489130437374115,200,,,,,,,,
7245693681.15861-79b4cd79-9888,resenc_S3D_pretrained_t2_2025-08-04_11-25-27,finished,2025-08-04T11:26:03Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_S3D pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245693681.15861-79b4cd79-9888,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,0.2,0.514033317565918,0.5099701881408691,0.5,0.3723404109477997,0.6837952733039856,0.677040159702301,0.6989944577217102,0.6362404823303223,0.637810468673706,0.6452565789222717,0.5559161305427551,0.5474033951759338,0.5036231875419617,0.49985259771347046,0.7001232504844666,24440,1000,1754331202.3429663,{'runtime': 24440},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_19938b412db2ab697f59.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_bd9e19ffdaff68a1a728.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5099701881408691,0.5474033951759338,0.514033317565918,0.5559161305427551,0.3723404109477997,0.49985259771347046,0.5,0.5036231875419617,200,,,,,,,,
7245692907.87809-49dfd868-389a,resenc_VF_pretrained_t2_2025-08-04_12-29-45,finished,2025-08-04T12:30:20Z,july_stratified_upenn_gbm_gtr_status_single_t2,Stratified RESENC_VF pretrained on upenn_gbm gtr_status with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t2/runs/7245692907.87809-49dfd868-389a,t2,upenn_gbm_gtr_status,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,gtr_status,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.4802405536174774,0.44404762983322144,0.4386904835700989,0.4366047978401184,0.9254776239395142,0.955758571624756,0.9545470476150512,0.861660361289978,0.8652406334877014,0.4550712704658508,0.550199031829834,0.5800120830535889,0.5896739363670349,0.5885521769523621,0.8361078500747681,23579,1000,1754334198.5522947,{'runtime': 23579},200,6.092193744349217e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_33ac1a8094f09bd7462b.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_635cf59a9b434268b41f.png'], 'format': 'png', 'height': 800, 'width': 800}",0.44404762983322144,0.5800120830535889,0.4802405536174774,0.550199031829834,0.4366047978401184,0.5885521769523621,0.4386904835700989,0.5896739363670349,200,,,,,,,,
