run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7245969232.88103-155b0a07-53bf,dinov2_pretrained_mixed_contrasts_2025-08-01_06-56-41,finished,2025-08-01T06:57:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245969232.88103-155b0a07-53bf,,f416092d-1975-46c7-a4a3-b20afdadddda,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,,True,0.5,0.6098467111587524,0.5714285373687744,0.5,0.3589743673801422,0.6901901364326477,0.53902268409729,0.5373721122741699,0.4913454055786133,0.437366783618927,0.6982033252716064,0.6325291395187378,0.5779221057891846,0.5,0.3589743673801422,0.6904757618904114,11038.0,500.0,1754042463.487478,100.0,3.854818796385494e-08,1800.0,,mean,,,,,,,,,mean,facebook/dinov2-base,,,
7245968417.47621-53501ef0-4c00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-01_08-47-53,finished,2025-08-01T08:48:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245968417.47621-53501ef0-4c00,,f6d58ffc-2c8e-4c10-b2c4-3c24eb31cc78,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4195502996444702,0.29870128631591797,0.43831169605255127,0.380952388048172,0.8032583594322205,1.0,1.0,1.0,1.0,0.2445480227470398,0.4496585130691528,0.37662339210510254,0.4675324857234955,0.46633827686309814,1.7877224683761597,16484.0,1000.0,1754054593.223574,200.0,7.615242180436517e-09,1800.0,,,,,,,,,,,,,,,
7245918004.45316-76b9218d-5d58,resenc_pretrained_mixed_contrasts_2025-08-01_21-05-03,finished,2025-08-01T21:05:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245918004.45316-76b9218d-5d58,,ead1e753-3b87-4fa5-b162-8b0bdb7601f0,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,False,0.2,0.4439474642276764,0.3181818127632141,0.5,0.3589743673801422,0.6962429285049438,1.0,1.0,1.0,1.0,0.2131784111261368,0.48271113634109497,0.350649356842041,0.3603896200656891,0.3589743673801422,1.4053692817687988,15702.0,1000.0,1754098040.247389,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245917161.67306-39b7f3d0-dfe0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-01_21-26-24,finished,2025-08-01T21:27:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245917161.67306-39b7f3d0-dfe0,,8dc5fa7e-f54a-409b-8167-fcb55fcfab00,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4809926748275757,0.4025973677635193,0.3896103799343109,0.3333333432674408,0.8369154334068298,1.0,1.0,1.0,1.0,0.23305906355381012,0.5271523594856262,0.5064934492111206,0.6136363744735718,0.5993589758872986,1.3928964138031006,16411.0,1000.0,1754100031.6758633,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245916349.24595-cf1b7a89-d8aa,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-01_21-35-56,finished,2025-08-01T21:36:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245916349.24595-cf1b7a89-d8aa,,0139ae78-3440-49fa-acab-1a2269f6e45e,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.6170408725738525,0.551948070526123,0.5,0.3589743673801422,0.690721333026886,0.9746369123458862,0.9740362167358398,0.931156575679779,0.9294532537460328,0.3552176356315613,0.517039954662323,0.4155844449996948,0.4058441519737244,0.4000000059604645,1.6255102157592771,17937.0,1000.0,1754102135.0337763,200.0,4.5691453082619125e-09,3600.0,,cls_token,,,,,,,,False,,,256.0,0.5,64.0
7245914859.17507-7d166805-0671,mri_core_pretrained_mixed_contrasts_2025-08-01_21-58-18,finished,2025-08-01T21:59:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245914859.17507-7d166805-0671,,a70c8ff1-7b6c-42b7-bbb0-81ead002ec5c,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,1.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,False,0.5,0.6096007823944092,0.5827922224998474,0.5,0.3589743673801422,0.6935840845108032,0.5991755723953247,0.5601887702941895,0.5078678131103516,0.4149410128593445,0.6766304969787598,0.4286178052425385,0.26623374223709106,0.5,0.3589743673801422,0.6927748322486877,27739.0,1000.0,1754113310.656204,200.0,4.5691453082619125e-09,7200.0,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,
7245914450.40391-052dcacc-17af,dinov2_pretrained_mixed_contrasts_2025-08-01_22-04-11,finished,2025-08-01T22:04:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245914450.40391-052dcacc-17af,,add45029-f0b6-4d71-86f0-e6163a9df0e2,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,,True,0.5,0.4197015166282654,0.23376622796058655,0.5,0.3589743673801422,0.6876291632652283,0.8062418699264526,0.7859952449798584,0.7049567103385925,0.7077921628952026,0.5748647451400757,0.5365610122680664,0.4220779538154602,0.5454545617103577,0.4517543911933899,0.9971882700920104,20380.0,1000.0,1754106248.756864,200.0,4.5691453082619125e-09,3600.0,,mean,,,,,,,,,mean,facebook/dinov2-base,,,
7245914040.22086-a7c68ca3-188e,brainmvp_pretrained_mixed_contrasts_2025-08-01_22-11-08,finished,2025-08-01T22:11:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245914040.22086-a7c68ca3-188e,,3c3a12ff-21ab-4c67-bee4-d88ab3a0cc21,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5154155492782593,0.4675324559211731,0.5,0.3055555522441864,0.998102366924286,0.7972942590713501,0.8166797757148743,0.749016523361206,0.746874988079071,0.5503677129745483,0.5034751892089844,0.4220779538154602,0.4610389471054077,0.4318181872367859,0.9260358214378356,10046.0,1000.0,1754096344.5336692,200.0,4.5691453082619125e-09,1800.0,0.2,cls_token,,,,,,,,,,,,,
7245913609.76044-6c827cca-c220,brainiac_pretrained_mixed_contrasts_2025-08-01_22-20-32,failed,2025-08-01T22:20:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245913609.76044-6c827cca-c220,,e5f9a5ad-bcf3-4576-8a13-968c12d50579,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,,,,,,,,,,,34.0,0.0,1754086874.9587507,,2.8571428571428573e-06,0.0,0.2,cls_token,,,,,,,,,,,,,
7245608487.80155-7fc9fd43-7543,resenc_pretrained_mixed_contrasts_2025-08-05_11-10-38,finished,2025-08-05T11:11:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245608487.80155-7fc9fd43-7543,,4fa2f53b-779a-45b2-bbbd-fa3adbd58ff2,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,False,0.2,0.4835609495639801,0.3701298832893371,0.33441558480262756,0.31561994552612305,0.7111773490905762,1.0,1.0,1.0,1.0,0.22192414104938507,0.4369994103908539,0.3181818127632141,0.33441558480262756,0.31561994552612305,1.5108575820922852,16595.0,1000.0,1754408867.7252564,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245608345.64395-86c4c6cc-d45b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_11-13-11,finished,2025-08-05T11:13:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245608345.64395-86c4c6cc-d45b,,ae45db46-7dd2-4a45-aa24-d486be585518,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5792062878608704,0.5649350881576538,0.43831169605255127,0.380952388048172,0.8499801754951477,1.0,1.0,0.9878048896789552,0.9858906269073486,0.2318749725818634,0.5288329124450684,0.48051947355270386,0.4610389471054077,0.4318181872367859,1.2819308042526243,16313.0,1000.0,1754408739.4711173,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607912.41669-fdc8f16a-707d,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_11-21-58,finished,2025-08-05T11:22:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245607912.41669-fdc8f16a-707d,,200622e9-5f59-405b-8fd4-3a030a4a65a6,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4708863496780395,0.4285714626312256,0.40909090638160706,0.2647058963775635,0.899048924446106,1.0,1.0,1.0,1.0,0.2212626039981842,0.5871400833129883,0.5584415197372437,0.5876623392105103,0.5484400391578674,1.002272605895996,16604.0,1000.0,1754409550.5340002,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607669.38932-1a7adde9-190a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_11-25-08,finished,2025-08-05T11:25:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245607669.38932-1a7adde9-190a,,e386bdf1-53d9-4191-98b5-071f16b007f5,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4266788363456726,0.2532467246055603,0.40259742736816406,0.35661765933036804,0.8475100994110107,1.0,1.0,1.0,1.0,0.23055127263069153,0.4894407093524933,0.3701298832893371,0.3603896200656891,0.3589743673801422,1.3358163833618164,16266.0,1000.0,1754409409.6085825,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607114.71052-2af5d5c9-a4c7,resenc_VoCo_pretrained_mixed_contrasts_2025-08-05_11-26-26,finished,2025-08-05T11:27:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245607114.71052-2af5d5c9-a4c7,,89102d6d-2b37-4a54-a8d2-37e006aa95b8,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.5915921926498413,0.5584415197372437,0.548701286315918,0.5484400391578674,1.0951359272003174,1.0,1.0,1.0,1.0,0.19980286061763763,0.44553142786026,0.37662333250045776,0.4870129823684693,0.47999998927116394,1.4774422645568848,16327.0,1000.0,1754409547.3432832,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607517.83679-1e19bea8-9c71,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_11-28-09,finished,2025-08-05T11:28:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245607517.83679-1e19bea8-9c71,,1f63bf7f-b57e-457e-a1fb-ccc6493d48ec,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.6000732183456421,0.5779221057891846,0.5097402334213257,0.4282744228839874,0.755958080291748,0.9855238199234008,0.9842643737792968,0.9594807028770448,0.9576719999313354,0.2949117422103882,0.5074062943458557,0.4610389769077301,0.3798701465129852,0.350649356842041,1.6449992656707764,19026.0,1000.0,1754412358.7634258,200.0,2.2845726541309562e-09,3600.0,,cls_token,,,,,,,,False,,,256.0,0.5,64.0
7245606838.61216-a41ccdf7-8915,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_11-31-11,finished,2025-08-05T11:31:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245606838.61216-a41ccdf7-8915,,997c6792-647b-4edf-b491-e0c6d30399fc,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5078655481338501,0.45454543828964233,0.4642857015132904,0.34210526943206787,0.8716428279876709,1.0,1.0,0.9756097793579102,0.971875011920929,0.2375354170799255,0.4500509202480316,0.3831169009208679,0.5032467842102051,0.5,1.3468629121780396,16099.0,1000.0,1754409595.2587483,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245606728.93661-7dd03177-3e53,resenc_SimCLR_pretrained_mixed_contrasts_2025-08-05_11-34-15,finished,2025-08-05T11:34:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245606728.93661-7dd03177-3e53,,78ebc27d-915d-4fb4-810e-dda02650099d,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,False,0.2,0.49804654717445374,0.4740259647369385,0.5324675440788269,0.5192307829856873,0.6932612657546997,1.0,1.0,1.0,1.0,0.20931676030158997,0.5121915340423584,0.4675324559211731,0.4675324857234955,0.46633827686309814,1.3002694845199585,16334.0,1000.0,1754410024.124595,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245606287.81643-0533bcbe-a7f3,resenc_VF_pretrained_mixed_contrasts_2025-08-05_12-00-32,finished,2025-08-05T12:01:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245606287.81643-0533bcbe-a7f3,,861dbd54-7306-49fc-a0e2-8e704d059ebb,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.5953050851821899,0.5259740352630615,0.5,0.3589743673801422,0.690091073513031,0.9984084963798524,0.9984264373779296,0.9878048896789552,0.9858906269073486,0.23588210344314575,0.6908251643180847,0.6233766078948975,0.5324675440788269,0.5192307829856873,1.1699341535568235,16295.0,1000.0,1754411569.0319288,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
