benchmark,run_name,pattern,auroc,modality
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-07-31_23-26-34,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,0.9506757259368896,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-05_16-29-58,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,0.949324369430542,T2f
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t2f_2025-08-05_16-36-51,resenc_multimodal_mm_mdae_pretrained_pretrained_t2f,0.949324369430542,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-07-31_10-54-19,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9493243098258972,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-02_09-29-59,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,0.9486486911773682,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-05_11-13-09,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9479730129241944,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-08-05_11-28-11,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n,0.9479730129241944,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-08-05_11-17-10,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n,0.9479730129241944,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-05_11-08-27,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9479730129241944,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-02_10-10-30,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9459459781646729,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_21-09-46,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.945608139038086,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_06-55-52,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,0.945270299911499,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_11-08-21,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.945270299911499,T1c
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_11-28-13,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c,0.945270299911499,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_04-34-07,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.9445945620536804,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-07-31_23-32-26,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.9439189434051514,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-02_09-30-01,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9425675868988036,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_06-57-19,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.941216230392456,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-07-31_08-07-46,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c,0.941216230392456,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-05_16-29-52,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9391891956329346,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w_2025-07-31_08-07-57,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w,0.9378378391265868,T2w
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w_2025-08-05_11-27-10,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w,0.9371621608734132,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_04-34-20,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.9364864826202391,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_04-33-53,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.9347972869873048,T1n
brats23_men_vs_met,resenc_MDAE_pretrained_t2f_2025-08-08_19-42-58,resenc_MDAE_pretrained_t2f,0.9344594478607178,T2f
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-07-31_08-07-26,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n,0.93310809135437,T1n
brats23_men_vs_met,resenc_MDAE_pretrained_t2w_2025-08-08_19-42-55,resenc_MDAE_pretrained_t2w,0.9317567348480223,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_16-29-58,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.9263513088226318,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_05-17-41,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c,0.9256756901741028,T1c
brats23_men_vs_met,resenc_MDAE_pretrained_t1c_2025-08-08_19-43-02,resenc_MDAE_pretrained_t1c,0.8945945501327515,T1c
brats23_men_vs_met,resenc_MDAE_pretrained_t1c_2025-08-08_19-24-05,resenc_MDAE_pretrained_t1c,0.8925676345825195,T1c
brats23_men_vs_met,resenc_MDAE_pretrained_t2w_2025-08-08_19-25-12,resenc_MDAE_pretrained_t2w,0.7844594717025757,T2w
brats23_men_vs_met,resenc_MDAE_pretrained_t2f_2025-08-08_19-17-40,resenc_MDAE_pretrained_t2f,0.7682431936264038,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_05-18-31,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,0.7648649215698242,T2f
brats23_men_vs_met,resenc_MDAE_pretrained_t1n_2025-08-08_19-42-49,resenc_MDAE_pretrained_t1n,0.7506756782531738,T1n
brats23_men_vs_met,resenc_MDAE_pretrained_t1c_2025-08-08_19-10-25,resenc_MDAE_pretrained_t1c,0.7060810327529907,T1c
brats23_men_vs_met,resenc_MDAE_pretrained_t2w_2025-08-08_19-11-00,resenc_MDAE_pretrained_t2w,0.6939189434051514,T2w
brats23_men_vs_met,eva_mdae_pretrained_t2f_2025-08-07_02-44-11,eva_mdae_pretrained_t2f,0.6827702522277832,T2f
brats23_men_vs_met,eva_mdae_pretrained_t2w_2025-08-07_02-44-26,eva_mdae_pretrained_t2w,0.6554054021835327,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-07-31_23-32-20,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.6527026891708374,T1n
brats23_men_vs_met,eva_mdae_pretrained_t2f_2025-08-06_11-01-05,eva_mdae_pretrained_t2f,0.6520270109176636,T2f
brats23_men_vs_met,eva_mdae_pretrained_t1c_2025-08-06_11-01-05,eva_mdae_pretrained_t1c,0.6364865303039551,T1c
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_21-09-39,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.6243243217468262,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-08-05_16-29-48,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n,0.6060811281204224,T1n
brats23_men_vs_met,eva_mdae_pretrained_t1n_2025-08-06_10-58-12,eva_mdae_pretrained_t1n,0.5885134935379028,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-02_09-24-00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.5814189314842224,T2w
brats23_men_vs_met,resenc_MDAE_pretrained_t1n_2025-08-08_19-24-36,resenc_MDAE_pretrained_t1n,0.5591216087341309,T1n
brats23_men_vs_met,eva_mdae_pretrained_t2w_2025-08-06_11-01-05,eva_mdae_pretrained_t2w,0.5577702522277832,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-05_16-29-56,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.5466216802597046,T2w
brats23_men_vs_met,eva_mdae_pretrained_t1n_2025-08-07_17-17-37,eva_mdae_pretrained_t1n,0.5425676107406616,T1n
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_05-17-31,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n,0.5270270109176636,T1n
brats23_men_vs_met,resenc_MDAE_pretrained_t2f_2025-08-08_19-25-17,resenc_MDAE_pretrained_t2f,0.5158783793449402,T2f
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_06-55-38,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.5158783197402954,T2w
brats23_men_vs_met,resenc_MDAE_pretrained_t1n_2025-08-08_19-10-19,resenc_MDAE_pretrained_t1n,0.5067567825317383,T1n
brats23_men_vs_met,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w_2025-08-05_16-31-24,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w,0.4716216325759888,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_21-09-50,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.4547297358512878,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-02_10-05-58,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,0.4060810804367065,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_05-24-01,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w,,T2w
brats23_men_vs_met,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-02_08-42-18,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f,,T2f
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-38-05,resenc_MDAE_pretrained_t1ce,0.841269850730896,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-44-00,resenc_MDAE_pretrained_t1ce,0.8380951881408691,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-55-44,resenc_MDAE_pretrained_t1ce,0.826984167098999,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-17-00,resenc_MDAE_pretrained_t1ce,0.803174614906311,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-20-25,resenc_MDAE_pretrained_t1ce,0.803174614906311,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-08_19-35-02,resenc_MDAE_pretrained_t1ce,0.7984126806259155,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-01_06-15-19,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.7888889312744141,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_09-20-52,resenc_MDAE_pretrained_t1ce,0.7873015403747559,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-21-49,resenc_MDAE_pretrained_t1ce,0.7873015403747559,T1ce
brats18_lgg_vs_hgg,resenc_multimodal_mm_mdae_pretrained_pretrained_t1ce_2025-08-05_16-33-48,resenc_multimodal_mm_mdae_pretrained_pretrained_t1ce,0.7873015403747559,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-41-09,resenc_MDAE_pretrained_t1ce,0.7746031284332275,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-53-04,resenc_MDAE_pretrained_t1ce,0.7619047164916992,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-14-46,resenc_MDAE_pretrained_t1ce,0.7619047164916992,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-02_09-43-56,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.7571429014205933,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_08-41-55,resenc_MDAE_pretrained_t2,0.7396825551986694,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-26-56,resenc_MDAE_pretrained_t1ce,0.7396825551986694,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-19-03,resenc_MDAE_pretrained_t1ce,0.7349206209182739,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-34-51,resenc_MDAE_pretrained_t1ce,0.7349206209182739,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-08_18-57-59,resenc_MDAE_pretrained_t1ce,0.7269841432571411,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-28-47,resenc_MDAE_pretrained_t1ce,0.7253968119621277,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-01_00-22-40,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.7238094806671143,T1ce
brats18_lgg_vs_hgg,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_16-39-26,resenc_multimodal_mm_mdae_pretrained_pretrained_t2,0.7238094806671143,T2
brats18_lgg_vs_hgg,resenc_multimodal_mm_mdae_pretrained_pretrained_t1ce_2025-08-05_11-31-38,resenc_multimodal_mm_mdae_pretrained_pretrained_t1ce,0.720634937286377,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-08_19-21-09,resenc_MDAE_pretrained_t1ce,0.7190476655960083,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_00-22-28,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.7190476059913635,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-12-32,resenc_MDAE_pretrained_t1ce,0.7174602746963501,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-30-32,resenc_MDAE_pretrained_t1ce,0.7095237970352173,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-05_16-33-24,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.7047618627548218,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-08_20-01-42,resenc_MDAE_pretrained_t1ce,0.7015873193740845,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_06-12-06,resenc_MDAE_pretrained_t1,0.7015873193740845,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-37-27,resenc_MDAE_pretrained_t2,0.6952381134033203,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-23-50,resenc_MDAE_pretrained_t1ce,0.6873016357421875,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-02_09-33-33,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.682539701461792,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-01_08-54-35,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.682539701461792,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_16-27-05,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.682539701461792,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-23-54,resenc_MDAE_pretrained_t1ce,0.6809523701667786,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-13-29,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6793650388717651,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-24-54,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6793650388717651,T2
brats18_lgg_vs_hgg,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_11-20-34,resenc_multimodal_mm_mdae_pretrained_pretrained_t2,0.6793650388717651,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-30-46,resenc_MDAE_pretrained_t2,0.6746031641960144,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-21-49,resenc_MDAE_pretrained_t2,0.670634925365448,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_05-28-41,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6698412895202637,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-19-43,resenc_MDAE_pretrained_t2,0.6666666269302368,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-06_08-33-55,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6650793552398682,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_flair_2025-08-06_06-37-18,resenc_MDAE_pretrained_flair,0.6650793552398682,FLAIR
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_21-26-25,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6650793552398682,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-26-56,resenc_MDAE_pretrained_t2,0.6619047522544861,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_08-35-00,resenc_MDAE_pretrained_t2,0.6603174209594727,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-06_08-33-25,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.6571428775787354,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-01_21-26-24,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.6571428775787354,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-11-26,resenc_MDAE_pretrained_t2,0.6555555462837219,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-24-18,resenc_MDAE_pretrained_t2,0.6555555462837219,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-24-50,resenc_MDAE_pretrained_t2,0.6539682149887085,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_09-20-54,resenc_MDAE_pretrained_t2,0.6523809432983398,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-44-54,resenc_MDAE_pretrained_t1ce,0.6523809432983398,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_06-24-22,resenc_MDAE_pretrained_t1,0.6523809432983398,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_flair_2025-08-06_06-11-53,resenc_MDAE_pretrained_flair,0.6507936716079712,FLAIR
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_08-41-56,resenc_MDAE_pretrained_t1,0.6460317373275757,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-24-44,resenc_MDAE_pretrained_t1ce,0.6412698030471802,T1ce
brats18_lgg_vs_hgg,eva_mdae_pretrained_t2_2025-08-07_02-40-40,eva_mdae_pretrained_t2,0.6412698030471802,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_flair_2025-08-06_06-21-23,resenc_MDAE_pretrained_flair,0.6396825313568115,FLAIR
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-19-38,resenc_MDAE_pretrained_t1ce,0.6396825313568115,T1ce
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_06-45-01,resenc_MDAE_pretrained_t1,0.6380952596664429,T1
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_06-18-18,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6380952596664429,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-20-32,resenc_MDAE_pretrained_t2,0.6365079879760742,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce_2025-08-01_05-28-33,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1ce,0.6365079283714294,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-01_06-21-54,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1,0.634920597076416,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-08_19-25-12,resenc_MDAE_pretrained_t2,0.6333333253860474,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-45-04,resenc_MDAE_pretrained_t1ce,0.6317460536956787,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-05_16-26-04,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1,0.6317460536956787,T1
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_09-33-52,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6301587224006653,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_08-39-52,resenc_MDAE_pretrained_t2,0.6301586627960205,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-55-23,resenc_MDAE_pretrained_t1ce,0.6253968477249146,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-01_21-34-37,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1,0.6222221851348877,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_flair_2025-08-06_06-24-31,resenc_MDAE_pretrained_flair,0.6222221851348877,FLAIR
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-06_08-33-22,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1,0.6222221851348877,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-24-23,resenc_MDAE_pretrained_t2,0.620634913444519,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_08-42-28,resenc_MDAE_pretrained_t1,0.6190476417541504,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-23-54,resenc_MDAE_pretrained_t2,0.6174603700637817,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1_2025-08-06_06-17-24,resenc_MDAE_pretrained_t1,0.6174602508544922,T1
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_08-42-07,resenc_MDAE_pretrained_t1ce,0.6166666746139526,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_09-01-20,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6142857074737549,T2
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-22-47,resenc_MDAE_pretrained_t2,0.6142857074737549,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_08-49-00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2,0.6126984357833862,T2
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair_2025-08-05_11-12-59,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair,0.6111111044883728,FLAIR
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t1ce_2025-08-06_06-17-26,resenc_MDAE_pretrained_t1ce,0.6111111044883728,T1ce
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair_2025-08-01_21-26-23,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair,0.6111111044883728,FLAIR
brats18_lgg_vs_hgg,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair_2025-08-05_11-24-53,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair,0.6111111044883728,FLAIR
brats18_lgg_vs_hgg,resenc_MDAE_pretrained_t2_2025-08-06_06-17-00,resenc_MDAE_pretrained_t2,0.611111044883728,T2
