run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245819698.17525-5d13d071-2ea3,resenc_time_conditioned_pretrained_flair_2025-08-03_00-23-44,finished,2025-08-03T00:25:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245819698.17525-5d13d071-2ea3,,6b3bcfe7-7e9e-489a-8b71-784129b623b9,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5154803395271301,0.46666663885116577,0.43809524178504944,0.4194444417953491,0.6630885601043701,0.9804344177246094,0.983068823814392,0.9103174209594728,0.9223291873931884,0.38966619968414307,0.6163374185562134,0.5777777433395386,0.5428571701049805,0.5263158082962036,0.956823706626892,12278.0,1000.0,1754192981.0165,200.0,6.092193744349217e-09,8600.0,,cls_token,,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,,
7245741231.95498-d575803d-b1bc,dinov2_pretrained_flair_2025-08-03_22-12-11,finished,2025-08-03T22:12:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245741231.95498-d575803d-b1bc,,d0735fb0-0635-4ff6-b516-183cb8d6dd85,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,,0.5,0.5304030179977417,0.5063492059707642,0.5,0.42424243688583374,0.6405045986175537,0.8428395986557007,0.9021164178848268,0.7960317134857178,0.7918261289596558,0.4964754283428192,0.5859266519546509,0.6460317373275757,0.6000000238418579,0.5798525810241699,0.6482483148574829,13527.0,1000.0,1754272690.4956903,200.0,6.092193744349217e-09,17200.0,,mean,True,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,,
7245739730.05119-c2a62e6f-b3a2,mri_core_pretrained_flair_2025-08-03_22-42-30,finished,2025-08-03T22:43:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245739730.05119-c2a62e6f-b3a2,,db5cb917-89a2-4a44-8508-5ad09971d21a,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.9066050052642822,0.8968254327774048,0.5,0.42424243688583374,0.6063204407691956,0.825860857963562,0.853527307510376,0.7373015880584717,0.7475082874298096,0.5295159816741943,0.6701124310493469,0.696825385093689,0.5,0.42424243688583374,0.6237062215805054,9878.0,500.0,1754270860.323167,100.0,3.854818796385494e-08,8600.0,,mean,,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,,
7245739362.47773-45170963-88b8,resenc_pretrained_flair_2025-08-03_22-48-32,finished,2025-08-03T22:49:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245739362.47773-45170963-88b8,,0f8c1c7f-e415-4548-a8d6-7315b6dab3ce,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.543652355670929,0.5206348896026611,0.4119047522544861,0.4119047522544861,0.6458548307418823,0.9749152660369872,0.9835097193717957,0.9547618627548218,0.9547618627548218,0.3779919743537903,0.5734622478485107,0.5984126329421997,0.5857143402099609,0.5476190447807312,0.792517900466919,13410.0,1000.0,1754274755.939955,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245719803.32339-adb8c76c-e51c,brainiac_pretrained_flair_2025-08-04_04-15-24,finished,2025-08-04T04:15:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245719803.32339-adb8c76c-e51c,,465dd1d0-3888-441a-8f2d-f7ad7a4d0b52,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.5819028615951538,0.6095237731933594,0.5595238208770752,0.5606490969657898,0.6992580890655518,0.967408299446106,0.9666666984558104,0.9103174209594728,0.9223291873931884,0.4083022177219391,0.6085822582244873,0.658730149269104,0.6333333253860474,0.6052631735801697,0.9818532466888428,11098.0,1000.0,1754292045.8930602,200.0,4.5691453082619125e-09,8600.0,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7245719735.11783-4e1c206b-a5bf,brainiac_scratch_flair_2025-08-04_04-16-25,finished,2025-08-04T04:16:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245719735.11783-4e1c206b-a5bf,,8c9e36cb-af2f-4a55-a325-9d3b037e2ab6,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,False,epochwise,,0.0,0.6402970552444458,0.6793650388717651,0.6071428656578064,0.615730345249176,0.6849009990692139,0.9072585105895996,0.9282187223434448,0.8126984238624573,0.8264119625091553,0.4742300808429718,0.6424075365066528,0.720634937286377,0.5928571224212646,0.5928571224212646,0.8271573185920715,11694.0,1000.0,1754292705.8279805,200.0,4.5691453082619125e-09,8600.0,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7245718141.96496-461eeb3d-72c6,brainmvp_pretrained_flair_2025-08-04_04-41-14,finished,2025-08-04T04:41:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245718141.96496-461eeb3d-72c6,,8b02a695-e5d3-4b2b-a129-3d676b84c9b0,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.6365807056427002,0.6746031641960144,0.5714285969734192,0.35227274894714355,0.7892596125602722,0.8859764337539673,0.9151675701141356,0.7968254089355469,0.8010916113853455,0.4839901030063629,0.5990013480186462,0.5936508178710938,0.6000000238418579,0.4735221564769745,1.0623077154159546,9168.0,1000.0,1754291667.0249338,200.0,4.5691453082619125e-09,8600.0,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7245697409.46286-e58ecee9-6142,resenc_SwinUNETR_pretrained_flair_2025-08-04_10-22-35,finished,2025-08-04T10:23:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245697409.46286-e58ecee9-6142,,c39c9765-af15-4521-a2b6-c66ff43642ad,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5536655187606812,0.4888888895511627,0.4476190507411957,0.4418901801109314,0.65283203125,1.0,1.0,0.9888888597488404,0.9924057722091676,0.33110636472702026,0.549035906791687,0.5650793313980103,0.5690476298332214,0.4855275750160218,1.095155119895935,11304.0,1000.0,1754314327.8886518,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245696525.08838-35f9bf2d-fd30,resenc_VoCo_pretrained_flair_2025-08-04_10-36-16,finished,2025-08-04T10:36:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245696525.08838-35f9bf2d-fd30,,f357c985-0fb1-430c-bf7c-e089e3811b82,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.5752504467964172,0.5730158686637878,0.5214285850524902,0.5128205418586731,0.7362577319145203,1.0,1.0,0.9888888597488404,0.9924057722091676,0.3290351927280426,0.5737940669059753,0.5857143402099609,0.5714285969734192,0.5112733840942383,1.0780370235443115,14257.0,1000.0,1754318067.2173636,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245695774.94625-7e327cd1-b0eb,resenc_SimCLR_pretrained_flair_2025-08-04_10-49-04,finished,2025-08-04T10:49:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245695774.94625-7e327cd1-b0eb,,7a4eb74b-0ce0-457a-bb46-0ef43aba1791,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5552865266799927,0.5682539939880371,0.5071428418159485,0.4858002066612244,0.7018492817878723,0.9951059818267822,0.9970017671585084,0.9515873193740844,0.9614604711532592,0.3605473041534424,0.5707318782806396,0.5984126925468445,0.5666666626930237,0.5534188151359558,0.8583641648292542,14125.0,1000.0,1754318702.7582395,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245694989.57598-10655147-0bc8,resenc_MG_pretrained_flair_2025-08-04_11-07-54,finished,2025-08-04T11:08:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245694989.57598-10655147-0bc8,,01644c59-f643-49f1-8159-d672abb5b97d,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.5402591228485107,0.523809552192688,0.49523812532424927,0.4722222089767456,0.6667651534080505,1.0,0.9999999403953552,0.9777777791023254,0.9846993684768676,0.3348610997200012,0.47528576850891113,0.4396825432777405,0.46190476417541504,0.4477113485336304,1.0292131900787354,14852.0,1000.0,1754320559.5527594,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245694198.73100-078a432a-b05a,resenc_S3D_pretrained_flair_2025-08-04_11-20-47,finished,2025-08-04T11:21:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245694198.73100-078a432a-b05a,,590c052f-cc25-41c4-83d1-bef22f792b9b,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,0.2,0.6209980249404907,0.6841269731521606,0.5952380895614624,0.3943749964237213,0.7255452871322632,1.0,1.0,0.9888888597488404,0.9924057722091676,0.33527782559394836,0.5723346471786499,0.5952380895614624,0.5714285969734192,0.5112733840942383,0.9262743592262268,14384.0,1000.0,1754320865.7005644,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245693413.12710-c40f56ac-7eb8,resenc_VF_pretrained_flair_2025-08-04_11-30-12,finished,2025-08-04T11:30:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245693413.12710-c40f56ac-7eb8,,3a48b91e-d9b7-4edf-82d2-177687fc6df3,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.430749773979187,0.3063492178916931,0.3523809611797333,0.3609403073787689,0.7150070071220398,0.999727189540863,0.9998236894607544,0.9888888597488404,0.9924057722091676,0.3319799304008484,0.5376659035682678,0.5277777910232544,0.550000011920929,0.5043478012084961,1.0977166891098022,14820.0,1000.0,1754321867.6616223,200.0,6.092193744349217e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608500.35248-1c434872-92c3,resenc_scratch_flair_2025-08-05_11-10-16,finished,2025-08-05T11:10:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245608500.35248-1c434872-92c3,,e7cc0d02-7344-4361-a3c3-9b8f5b476746,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,,0.2,0.5836879014968872,0.6111111044883728,0.5,0.42424243688583374,0.6218355298042297,0.9017657041549684,0.9252204298973083,0.8158730268478394,0.8227180242538452,0.4791606068611145,0.6075395941734314,0.6523809432983398,0.6000000238418579,0.5798525810241699,0.6898581385612488,7127.0,500.0,1754399365.6997302,100.0,1.927409398192747e-08,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608358.59907-68d3d931-841b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_flair_2025-08-05_11-12-59,finished,2025-08-05T11:13:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245608358.59907-68d3d931-841b,,57ff838a-5bc3-45bb-9e16-86074fe65e44,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,,0.2,0.5836879014968872,0.6111111044883728,0.5,0.42424243688583374,0.6218355298042297,0.9017657041549684,0.9252204298973083,0.8158730268478394,0.8227180242538452,0.4791606068611145,0.6075395941734314,0.6523809432983398,0.6000000238418579,0.5798525810241699,0.6898581385612488,7232.0,500.0,1754399632.4465008,100.0,1.927409398192747e-08,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608412.21103-7f88beed-3053,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-05_11-14-14,finished,2025-08-05T11:14:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245608412.21103-7f88beed-3053,,a2a06aa4-72c0-47f7-b661-c09f2b0bb7b0,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4878235161304474,0.420634925365448,0.4476190507411957,0.4418901801109314,0.7212381958961487,0.9985846281051636,0.9991180896759032,0.984920620918274,0.984920620918274,0.3510954678058624,0.5568081736564636,0.49365079402923584,0.4761905074119568,0.472222238779068,0.9101160764694214,13982.0,1000.0,1754406472.6646874,200.0,2.2845726541309562e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245607981.92436-4409597e-e807,resenc_multimodal_mm_mdae_pretrained_pretrained_flair_2025-08-05_11-19-08,finished,2025-08-05T11:19:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245607981.92436-4409597e-e807,,8f5ea1e0-10c3-4516-b78e-753324e23ae0,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4878235161304474,0.420634925365448,0.4476190507411957,0.4418901801109314,0.7212381958961487,0.9985846281051636,0.9991180896759032,0.984920620918274,0.984920620918274,0.3510954678058624,0.5568081736564636,0.49365079402923584,0.4761905074119568,0.472222238779068,0.9101160764694214,14092.0,1000.0,1754406864.0842657,200.0,2.2845726541309562e-09,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245607931.27311-479cd37b-74ee,resenc_multimodal_mm_mdae_pretrained_scratch_flair_2025-08-05_11-20-46,finished,2025-08-05T11:21:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_flair/runs/7245607931.27311-479cd37b-74ee,,cb0acbf9-0d6c-4582-a7fa-cf50998f27e1,t-jiachentu,False,0,Classification,100.0,False,ResEncoderMultiModal_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,True,power,3.0,False,1.0,False,epochwise,,0.2,0.5523765087127686,0.5103174448013306,0.5,0.42424243688583374,0.6467798948287964,0.9451856017112732,0.9617283940315248,0.8865079283714294,0.8810434341430664,0.4308772087097168,0.49940919876098633,0.4714285731315613,0.485714316368103,0.4738461375236511,0.7869051098823547,7668.0,500.0,1754400535.6604047,100.0,1.927409398192747e-08,4300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
