run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7244956558.12432-fe4b5d8b-5852,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-06-03,failed,2025-08-13T00:06:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956558.12432-fe4b5d8b-5852,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956531.63256-0ca66287-9f73,brainiac_scratch_multi_t1n_t1c_t2w_t2f_2025-08-13_00-06-32,failed,2025-08-13T00:06:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956531.63256-0ca66287-9f73,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956506.21519-a23b8bea-64cc,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-07-22,finished,2025-08-13T00:07:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956506.21519-a23b8bea-64cc,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.5000744462013245,0.4564189314842224,0.5324324369430542,0.4677750766277313,0.9942191243171692,0.9939621686935424,0.9734179973602296,0.9734179973602296,0.6894567608833313,0.7009701728820801,0.6909216642379761,0.6654438972473145,brainmvp,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956450.58569-e80319c1-1540,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-07-55,failed,2025-08-13T00:08:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956450.58569-e80319c1-1540,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,dinov2,5e-05,4.0,50.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956425.21523-fefcfade-6848,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-08-16,failed,2025-08-13T00:08:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956425.21523-fefcfade-6848,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,MRICore,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956400.48877-b79f93ec-c666,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-09-12,crashed,2025-08-13T00:09:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956400.48877-b79f93ec-c666,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,8.0,,,,,0.9071062207221984,0.90621817111969,0.8427037000656128,0.8405956029891968,0.950407087802887,0.9501039385795592,0.7685377597808838,0.7548387050628662,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244959463.51190-ba12261d-9f22,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-09-33,crashed,2025-08-13T00:10:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244959463.51190-ba12261d-9f22,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956351.07780-c59b37be-871c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-10-11,finished,2025-08-13T00:10:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956351.07780-c59b37be-871c,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.8342270851135254,0.837837815284729,0.6000000238418579,0.5157232880592346,0.9944383502006532,0.9945111274719238,0.990825653076172,0.9911330938339232,0.9579755663871764,0.9577269554138184,0.9487179517745972,0.9473319053649902,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956294.43166-6e20f460-a3cc,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-10-30,finished,2025-08-13T00:11:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956294.43166-6e20f460-a3cc,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.874284029006958,0.870945930480957,0.6094594597816467,0.5616161823272705,0.998382806777954,0.9983533024787904,0.995726466178894,0.9955710172653198,1.0,1.0,1.0,1.0,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956237.90699-645ba40e-c10f,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-11-35,finished,2025-08-13T00:12:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956237.90699-645ba40e-c10f,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.6290484666824341,0.6189188957214355,0.5729729533195496,0.4965384602546692,0.9999220371246338,0.9999215602874756,0.995412826538086,0.9955682158470154,0.9921200275421144,0.9916839599609376,0.9230769276618958,0.9208333492279052,ResEncTimeConditioned,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956212.65228-f12c4451-bfa3,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-12-41,finished,2025-08-13T00:13:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956212.65228-f12c4451-bfa3,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.8118904829025269,0.7908783555030823,0.6239864826202393,0.564479649066925,1.0,1.0,1.0,1.0,0.982141375541687,0.9823284149169922,0.9615384340286256,0.9605194330215454,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956157.35124-73188828-6598,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-12-55,finished,2025-08-13T00:13:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956157.35124-73188828-6598,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.6323533058166504,0.6104729771614075,0.6614865064620972,0.6181818246841431,1.0,1.0,1.0,1.0,0.9841023683547974,0.9833679795265198,0.9615384340286256,0.9605194330215454,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244956131.27865-15cdfef6-fa90,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-13-14,finished,2025-08-13T00:13:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244956131.27865-15cdfef6-fa90,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,200.0,0.5962821245193481,0.5543918609619141,0.5489864945411682,0.4420289993286133,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,0.9871795177459716,0.9868398308753968,ResEncoder_Classifier,5e-05,4.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
