run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245968417.47621-53501ef0-4c00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-01_08-47-53,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.4383116960525512,,0.380952388048172,0.2987012863159179,0.4195502996444702,,,,,0.4675324857234955,0.4663382768630981,0.3766233921051025,0.4496585130691528,pretrained | model_ResEncoder_Classifier | mod_mixed_contrasts | timestamped
7245998181.67333-6261cf5b-bb24,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-07-31_22-56-49,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,ResEncoderMultiModal_Classifier,5e-05,4.0,100.0,100.0,0.4220779538154602,,0.4166666865348816,0.2792207598686218,0.4037986993789673,,,,,0.6038961410522461,0.5993589758872986,0.6233766078948975,0.641409695148468,pretrained | model_ResEncoderMultiModal_Classifier | mod_mixed_contrasts | timestamped
7245586544.36465-b7185d37-4917,resenc_SwinUNETR_pretrained_mixed_contrasts_2025-08-05_17-09-39,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.402597427368164,,0.356617659330368,0.2792207598686218,0.405207872390747,,,,,0.451298713684082,0.4391025602817535,0.4415584206581116,0.5297104120254517,pretrained | model_ResEncoder_Classifier | mod_mixed_contrasts | timestamped
7245607669.38932-1a7adde9-190a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_11-25-08,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.402597427368164,,0.356617659330368,0.2532467246055603,0.4266788363456726,,,,,0.3603896200656891,0.3589743673801422,0.3701298832893371,0.4894407093524933,pretrained | model_ResEncoder_Classifier | mod_mixed_contrasts | timestamped
7245998222.74665-5998ec87-7eef,dinov2_pretrained_mixed_contrasts_2025-07-31_23-00-21,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,dinov2,5e-05,1.0,50.0,100.0,0.5,,0.3589743673801422,0.2467532455921173,0.4304258227348328,,,,,0.5,0.3589743673801422,0.409090906381607,0.5096161961555481,pretrained | mod_mixed_contrasts | timestamped
7245914450.40391-052dcacc-17af,dinov2_pretrained_mixed_contrasts_2025-08-01_22-04-11,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,dinov2,6e-05,4.0,50.0,200.0,0.5,,0.3589743673801422,0.2337662279605865,0.4197015166282654,,,,,0.5454545617103577,0.4517543911933899,0.4220779538154602,0.5365610122680664,pretrained | mod_mixed_contrasts | timestamped
7245998277.49402-b0f8e05b-738a,brainiac_pretrained_mixed_contrasts_2025-07-31_22-46-56,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,brainiac,5e-05,4.0,100.0,,,,,,,,,,,,,,,pretrained | mod_mixed_contrasts | timestamped
7245998262.97001-436e65c5-fafe,brainiac_scratch_mixed_contrasts_2025-07-31_22-48-17,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,brainiac,5e-05,4.0,100.0,,,,,,,,,,,,,,,scratch | mod_mixed_contrasts | timestamped
7245998168.85272-721f7035-ca4a,resenc_time_conditioned_pretrained_mixed_contrasts_2025-07-31_22-56-50,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,unknown,,,,,,,,,,,,,,,,,,pretrained | model_unknown | mod_mixed_contrasts | timestamped
7245972498.50774-1fbac557-62e4,brainiac_pretrained_mixed_contrasts_2025-08-01_06-01-51,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,brainiac,0.0001,4.0,100.0,,,,,,,,,,,,,,,pretrained | mod_mixed_contrasts | timestamped
7245913609.76044-6c827cca-c220,brainiac_pretrained_mixed_contrasts_2025-08-01_22-20-32,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,brainiac,6e-05,4.0,200.0,,,,,,,,,,,,,,,pretrained | mod_mixed_contrasts | timestamped
7245378479.80977-d5679b33-feb2,dinov2_fb_pretrained_mixed_contrasts_2025-08-08_02-54-00,july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts,mixed_contrasts,unknown,,,,,,,,,,,,,,,,,,pretrained | model_unknown | mod_mixed_contrasts | timestamped
