run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245883014.63468-8f9d8bb4-25f0,dinov2_pretrained_t1gd_2025-08-02_06-52-58,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,dinov2,6e-05,4.0,50.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245882614.00120-e8f9f835-39fa,brainmvp_pretrained_t1gd_2025-08-02_06-57-48,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,brainmvp,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245882223.93048-fc7b2347-8b8a,brainiac_pretrained_t1gd_2025-08-02_07-05-52,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,brainiac,6e-05,4.0,200.0,200.0,0.5399221181869507,,0.5391824841499329,,,,,,0.5546302199363708,0.5425925850868225,,pretrained | mod_t1gd | timestamped
7245875951.94447-f92d75d7-86d6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-02_10-17-01,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.6160892844200134,0.6188271641731262,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245874324.58049-0c0c294a-72c7,resenc_pretrained_t1gd_2025-08-02_09-20-14,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245873495.37555-b5291a50-ed62,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-02_09-26-42,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245826417.27999-25fba01e-909e,resenc_time_conditioned_pretrained_t1gd_2025-08-02_22-36-59,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncTimeConditioned,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245824196.26179-69c48fa4-d5cd,resenc_time_conditioned_pretrained_t1gd_2025-08-02_23-13-53,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncTimeConditioned,2e-05,4.0,200.0,200.0,0.5452775359153748,,0.5178494453430176,,,,,,0.5151565670967102,0.4860173463821411,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245820092.17737-23f96e39-c90e,resenc_time_conditioned_pretrained_t1gd_2025-08-03_00-17-08,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,,,,,,,,,,,,,,,,,pretrained | mod_t1gd | timestamped
7245740571.85628-173562d8-522c,dinov2_pretrained_t1gd_2025-08-03_22-29-22,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,dinov2,8e-05,4.0,50.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245739021.47895-d78d37b5-7d60,mri_core_pretrained_t1gd_2025-08-03_22-55-51,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_MRICore | mod_t1gd | timestamped
7245738733.69118-716bacc0-7eff,resenc_pretrained_t1gd_2025-08-03_23-00-07,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,1.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5839440822601318,0.584966242313385,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
