run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245873456.60204-f61b5087-4718,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-02_09-27-28,finished,2025-08-02T09:28:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245873456.60204-f61b5087-4718,,700ee9ee-067d-45ca-b801-35cc2b26741a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5393096208572388,0.5272606611251831,0.5,0.4433962404727936,0.5782386064529419,0.6063408851623535,0.6639153957366943,0.5,0.4435611963272095,0.5620167851448059,0.5479527115821838,0.5788530111312866,0.5,0.44285714626312256,0.5777412056922913,23605.0,1000,1754150489.4983606,200,7.615242180436517e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245828900.94290-2aa04f0d-0a99,resenc_time_conditioned_pretrained_t1_2025-08-02_21-50-19,finished,2025-08-02T21:51:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245828900.94290-2aa04f0d-0a99,,eb82788b-af85-4968-96a4-e9a00eff6dfa,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5561016201972961,0.596187949180603,0.5,0.4433962404727936,0.5737664103507996,0.5677330493927002,0.6122974157333374,0.5,0.4435611963272095,0.5696775913238525,0.6247169971466064,0.7083333730697632,0.5,0.44285714626312256,0.5704496502876282,22208.0,1000,1754193689.85336,200,7.615242180436517e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245826377.69086-94e5c4f0-767d,resenc_time_conditioned_pretrained_t1_2025-08-02_22-32-11,finished,2025-08-02T22:33:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245826377.69086-94e5c4f0-767d,,a22ea952-93cd-422b-aa11-b7f0f17fd2dc,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5164235234260559,0.5117464661598206,0.5,0.4433962404727936,0.5808392763137817,0.49722597002983093,0.4770306348800659,0.5,0.4435611963272095,0.5783789157867432,0.50471431016922,0.4887992739677429,0.5,0.44285714626312256,0.5773805379867554,22138.0,1000,1754196158.0948968,200,4.5691453082619125e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245824155.27746-48d98271-2198,resenc_time_conditioned_pretrained_t1_2025-08-02_23-09-37,finished,2025-08-02T23:11:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245824155.27746-48d98271-2198,,f20e5034-0fd0-4242-bb09-29eb0c00510c,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5626505613327026,0.5846630930900574,0.5,0.4433962404727936,0.5724927186965942,0.6839558482170105,0.7472865581512451,0.5,0.4435611963272095,0.5456924438476562,0.5487292408943176,0.5828852653503418,0.5,0.44285714626312256,0.5759345889091492,21137.0,1000,1754197397.537042,200,1.5230484360873043e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245820052.97916-215b5cb9-0f0e,resenc_time_conditioned_pretrained_t1_2025-08-03_00-17-48,finished,2025-08-03T00:19:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245820052.97916-215b5cb9-0f0e,,38cc5229-7d82-424c-8133-45e5d480da05,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5718086957931519,0.6139184832572937,0.5,0.4433962404727936,0.5757115483283997,0.502500057220459,0.4648139476776123,0.5,0.4435611963272095,0.5789063572883606,0.550933301448822,0.5398745536804199,0.5,0.44285714626312256,0.5771561861038208,21071.0,1000,1754201445.101971,200,6.092193744349217e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245740467.85478-060d6ec8-2244,dinov2_pretrained_t1_2025-08-03_22-24-10,finished,2025-08-03T22:24:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245740467.85478-060d6ec8-2244,,864cd064-b730-407f-9e22-f290f306eb59,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,0.5,0.5365765690803528,0.5729166269302368,0.5,0.4433962404727936,0.575853168964386,0.493543416261673,0.4728153944015503,0.5,0.4435611963272095,0.5774794816970825,0.49309349060058594,0.4690859913825989,0.5,0.44285714626312256,0.5773767828941345,28083.0,1000,1754287955.0386555,200,6.092193744349217e-09,35000,,mean,True,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,
7245738932.81983-d9ed0028-98c0,mri_core_pretrained_t1_2025-08-03_22-56-11,finished,2025-08-03T22:56:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245738932.81983-d9ed0028-98c0,,e2948d8d-1306-4719-86f5-4a5f78598097,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.5216702818870544,0.5551861524581909,0.5,0.4433962404727936,0.5787091851234436,0.5237098336219788,0.5342016220092773,0.5,0.4435611963272095,0.5751793384552002,0.4967165887355805,0.4791666567325592,0.5,0.44285714626312256,0.5771840810775757,19993.0,500,1754281800.2848246,100,3.854818796385494e-08,17500,,mean,,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,
7245718258.40055-a50850fc-557f,brainiac_pretrained_t1_2025-08-04_04-38-37,finished,2025-08-04T04:39:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245718258.40055-a50850fc-557f,,d492911e-af46-4fe1-bc65-bc92774753b6,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.4806561768054962,0.4516844153404236,0.5,0.4433962404727936,0.5789113640785217,0.5489266514778137,0.5824120044708252,0.5,0.4435611963272095,0.5720613598823547,0.4848098158836365,0.4493727385997772,0.5,0.44285714626312256,0.5864450335502625,18641.0,1000,1754300977.4361026,200,4.5691453082619125e-09,70000,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,
7245718201.15066-5d5463a4-6709,brainiac_scratch_t1_2025-08-04_04-41-53,finished,2025-08-04T04:42:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245718201.15066-5d5463a4-6709,,16f29bed-be63-4a17-ace5-4cd29895aa1e,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,False,epochwise,,0.0,0.49418264627456665,0.4514627754688263,0.5,0.4433962404727936,1.217307209968567,0.6063522100448608,0.6801453828811646,0.5,0.4435611963272095,0.5587230324745178,0.5248205065727234,0.5174731016159058,0.5,0.44285714626312256,1.1377427577972412,18977.0,1000,1754301514.3328311,200,4.5691453082619125e-09,70000,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,
7245717425.33339-4c4b3d0d-ea96,brainmvp_pretrained_t1_2025-08-04_04-48-12,finished,2025-08-04T04:48:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245717425.33339-4c4b3d0d-ea96,,a572f076-c5fa-477f-8d7b-50c9c3f9f648,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.563669741153717,0.6156915426254272,0.5,0.4433962404727936,0.5781118273735046,0.6008819341659546,0.6408954858779907,0.5,0.4435611963272095,0.5675348043441772,0.4969470202922821,0.4798387289047241,0.5,0.44285714626312256,0.5994905233383179,17247.0,1000,1754300164.3357038,200,4.5691453082619125e-09,17600,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,
7245696577.80868-2fef597f-f965,resenc_SwinUNETR_pretrained_t1_2025-08-04_10-41-34,finished,2025-08-04T10:42:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245696577.80868-2fef597f-f965,,957afd15-8776-4724-ac08-951ced6f2e56,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.599116325378418,0.6385195255279541,0.5771276950836182,0.5853182673454285,0.5751097202301025,0.981453537940979,0.987455189228058,0.9189509749412536,0.9396640062332152,0.3702123165130615,0.5326953530311584,0.564068078994751,0.5087365508079529,0.5024008750915527,0.7361380457878113,23300.0,1000,1754327426.396207,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245695826.82051-616d1299-45da,resenc_VoCo_pretrained_t1_2025-08-04_10-57-56,finished,2025-08-04T10:58:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245695826.82051-616d1299-45da,,e94807af-83de-45c0-9064-9006f96f7160,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.543438732624054,0.5664893388748169,0.5,0.4433962404727936,0.575293779373169,0.5293275117874146,0.5432631969451904,0.5,0.4435611963272095,0.5744686722755432,0.5882865190505981,0.6330645084381104,0.5,0.44285714626312256,0.5752092599868774,25234.0,1000,1754330345.0141504,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245695052.69341-e6af59da-99fd,resenc_SimCLR_pretrained_t1_2025-08-04_11-01-08,finished,2025-08-04T11:01:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245695052.69341-e6af59da-99fd,,4fd09ad8-47d7-47b3-87c1-4a8356302738,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5603877902030945,0.6081560850143433,0.5,0.4433962404727936,0.5757231712341309,0.5922367572784424,0.6428390741348267,0.5,0.4435611963272095,0.5679170489311218,0.49233314394950867,0.44578853249549866,0.5,0.44285714626312256,0.5839785933494568,23524.0,1000,1754328826.0463903,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245694251.32920-f8885f2d-5c28,resenc_MG_pretrained_t1_2025-08-04_11-20-19,finished,2025-08-04T11:20:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245694251.32920-f8885f2d-5c28,,fbba5bc7-c2bb-4376-9683-b05b7c2e6880,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.5653042197227478,0.5589538812637329,0.5,0.4433962404727936,0.5742365121841431,0.932790219783783,0.937957525253296,0.862486720085144,0.8866397142410278,0.41689252853393555,0.5266950726509094,0.5051523447036743,0.4818548262119293,0.4776785671710968,0.6949000358581543,24401.0,1000,1754330852.5907712,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245693477.14578-ecd4da66-ef10,resenc_S3D_pretrained_t1_2025-08-04_11-30-16,finished,2025-08-04T11:30:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245693477.14578-ecd4da66-ef10,,8806bfc3-b07b-4347-8f6a-5bfcafc71298,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,0.2,0.5302771925926208,0.5381205081939697,0.5,0.4433962404727936,0.5753774642944336,0.7176703214645386,0.7970367670059204,0.5,0.4435611963272095,0.5370756387710571,0.5395301580429077,0.5647401213645935,0.5,0.44285714626312256,0.5750935077667236,25971.0,1000,1754333023.2355082,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245692669.24928-836242f6-0d67,resenc_VF_pretrained_t1_2025-08-04_14-50-07,finished,2025-08-04T14:50:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245692669.24928-836242f6-0d67,,cbf9d30f-2453-42bb-9497-8a32bea03108,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.5257046222686768,0.5458776950836182,0.5,0.4433962404727936,0.5757411122322083,0.9373396635055542,0.9546670913696288,0.8467363119125366,0.8823924660682678,0.41751086711883545,0.5053194761276245,0.5051523447036743,0.46639785170555115,0.4572165012359619,0.7290598750114441,24085.0,1000,1754343126.4246266,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608699.33002-0f27a1fb-c26b,resenc_pretrained_t1_2025-08-05_11-01-33,finished,2025-08-05T11:02:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245608699.33002-0f27a1fb-c26b,,491519fc-6537-4418-b9d6-f46e4275a34d,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5177541971206665,0.4884752035140991,0.5,0.4433962404727936,0.5760550498962402,0.6737507581710815,0.7504669427871704,0.5,0.4435611963272095,0.5451359748840332,0.5380658507347107,0.516801118850708,0.5,0.44285714626312256,0.5920728445053101,23916.0,1000,1754415640.8535082,200,2.2845726541309562e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245607052.70538-03c28431-d4ab,resenc_multimodal_mm_mdae_pretrained_pretrained_t1_2025-08-05_11-27-32,finished,2025-08-05T11:27:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245607052.70538-03c28431-d4ab,,06820d40-0926-4637-932a-37971eb4b193,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5633977055549622,0.553856372833252,0.5,0.4433962404727936,0.6034446954727173,0.8248974680900574,0.8774546980857849,0.7073047757148743,0.7349874973297119,0.48663169145584106,0.6247514486312866,0.643369197845459,0.5557795763015747,0.5601503849029541,0.5927164554595947,23647.0,1000,1754416923.5540526,200,2.2845726541309562e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
