run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7244961025.74994-a380838c-e980,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-51-54,failed,2025-08-12T22:52:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961025.74994-a380838c-e980,,cdef0112-f78c-41e3-aac4-ad501096098e,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,
7244960926.46517-bd7a9e29-8700,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-53-20,finished,2025-08-12T22:53:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960926.46517-bd7a9e29-8700,,6a60ab4c-3bda-4f51-a7f2-0b9741a27614,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9029824733734132,0.9605222940444946,0.9084928035736084,0.8435006141662598,0.4420879781246186,1.0,1.0,1.0,1.0,0.3286232054233551,0.8981280326843262,0.9345152974128724,0.8715708255767822,0.8289488554000854,0.4391413927078247,48303.0,1000.0,1755087532.9386733,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960902.71399-076e627c-8a40,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-53-48,finished,2025-08-12T22:54:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960902.71399-076e627c-8a40,,ac0a4425-e627-4b41-ab0d-21d0996fe4e4,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8605213165283203,0.9383034706115724,0.8432027697563171,0.782271683216095,0.4649648070335388,0.99995756149292,0.9999884963035583,0.994787096977234,0.994787096977234,0.32936370372772217,0.905598759651184,0.9517374038696288,0.8768543004989624,0.8768543004989624,0.40574976801872253,48076.0,1000.0,1755087326.6958978,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960829.47332-c9692870-dc19,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-54-40,finished,2025-08-12T22:55:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960829.47332-c9692870-dc19,,ca1ffca2-13a5-44a4-bd97-934aa15528a6,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.917517364025116,0.9594088792800904,0.8446705341339111,0.8116351366043091,0.4293615520000458,0.9973772764205932,0.998633623123169,0.9895740747451782,0.9895740747451782,0.3306013345718384,0.8930760025978088,0.960373878479004,0.8753302097320557,0.8394572734832764,0.4292871356010437,46978.0,1000.0,1755086285.864709,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960804.27046-75b17ee5-d8f0,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-55-17,finished,2025-08-12T22:55:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960804.27046-75b17ee5-d8f0,,01d603ef-569f-4ea3-9d1e-a7fa6af5e759,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,0.9895143508911132,0.9957485198974608,0.9538414478302002,0.9538414478302002,0.34749794006347656,1.0,1.0,1.0,1.0,0.32567107677459717,1.0,1.0,1.0,1.0,0.326430082321167,46936.0,1000.0,1755086280.051784,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960780.45229-51b991b7-e4ed,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-55-28,finished,2025-08-12T22:55:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960780.45229-51b991b7-e4ed,,9383692a-3051-4931-b787-b1fc85afd527,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.958078145980835,0.9850693345069884,0.9561190605163574,0.9216623306274414,0.36875858902931213,1.0,1.0,1.0,1.0,0.325605571269989,0.9814634323120116,0.989737868309021,0.9598150253295898,0.9344990849494934,0.36397942900657654,77161.0,1000.0,1755116519.0131483,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244961000.96521-02d14ee7-8414,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-57-26,failed,2025-08-12T22:57:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961000.96521-02d14ee7-8414,,20cdf51c-662d-44bd-975e-1e5635537be9,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,
7244960976.11533-1ec189af-b2c3,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-57-54,finished,2025-08-12T22:58:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960976.11533-1ec189af-b2c3,,8ea95e75-6d41-439a-a188-78391722c521,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.9233737587928772,0.9619394540786744,0.9099605083465576,0.8789327144622803,0.4130145013332367,0.9999575018882751,0.9999885559082032,0.994787096977234,0.994787096977234,0.32781270146369934,0.8710312247276306,0.9271997809410096,0.8520625829696655,0.8326087594032288,0.4362221956253052,47134.0,1000.0,1755086637.1034272,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960951.18950-99b418d6-e96a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-58-01,finished,2025-08-12T22:58:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960951.18950-99b418d6-e96a,,120ec82b-950e-4e27-845f-5a46c48eb095,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8738878965377808,0.95839661359787,0.879997968673706,0.7976073026657104,0.47147154808044434,1.0,1.0,1.0,1.0,0.32800164818763733,0.8997998237609863,0.9535155296325684,0.9020016193389891,0.8884197473526001,0.4092563092708587,46926.0,1000.0,1755086437.064519,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244960877.75625-13b3eba8-adbe,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-59-15,finished,2025-08-12T22:59:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960877.75625-13b3eba8-adbe,,34c73512-8079-47b9-ba51-e505e821fa6b,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.879572868347168,0.9260553121566772,0.8498835563659668,0.858208954334259,0.4115998148918152,0.9803093671798706,0.979756772518158,0.9549608826637268,0.960431694984436,0.34871718287467957,0.868309736251831,0.9316704273223876,0.8693355321884155,0.8528554439544678,0.4197570979595184,52214.0,1000.0,1755091797.4212582,200.0,3.8076210902182585e-09,45400.0,256.0,0.5,False,64.0,,,,,,,,,
7244960853.33543-10ab1941-cae7,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-59-22,finished,2025-08-12T22:59:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960853.33543-10ab1941-cae7,,8b1d5f19-cdbe-4062-acf3-eea85db89c96,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.9907077550888062,0.9961534738540648,0.9789958596229552,0.9628243446350098,0.34725114703178406,1.0,1.0,1.0,1.0,0.3254845142364502,0.9910776615142822,0.996545433998108,0.9616947770118712,0.941142201423645,0.35358062386512756,76441.0,1000.0,1755116031.1759582,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244961050.69348-41812ff6-3a6e,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-01-47,finished,2025-08-12T23:02:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961050.69348-41812ff6-3a6e,,32acfe8a-75ad-4d17-b62b-a965be97cf90,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.7673128247261047,0.8648648262023926,0.801194429397583,0.7323729395866394,0.5540425777435303,0.9869691133499146,0.9912735223770142,0.9339025020599364,0.953654408454895,0.34960904717445374,0.7109854221343994,0.8554155826568604,0.758534848690033,0.7029411792755127,0.5620530247688293,33320.0,1000.0,1755073051.9741354,200.0,3.8076210902182585e-09,45400.0,,,,,,,,,,,,,
7244960730.85892-367abc49-85a4,resenc_MG_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-07-05,finished,2025-08-12T23:08:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960730.85892-367abc49-85a4,,f0e81166-5879-466a-869c-f304fdae4eea,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,0.9349016547203064,0.9725174903869628,0.9238789081573486,0.8565422296524048,0.42185452580451965,1.0,1.0,0.9993742108345032,0.9974038600921632,0.326274573802948,0.9391759634017944,0.9563604593276978,0.9136354923248292,0.8908318281173706,0.40103793144226074,46711.0,1000.0,1755086794.3172386,200.0,3.8076210902182585e-09,22800.0,,,,,,,,,,,,,
7244959724.13647-4ac143e7-d26d,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-13-24,running,2025-08-12T23:13:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959724.13647-4ac143e7-d26d,,2c98432a-86ac-4e3b-bccb-7ee9bbe6d1fe,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_men,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,0.9918396472930908,0.9969743490219116,0.9293153285980223,0.9507206678390504,0.3506062626838684,0.5354546904563904,0.5900731086730957,0.5097541213035583,0.4914310872554779,1.1366081237792969,232155.473144692,710.0,1755272582.6430273,141.0,1.1752018394169877e-05,128936.0,,,,,,,,,,,,,
7244959624.61340-3b24e39f-eef8,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-15-01,failed,2025-08-12T23:15:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959624.61340-3b24e39f-eef8,,9bec0f84-dacd-419e-8875-6bf49a6f5bc6,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,
7244959600.82183-a2862114-5e7c,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-15-30,crashed,2025-08-12T23:15:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959600.82183-a2862114-5e7c,,e0f9f901-9a49-4529-be78-cb58fbb6cb61,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959576.74226-bb7396fd-c023,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-16-00,crashed,2025-08-12T23:16:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959576.74226-bb7396fd-c023,,3f4a61eb-2e87-42d3-bf50-562dab45a8b2,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959550.69157-ed05ace8-b4cb,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-16-23,crashed,2025-08-12T23:16:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959550.69157-ed05ace8-b4cb,,04cae24a-4935-4943-bd02-b4408bbc44ea,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959526.48902-64275cc4-432d,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-16-41,crashed,2025-08-12T23:17:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959526.48902-64275cc4-432d,,c47f1b83-e01e-4a87-896e-45869d4436a6,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959502.08114-f0c95d63-f5fe,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-17-15,crashed,2025-08-12T23:18:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959502.08114-f0c95d63-f5fe,,cfb1ddeb-3772-495d-bfe0-ef24a5a7a5ed,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959453.61171-c99ebab8-c710,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-18-02,crashed,2025-08-12T23:18:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959453.61171-c99ebab8-c710,,087ca7cf-e701-4c21-89c2-64cb0bce0971,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959428.85765-816ae10b-ca67,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-18-24,crashed,2025-08-12T23:18:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959428.85765-816ae10b-ca67,,faeb8f74-29c5-43b7-b124-db3594f062f0,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959404.15914-15ccfc76-838b,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-18-47,crashed,2025-08-12T23:19:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244959404.15914-15ccfc76-838b,,ff4f4dcb-fb21-4f00-b7e5-0b4505221fa7,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
