run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric__runtime,metric__step,metric__timestamp,metric_lr-AdamW,metric_trainer/global_step,config_test_mode,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric_epoch
7248857812.58997-06931096-f4c4,2025-06-28_20-33-16,crashed,2025-06-28T20:33:35Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248857812.58997-06931096-f4c4,,6ba3b650-eb73-4e59-ba7b-c47ac788da34,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,579.313764414,30.0,1751143393.4090106,8.57142857142857e-05,185.0,False,0.4857023954391479,0.4467737078666687,0.5,0.44612476229667664,0.5741918683052063,0.5027660131454468,0.5063014030456543,0.5,0.42690059542655945,0.6150383353233337,4.0
7248681575.33151-94b09d31-2959,c2s_openmind,finished,2025-06-30T21:31:14Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248681575.33151-94b09d31-2959,,5b9a74a3-ac07-46de-ae1c-c2ff60d76225,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/0629/Openmind/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,13051.631625384,1799.0,1751332124.8720417,9.441486794914414e-09,11099.0,False,0.9898844361305236,0.99427592754364,0.954021692276001,0.9664247035980223,0.359710156917572,0.9077558517456056,0.91835618019104,0.8189041614532471,0.8231292963027954,0.4999689757823944,299.0
7248670695.15853-6d631723-3f63,MAE_openmind_official,finished,2025-07-01T00:27:29Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248670695.15853-6d631723-3f63,,44b6320a-cff7-4405-8dea-9ae5bbb35249,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12950.854984045,1799.0,1751342598.805761,9.441486794914414e-09,11099.0,False,0.6573022603988647,0.7036128044128418,0.5,0.44612476229667664,0.5494838356971741,0.6656310558319092,0.6558904051780701,0.5,0.42690059542655945,0.6073200702667236,299.0
7248669733.34426-dc1288db-91cd,SwinUnetr_openmind_official,finished,2025-07-01T00:45:53Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248669733.34426-dc1288db-91cd,,14f4600f-cfe3-42a3-88b3-bfc2a6f5785f,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12675.845689619,1799.0,1751343428.4869788,9.441486794914414e-09,11099.0,False,1.0,1.0,1.0,1.0,0.32672107219696045,0.931771993637085,0.9312328100204468,0.8594520092010498,0.874053955078125,0.4475284814834595,299.0
7248669252.45737-2732c812-6315,VoCo_openmind_official,finished,2025-07-01T00:51:03Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248669252.45737-2732c812-6315,,e28a4e61-19c7-43ca-b689-f9132addf78c,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12810.324467169,1799.0,1751343873.4258988,9.441486794914414e-09,11099.0,False,0.9881418943405152,0.9918971061706544,0.9606750011444092,0.9668852090835572,0.35272350907325745,0.8852896690368652,0.9010958671569824,0.8131506443023682,0.8484848737716675,0.47678104043006897,299.0
7248668906.03148-c658b459-91f9,VF_openmind_official,finished,2025-07-01T01:01:10Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248668906.03148-c658b459-91f9,,39efe155-95af-495d-b8fa-403c0c89dd5c,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,21580.01345328,1799.0,1751353249.3371534,9.441486794914414e-09,11099.0,False,0.9989982843399048,0.9995539784431458,0.9957627058029176,0.989251673221588,0.3370004892349243,0.9137136936187744,0.9235616326332092,0.8394520282745361,0.8579710125923157,0.46548527479171753,299.0
7248648396.72807-f4ed5cc9-8fa9,SwinUnetr_brainmvp,finished,2025-07-01T06:39:03Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248648396.72807-f4ed5cc9-8fa9,,7e8ca80a-c4b8-489a-b0ec-bb8c62d186ac,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/swinunetr/BrainMVP001/Dataset001_BrainMVP/SwinUNETRTrainer_BS8__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12942.464109061,1799.0,1751364884.602594,9.441486794914414e-09,11099.0,False,1.0,1.0,1.0,1.0,0.3286963105201721,0.9252318739891052,0.929589033126831,0.8726027011871338,0.8775510787963867,0.46076834201812744,299.0
7248648341.57611-533942ba-c6e0,VoCo_brainmvp,finished,2025-07-01T06:56:33Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248648341.57611-533942ba-c6e0,,ef5e17f0-d8ea-4c06-ba2d-846055c6dc40,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/voco/BrainMVP001/Dataset001_BrainMVP/VoCoTrainer_BS8_lr_1e3__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,19610.26192117,1799.0,1751372602.380508,9.441486794914414e-09,11099.0,False,0.614226222038269,0.655701756477356,0.5,0.44612476229667664,0.5560740232467651,0.6340048909187317,0.6098630428314209,0.5,0.42690059542655945,0.6140749454498291,299.0
7248646414.21161-cf3c6ee0-2193,simclr-brainmvp,finished,2025-07-01T07:17:06Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248646414.21161-cf3c6ee0-2193,,a92fe86c-42f6-4b4a-a60f-2a531f6ba5b9,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/simclr/BrainMVP001/Dataset001_BrainMVP/SimCLRTrainer_BS32__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,18479.757310577,1799.0,1751372704.9496214,9.441486794914414e-09,11099.0,False,0.9857730865478516,0.9892209768295288,0.9519030451774596,0.9611000418663024,0.3589734137058258,0.8907570242881775,0.8969863057136536,0.8120548129081726,0.8120548129081726,0.50262451171875,299.0
7248646532.67780-a49aa30f-abe4,mg-brainmvp,finished,2025-07-01T07:18:00Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248646532.67780-a49aa30f-abe4,,0302dc13-e0c5-4a67-84ee-0ba9a6c78ce6,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/modelgenesis/BrainMVP001/Dataset001_BrainMVP/ModelGenesisTrainer_ANAT_ANON_BS8__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,18529.001862557,1799.0,1751372808.2657928,9.441486794914414e-09,11099.0,False,0.9964898824691772,0.9982901811599731,0.9827535152435304,0.9733020067214966,0.3513108789920807,0.940406084060669,0.9468493461608888,0.8394520282745361,0.8579710125923157,0.4531249701976776,299.0
7248646226.51222-ab5d25e6-2e93,volDINO-brainmvp,finished,2025-07-01T07:24:52Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248646226.51222-ab5d25e6-2e93,,1128f481-37c5-4e86-8f7c-83c861abd44e,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/volDINO_test/0629/Dataset001_BrainMVP/VolDINOTrainer_BS8_e300_le4__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,19957.545683901,2010.0,1751373173.2696064,9.441486794914414e-09,11099.0,False,0.9967222213745116,0.998215913772583,0.9803375005722046,0.9835544228553772,0.34379449486732483,0.904371976852417,0.9180822372436525,0.8320547938346863,0.8277214765548706,0.5048964023590088,299.0
7248646347.28913-6ea285ee-2a2b,VF_brainmvp,finished,2025-07-01T07:24:59Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248646347.28913-6ea285ee-2a2b,,7c4e65c5-6b53-434b-aa0d-aabbb5a67681,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/volumefusion/BrainMVP001/Dataset001_BrainMVP/VolumeFusionTrainer_BS8__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,20042.037497311,2010.0,1751373491.646232,9.441486794914414e-09,11099.0,False,0.9651151299476624,0.9829021692276,0.952200412750244,0.9462582468986512,0.3757036030292511,0.8509306907653809,0.8931506872177124,0.8052054643630981,0.8012170791625977,0.5330079793930054,299.0
7248471769.45006-41ecc39f-bba4,c2s_brainmvp_j3,finished,2025-07-03T07:54:58Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248471769.45006-41ecc39f-bba4,,47afbe32-dc02-49da-9afb-1ee6f1882501,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/0629/BrainMVP/Dataset001_BrainMVP/BaseC2STrainer_BS80_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,17450.283345742,1799.0,1751546747.6249022,9.441486794914414e-09,11099.0,False,0.8339138031005859,0.9197516441345216,0.8042670488357544,0.7943785786628723,0.4618699550628662,0.7913918495178223,0.8619177937507629,0.7778081893920898,0.7598968148231506,0.5179445147514343,299.0
7248471877.64268-accbf9c0-5c99,c2s_openmind_latest_j3,finished,2025-07-03T07:54:58Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248471877.64268-accbf9c0-5c99,,1c8bfc2b-9c8d-4571-b543-8ff51c4e3a08,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/0629/Openmind/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,17385.096217733,1799.0,1751546682.209919,9.441486794914414e-09,11099.0,False,0.9815738797187804,0.984165906906128,0.9431310892105104,0.9552329778671264,0.36724403500556946,0.8894963264465332,0.9298629760742188,0.8257534503936768,0.8344594240188599,0.4888271689414978,299.0
7248433213.98627-1952d881-2221,C2S_07-03,finished,2025-07-03T18:30:57Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248433213.98627-1952d881-2221,,dac22169-6742-4003-831e-3eb927213383,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/0629/Openmind/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,15182.0,1799.0,1751582640.1586344,9.441486794914414e-09,11099.0,False,0.9900942444801332,0.9944246411323548,0.954021692276001,0.9664247035980223,0.3600095510482788,0.8172423243522644,0.8657534122467041,0.7852054834365845,0.7852054834365845,0.5722573399543762,299.0
7248431446.17865-52a36388-8948,F2S_07-03,finished,2025-07-03T19:00:49Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431446.17865-52a36388-8948,,66b52a96-761b-46da-8c00-8b843ad3a000,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseF2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,14443.0,1799.0,1751583693.241135,9.441486794914414e-09,11099.0,False,0.9923889636993408,0.9957627058029176,0.9561403393745422,0.9718230962753296,0.3546847999095917,0.8493603467941284,0.8641096353530884,0.8120548129081726,0.8120548129081726,0.5210704207420349,299.0
7248431422.51417-187ee660-d562,MaskedC2S_50_07-03,finished,2025-07-03T19:01:05Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431422.51417-187ee660-d562,,dc8fd709-a688-42c6-8b02-c71d13cb5173,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_50Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,17604.0,1799.0,1751586870.6809464,9.441486794914414e-09,11099.0,False,0.9974785447120668,0.9987362623214722,0.969446897506714,0.9725906848907472,0.3460434377193451,0.8411363959312439,0.8904110193252563,0.7852054834365845,0.7852054834365845,0.5452351570129395,299.0
7248431374.13119-88a49b01-92e3,Masked_NoC2S-07-03,finished,2025-07-03T19:01:08Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431374.13119-88a49b01-92e3,,351178e7-ca44-4327-96c5-3256f6e3089a,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_NoC2S_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,14541.0,1799.0,1751583810.604241,9.441486794914414e-09,11099.0,False,0.9976027011871338,0.998884916305542,0.954021692276001,0.9664247035980223,0.35027632117271423,0.7878720760345459,0.8380821943283081,0.7852054834365845,0.7852054834365845,0.5795175433158875,299.0
7248431484.61307-16d33c6d-cfd7,C2Ses_b48_07-03,finished,2025-07-03T19:01:08Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431484.61307-16d33c6d-cfd7,,0ee4580f-913b-41ac-8b59-a47f859eb4bd,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2SesTrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,17949.0,1799.0,1751587218.2132626,9.441486794914414e-09,11099.0,False,0.990234076976776,0.9938299655914308,0.9452497959136964,0.9605523347854614,0.3592393696308136,0.8165378570556641,0.8843835592269897,0.7846575379371643,0.7699530720710754,0.5623834133148193,299.0
7248431397.45328-d1b3abcb-c147,MaskedC2S_75_07-03,finished,2025-07-03T19:01:30Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431397.45328-d1b3abcb-c147,,ff48218c-989e-43ff-8219-977171b26a14,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,14979.0,1799.0,1751584276.883897,9.441486794914414e-09,11099.0,False,0.9917731881141664,0.9918971061706544,0.969446897506714,0.9725906848907472,0.34948718547821045,0.8187509775161743,0.8698630332946777,0.7852054834365845,0.7852054834365845,0.5496827960014343,299.0
7248431517.39585-c30898b8-f182,C2Ses_b56_07-03,finished,2025-07-03T19:01:41Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248431517.39585-c30898b8-f182,,d0932260-553f-4c51-9a55-37d0bf830fdb,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2SesTrainer_BS56_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,16380.0,1799.0,1751585682.358456,9.441486794914414e-09,11099.0,False,0.9856598377227784,0.990856409072876,0.9497843980789183,0.955846905708313,0.3654553592205048,0.8068917393684387,0.8608219623565674,0.7920547723770142,0.795918345451355,0.5517303943634033,299.0
7248339201.93023-2e72a364-e85e,BaseMaskedC2STrainer_50Mask_0704,finished,2025-07-04T20:33:01Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248339201.93023-2e72a364-e85e,,abd1549a-ea65-4f6a-8ac4-4578cb7d82b4,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_50Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,15428.0,1799.0,1751676610.6577044,9.441486794914414e-09,11099.0,False,0.987907886505127,0.9918971061706544,0.9476657509803772,0.9506632685661316,0.36405012011528015,0.8521955609321594,0.8778082132339478,0.8252054452896118,0.816773533821106,0.5240496397018433,299.0
