run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_dinov2_model_name,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_pretrained_checkpoint_path,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dropout_prob,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245319995.57034-d61345b6-2f4d,resenc_MDAE_pretrained_t1_2025-08-08_19-12-55,finished,2025-08-08T19:13:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245319995.57034-d61345b6-2f4d,,52e51b2a-c4d4-4a44-bcc7-b954f6fcebdb,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,19507.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6461556553840637,0.6691086292266846,0.6327838897705078,0.6417763233184814,0.5899084806442261,0.9562294483184814,0.9684144258499146,0.8727388381958008,0.9041986465454102,0.4027121365070343,0.7522204518318176,0.7464439868927002,0.6861472129821777,0.6959006786346436,0.5809826850891113,1000.0,1754699917.438093,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245319190.56700-0be1f630-60d7,resenc_MDAE_pretrained_t1_2025-08-08_19-26-38,finished,2025-08-08T19:27:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245319190.56700-0be1f630-60d7,,17b97ce6-750b-4b51-a46f-eea52fffe967,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,19649.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6749729514122009,0.7148962020874023,0.6410256624221802,0.6645331382751465,0.5675451159477234,0.988525390625,0.9935698509216307,0.9404677748680116,0.957006573677063,0.364455133676529,0.8186341524124146,0.8416821360588074,0.696969747543335,0.696969747543335,0.5526712536811829,1000.0,1754700889.1808002,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245318355.26794-f9b8a754-d8b0,resenc_MDAE_pretrained_t1_2025-08-08_19-39-35,finished,2025-08-08T19:40:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245318355.26794-f9b8a754-d8b0,,f688a6cd-2100-4fb7-9ed7-79d30bf2d93a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,20609.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6374702453613281,0.6471306085586548,0.6025640964508057,0.6092105507850647,0.6335259079933167,0.9773908853530884,0.9841718077659608,0.9240742921829224,0.945547103881836,0.38122087717056274,0.8245313763618469,0.85899817943573,0.7294372320175171,0.7501274943351746,0.52208012342453,1000.0,1754702620.5593026,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245056732.44209-99a342d3-b589,resenc_c2s_pretrained_t1_2025-08-11_20-16-58,finished,2025-08-11T20:17:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245056732.44209-99a342d3-b589,,1616fb9d-606b-4f82-af89-e6394345307b,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,8859.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.678272008895874,0.7503052949905396,0.5521978139877319,0.5497075915336609,0.5625357627868652,0.8928852677345276,0.9108253717422484,0.7920788526535034,0.8183790445327759,0.45333701372146606,0.7639583349227905,0.7637600302696228,0.7099567651748657,0.7173076868057251,0.5460535287857056,500.0,1754952311.97505,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245053661.82658-efd25c59-fca2,resenc_emdae_multistage_flow_pretrained_t1_2025-08-12_00-06-43,finished,2025-08-11T21:08:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245053661.82658-efd25c59-fca2,,50ebc54a-d300-455b-9d90-a4a72baeafa3,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,25356.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6409893035888672,0.6660561561584473,0.5613552927970886,0.5661700367927551,0.6230731010437012,0.9317737817764282,0.9334723353385924,0.8563454151153564,0.8913819789886475,0.4168013632297516,0.8047086596488953,0.8256030082702637,0.7164502143859863,0.7279111742973328,0.5412586331367493,1445.0,1754973169.391283,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245050104.33420-c921c528-818f,resenc_emdae_base_pretrained_t1_2025-08-12_00-27-54,finished,2025-08-11T22:10:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245050104.33420-c921c528-818f,,a2793a74-4cdb-4275-af51-f89154f96f9a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,25174.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.7168831825256348,0.7887668013572693,0.6217948794364929,0.6355828046798706,0.5718729496002197,0.8670635223388672,0.8538722395896912,0.8153617978096008,0.8575595617294312,0.45224353671073914,0.8072406053543091,0.8367346525192261,0.7359307408332825,0.761805534362793,0.5103877186775208,1376.0,1754976068.9835436,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245049329.01186-3db416b6-3b30,resenc_emdae_bottleneck_pretrained_t1_2025-08-12_00-07-38,finished,2025-08-11T22:22:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245049329.01186-3db416b6-3b30,,7cb46866-10b6-4a4c-a61f-8e2e6a4a68b9,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,22416.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6562249064445496,0.7124541997909546,0.541208803653717,0.5258620381355286,0.5740330815315247,0.9596092104911804,0.9661532640457152,0.8684284687042236,0.8944144248962402,0.400759756565094,0.7680029273033142,0.8095238208770752,0.6753246784210205,0.6937500238418579,0.5411478281021118,1279.0,1754974165.937336,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245048572.43285-c4f1d578-8d3f,resenc_emdae_bottleneck_flow_pretrained_t1_2025-08-12_00-20-27,finished,2025-08-11T22:33:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245048572.43285-c4f1d578-8d3f,,6a3f5c14-7945-4da4-ac94-599ce7f3f6bd,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,23983.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6469686627388,0.6733821630477905,0.5961538553237915,0.6008708477020264,0.6056601405143738,0.9576246738433838,0.962408185005188,0.8869770765304565,0.911693811416626,0.39755117893218994,0.7438185214996338,0.7656153440475464,0.6601731777191162,0.6573947668075562,0.6123899817466736,1291.0,1754976171.3056774,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245047891.98996-029abc1c-95bf,resenc_emdae_multistage_flow_pretrained_t1_2025-08-11_22-45-55,finished,2025-08-11T22:46:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245047891.98996-029abc1c-95bf,,54b2bdf8-6491-4367-a8f0-a56d0d93ec06,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,18292.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.71095871925354,0.7155066728591919,0.6456043720245361,0.6604938507080078,0.6046624779701233,0.961370587348938,0.9735726118087769,0.8848219513893127,0.906808376312256,0.4022555947303772,0.7832316160202026,0.8398268818855286,0.6796537041664124,0.6858974695205688,0.5612844824790955,1000.0,1754970673.9430704,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245047204.95143-beab311a-02f2,resenc_emdae_randmask_flow_pretrained_t1_2025-08-11_22-57-21,finished,2025-08-11T22:57:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245047204.95143-beab311a-02f2,,40181e1f-3810-4b5a-9015-5b12aa8056c9,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,17784.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6293147802352905,0.6428571343421936,0.5979853272438049,0.6093974113464355,0.6375898718833923,0.9378249645233154,0.9469332695007324,0.8377968072891235,0.8733097314834595,0.4189932346343994,0.7593981027603149,0.7742733955383301,0.6645021438598633,0.6902769804000854,0.5470786094665527,1000.0,1754970849.9025626,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245046516.80834-ea644eba-4c60,resenc_emdae_randmask_multistage_pretrained_t1_2025-08-11_23-07-44,crashed,2025-08-11T23:08:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245046516.80834-ea644eba-4c60,,6ce16d0e-837e-477d-9a32-886dc5e9d949,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,30.0,,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,,0.2,8899.830578109,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,0.839164674282074,0.8716789484024048,0.7485160827636719,0.7689496278762817,0.484240859746933,0.7418758869171143,0.7755101919174194,0.6277056336402893,0.6441539525985718,0.5341798663139343,490.0,1754962601.2515712,97.0,4.2276909178621576e-05,7252.0,,,,,,,,,,,,
7244938872.95877-014d50c5-27fb,resenc_MDAE_pretrained_t1_2025-08-13_05-01-26,finished,2025-08-13T05:01:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7244938872.95877-014d50c5-27fb,,d29db9b6-84c5-44be-a837-b7ac34b60c83,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,False,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,18713.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N25Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6744942665100098,0.7713675498962402,0.6501831412315369,0.6553797721862793,0.5957181453704834,0.9631901979446412,0.9658704996109008,0.9055256843566896,0.928735852241516,0.3903796672821045,0.7125145792961121,0.7260358333587646,0.673160195350647,0.6761605143547058,0.6178930401802063,1000.0,1755080028.0821266,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7244937748.00838-4830fae3-f3db,resenc_MDAE_pretrained_t1_2025-08-13_05-19-57,finished,2025-08-13T05:20:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7244937748.00838-4830fae3-f3db,,a457e930-b844-44c9-92a5-77843174941b,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,False,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,19027.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N25Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6744942665100098,0.7713675498962402,0.6501831412315369,0.6553797721862793,0.5957181453704834,0.9631901979446412,0.9658704996109008,0.9055256843566896,0.928735852241516,0.3903796672821045,0.7125145792961121,0.7260358333587646,0.673160195350647,0.6761605143547058,0.6178930401802063,1000.0,1755081453.495711,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7244937652.22172-1b625d01-d1f6,resenc_MDAE_pretrained_t1_2025-08-13_05-42-30,finished,2025-08-13T05:21:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7244937652.22172-1b625d01-d1f6,,87ee08d5-fb36-4f9e-820b-64b709ffcb60,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,False,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,21560.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N50Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6973586678504944,0.7109279632568359,0.6373626589775085,0.6373626589775085,0.5877777934074402,0.971804976463318,0.9797908067703248,0.8951737880706787,0.9177720546722412,0.38875672221183777,0.7677295207977295,0.8036487102508545,0.6839827299118042,0.6776316165924072,0.5881714820861816,1001.0,1755084803.045127,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7244937565.27032-a2c71688-90a2,resenc_MDAE_pretrained_t1_2025-08-13_05-30-31,finished,2025-08-13T05:22:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7244937565.27032-a2c71688-90a2,,5fa23e56-7003-46db-994a-f8bf47eac834,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,False,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,17292.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N75Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6935319900512695,0.6971917152404785,0.569597065448761,0.5758008360862732,0.5697463154792786,0.9515740871429444,0.9613481760025024,0.8930186629295349,0.9128754138946532,0.3954446315765381,0.7802269458770752,0.7934446334838867,0.6991341710090637,0.7168111801147461,0.5648059248924255,1000.0,1755080225.6207712,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7244937392.49133-bb93d4b4-980d,resenc_MDAE_pretrained_t1_2025-08-13_05-25-45,finished,2025-08-13T05:26:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7244937392.49133-bb93d4b4-980d,,407060de-0401-492a-9d90-61b26373e07a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,False,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,18086.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM50_N25Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6819876432418823,0.6831501722335815,0.6217948794364929,0.6355828046798706,0.5717975497245789,0.9485434293746948,0.9525508880615234,0.8826667666435242,0.9019848108291626,0.406541645526886,0.71941077709198,0.7603586912155151,0.6623376607894897,0.6735509634017944,0.6277716159820557,1000.0,1755080858.207856,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
