run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_F1,Test_AUROC,Test_AP,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,wandb_notes
7245465299.02922-fbd99f44-cd7c,eva_mdae_pretrained_t1_2025-08-07_02-50-51,july_stratified_upenn_gbm_gender_single_t1,T1,Eva_MAE,0.0001,2.0,200.0,200.0,0.7120060920715332,0.7134109139442444,0.7784194946289062,0.7762265205383301,0.8010637760162354,0.807881772518158,0.9039514064788818,0.9079620242118835,
7245461402.44698-891d8232-d148,eva_simclr_pretrained_t2_2025-08-07_03-59-57,july_stratified_upenn_gbm_gender_single_t2,T2,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,0.3743315637111664,0.7772036790847778,0.7832671999931335,0.7548632025718689,0.760999321937561,0.8051671981811523,0.7754160165786743,
7246063906.15856-41bda460-8358,resenc_pretrained_t1_2025-07-31_04-34-06,july_stratified_upenn_gbm_gender_single_t1,T1,ResEncoder_Classifier,2e-05,1.0,100.0,100.0,0.6907294988632202,0.6930555701255798,0.7753798961639404,0.788542628288269,0.8223403692245483,0.8277411460876465,0.9022796154022216,0.9018774032592772,
7245738919.71636-652a7657-fa14,resenc_pretrained_t1_2025-08-03_22-56-45,july_stratified_upenn_gbm_gender_single_t1,T1,ResEncoder_Classifier,8e-05,1.0,200.0,200.0,0.6945288777351379,0.6996148824691772,0.7740122079849243,0.7953625917434692,0.8399696350097656,0.8399696350097656,0.9165653586387634,0.9219343662261964,
7245882911.03378-445c33d0-4c30,dinov2_pretrained_t1_2025-08-02_06-49-50,july_stratified_upenn_gbm_gender_single_t1,T1,dinov2,6e-05,4.0,50.0,200.0,0.5,0.2865853607654571,0.7588145732879639,0.7415242195129395,0.5,0.2865853607654571,0.8422492742538452,0.8474569320678711,
7245740757.06827-b90202c7-6fbc,dinov2_pretrained_t1_2025-08-03_22-25-11,july_stratified_upenn_gbm_gender_single_t1,T1,dinov2,8e-05,4.0,50.0,200.0,0.5,0.3743315637111664,0.7544072866439819,0.7471266984939575,0.5,0.2865853607654571,0.7778115272521973,0.7555551528930664,
7245740731.05373-b2842f86-eb67,dinov2_pretrained_t2_2025-08-03_22-27-27,july_stratified_upenn_gbm_gender_single_t2,T2,dinov2,8e-05,4.0,50.0,200.0,0.5,0.3743315637111664,0.7521276473999023,0.7406231164932251,0.5,0.3743315637111664,0.6323708295822144,0.6281815767288208,
7245882100.62796-738f01f2-6302,brainiac_pretrained_t2_2025-08-02_07-05-30,july_stratified_upenn_gbm_gender_single_t2,T2,brainiac,6e-05,4.0,200.0,200.0,0.6379939317703247,0.6331010460853577,0.7513678073883057,0.7565019130706787,0.7053191661834717,0.7115384340286255,0.8151975870132446,0.818696916103363,
7245969731.28745-78b6159b-bd2d,dinov2_pretrained_t1_2025-08-01_06-44-08,july_stratified_upenn_gbm_gender_single_t1,T1,dinov2,0.0001,1.0,50.0,100.0,0.5,0.3743315637111664,0.7512158155441284,0.7580022215843201,0.5,0.2865853607654571,0.6893616914749146,0.6554065942764282,
7245874229.06016-cbcfd31f-d490,resenc_pretrained_t1_2025-08-02_09-14-29,july_stratified_upenn_gbm_gender_single_t1,T1,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.5,0.3743315637111664,0.7487841844558716,0.7715277075767517,0.8223403692245483,0.8277411460876465,0.8828267455101013,0.8827196955680847,
7245884487.06080-0bca9d29-f820,resenc_pretrained_t1_2025-08-02_06-24-32,july_stratified_upenn_gbm_gender_single_t1,T1,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.6832826733589172,0.6777338981628418,0.7486321926116943,0.7581250667572021,0.7832826375961304,0.789584755897522,0.879635214805603,0.8750951290130615,
7245882884.39302-c7a4ed12-5a08,dinov2_pretrained_t2_2025-08-02_06-57-14,july_stratified_upenn_gbm_gender_single_t2,T2,dinov2,6e-05,4.0,50.0,200.0,0.5,0.2865853607654571,0.7320668697357178,0.7330828905105591,0.6036474108695984,0.4968332052230835,0.8012158274650574,0.7737566828727722,
7245884460.15092-b2d891cc-6cb2,resenc_pretrained_t2_2025-08-02_06-31-53,july_stratified_upenn_gbm_gender_single_t2,T2,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5,0.3743315637111664,0.7209726572036743,0.7347830533981323,0.6869300603866577,0.6839735507965088,0.7813069820404053,0.7637600898742676,
7245717710.69568-f5510219-6b85,brainmvp_pretrained_t1_2025-08-04_04-46-28,july_stratified_upenn_gbm_gender_single_t1,T1,brainmvp,6e-05,1.0,200.0,200.0,0.5,0.3743315637111664,0.710334300994873,0.6841796636581421,0.6721884608268738,0.6494702100753784,0.7958966493606567,0.8009384870529175,
7245882514.18878-ef42f65d-22b6,brainmvp_pretrained_t1_2025-08-02_07-03-32,july_stratified_upenn_gbm_gender_single_t1,T1,brainmvp,6e-05,4.0,200.0,200.0,0.5,0.3743315637111664,0.6960486173629761,0.6851790547370911,0.5,0.3743315637111664,0.5647416710853577,0.538457453250885,
7245971354.70692-b165e102-a579,brainmvp_pretrained_t1_2025-08-01_06-27-34,july_stratified_upenn_gbm_gender_single_t1,T1,brainmvp,0.0001,1.0,100.0,100.0,0.5530394911766052,0.5013380646705627,0.6887538433074951,0.6702200174331665,0.5,0.3743315637111664,0.7832826375961304,0.7688637971878052,
7245718827.47934-8c18bcc2-b56c,brainiac_pretrained_t1_2025-08-04_04-33-58,july_stratified_upenn_gbm_gender_single_t1,T1,brainiac,6e-05,1.0,200.0,200.0,0.4857142865657806,0.3675675690174103,0.6765957474708557,0.6468522548675537,0.5,0.3743315637111664,0.4623100161552429,0.4796992242336273,
7245972141.59906-db2016a4-378e,mri_core_pretrained_t2_2025-08-01_06-13-13,july_stratified_upenn_gbm_gender_single_t2,T2,MRICore,0.0001,1.0,100.0,100.0,0.5,0.3743315637111664,0.6735562086105347,0.6465575695037842,0.5,0.2865853607654571,0.2600303888320923,0.3743125796318054,
7245739179.54836-2dcbb7a0-fe44,mri_core_pretrained_t2_2025-08-03_22-52-05,july_stratified_upenn_gbm_gender_single_t2,T2,MRICore,0.0001,1.0,100.0,100.0,0.5,0.3743315637111664,0.665197491645813,0.6200326681137085,0.5,0.2865853607654571,0.6872340440750122,0.6804003715515137,
7245739225.34885-0b47f68f-5ef5,mri_core_pretrained_t1_2025-08-03_22-51-37,july_stratified_upenn_gbm_gender_single_t1,T1,MRICore,0.0001,1.0,100.0,100.0,0.5,0.3743315637111664,0.6402735710144043,0.6133978366851807,0.5,0.2865853607654571,0.4452887773513794,0.504132866859436,
7245718801.26105-b7545bf7-f06c,brainiac_pretrained_t2_2025-08-04_04-33-31,july_stratified_upenn_gbm_gender_single_t2,T2,brainiac,6e-05,1.0,200.0,200.0,0.5106382966041565,0.3971774280071258,0.6285713911056519,0.6093857288360596,0.6021276712417603,0.6011363863945007,0.5793312788009644,0.5584743022918701,
7245882487.12350-38b968fd-dab3,brainmvp_pretrained_t2_2025-08-02_07-03-10,july_stratified_upenn_gbm_gender_single_t2,T2,brainmvp,6e-05,4.0,200.0,200.0,0.5,0.3743315637111664,0.615349531173706,0.6140478849411011,0.5200607776641846,0.5194885730743408,0.4541033506393432,0.4653767049312592,
7245971325.54493-2cbdffc5-74a7,brainmvp_pretrained_t2_2025-08-01_06-27-26,july_stratified_upenn_gbm_gender_single_t2,T2,brainmvp,0.0001,1.0,100.0,100.0,0.4965045750141144,0.2978395223617553,0.5954407453536987,0.6002675294876099,0.5,0.3743315637111664,0.3781154751777649,0.4381568133831024,
7245717676.37227-4521f47c-caab,brainmvp_pretrained_t2_2025-08-04_04-44-20,july_stratified_upenn_gbm_gender_single_t2,T2,brainmvp,6e-05,1.0,200.0,200.0,0.5,0.2865853607654571,0.5843465328216553,0.5906479954719543,0.5,0.3743315637111664,0.4914893507957458,0.4871532917022705,
7245718773.35165-47eb6c60-2ef7,brainiac_scratch_t1_2025-08-04_04-33-34,july_stratified_upenn_gbm_gender_single_t1,T1,brainiac,6e-05,1.0,200.0,200.0,0.4996960461139679,0.4317573606967926,0.5428571701049805,0.5414588451385498,0.5240121483802795,0.5128247737884521,0.5920212864875793,0.588009238243103,
7245972168.42534-95bef071-465a,mri_core_pretrained_t1_2025-08-01_06-10-11,july_stratified_upenn_gbm_gender_single_t1,T1,MRICore,0.0001,1.0,100.0,100.0,0.5,0.3743315637111664,0.5328267216682434,0.5218351483345032,0.478723406791687,0.2777777910232544,0.2509118616580963,0.3716220557689667,
7245883694.55906-6fea5a8c-bd6c,resenc_time_conditioned_pretrained_t1_2025-08-02_06-39-31,july_stratified_upenn_gbm_gender_single_t1,T1,unknown,,,,,,,,,,,,,
7245319838.97454-1b62f8e0-e37f,resenc_MDAE_pretrained_t1_2025-08-08_19-22-56,july_stratified_upenn_gbm_gender_single_t1,T1,ResEncoder_Classifier,6e-05,4.0,200.0,37.0,,,,,0.7402735352516174,0.7366446852684021,0.8294832706451416,0.8425964117050171,
7245973834.32637-a557ba64-98f3,resenc_time_conditioned_pretrained_t2_2025-08-01_05-38-59,july_stratified_upenn_gbm_gender_single_t2,T2,ResEncTimeConditioned,2e-05,1.0,200.0,,,,,,,,,,
