run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_dinov2_model_name,config_slice_aggregation,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7245607898.34100-3c836d11-66c6,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_11-23-04,finished,2025-08-05T11:23:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245607898.34100-3c836d11-66c6,,33a363a0-7a77-412a-9f52-e759b63d6b01,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5432535409927368,0.4887217879295349,0.5,0.42222222685813904,0.6241336464881897,0.9781557321548462,0.9855966567993164,0.8796296119689941,0.9017199277877808,0.31052350997924805,0.5604990124702454,0.435185194015503,0.4444444477558136,0.4444444477558136,1.0184487104415894,16678.0,1000.0,1754409689.4465897,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607656.89902-ff826421-0fbc,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_11-25-58,finished,2025-08-05T11:26:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245607656.89902-ff826421-0fbc,,45bd6073-4e24-4111-a814-68ddb1345ace,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4761207103729248,0.4135338366031647,0.4473684132099152,0.395348846912384,0.7199846506118774,0.9629733562469482,0.9732509851455688,0.8425925970077515,0.8624078631401062,0.3343713581562042,0.49360567331314087,0.3796296417713166,0.5277777910232544,0.5213675498962402,0.9506776928901672,16561.0,1000.0,1754409753.020392,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607101.63771-935117e8-824c,resenc_VoCo_pretrained_mixed_contrasts_2025-08-05_11-26-48,finished,2025-08-05T11:27:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245607101.63771-935117e8-824c,,b7451bfa-43e3-454d-8e0b-514f4677ce6a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.4540049433708191,0.3458646535873413,0.3947368562221527,0.3658536672592163,0.9691748023033142,1.0,1.0,1.0,1.0,0.1990163028240204,0.6078819632530212,0.6296296119689941,0.5,0.49473685026168823,1.0412298440933228,15785.0,1000.0,1754409028.3979144,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245607505.53805-beb89a11-9b5b,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_11-28-03,finished,2025-08-05T11:28:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245607505.53805-beb89a11-9b5b,,0f7685cb-7724-449a-ae0a-a6bf1942816d,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,2,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.45833390951156616,0.35338345170021057,0.5,0.42222222685813904,0.6282609701156616,0.92979097366333,0.9362139701843262,0.7962962985038757,0.8315789699554443,0.37376540899276733,0.5641337037086487,0.5370370149612427,0.5277777910232544,0.5213675498962402,0.7156558036804199,18491.0,1000.0,1754411816.1083744,200.0,2.2845726541309562e-09,3600.0,,cls_token,,,256.0,0.5,False,64.0,,,,,,,
7245606825.19613-23b08322-38e7,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_11-31-22,finished,2025-08-05T11:31:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245606825.19613-23b08322-38e7,,4b44eac5-3a71-4c63-a97d-89bff5d69799,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5163660049438477,0.45864662528038025,0.5,0.42222222685813904,0.7155725955963135,0.9856063723564148,0.9886831045150756,0.9351851940155028,0.9433814287185668,0.2766377627849579,0.5616259574890137,0.5,0.5833333134651184,0.5872235894203186,0.9259758591651917,16141.0,1000.0,1754409647.931956,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245606715.99119-f277c966-48c0,resenc_SimCLR_pretrained_mixed_contrasts_2025-08-05_11-34-19,finished,2025-08-05T11:34:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245606715.99119-f277c966-48c0,,cec51fea-3b76-41cc-9473-e221addbc116,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,False,0.2,0.5070059895515442,0.3233082890510559,0.5375940203666687,0.5384615659713745,0.685339093208313,1.0,1.0,1.0,1.0,0.27378225326538086,0.5864003300666809,0.6018518209457397,0.472222238779068,0.4692874848842621,0.7356699109077454,16710.0,1000.0,1754410402.0443568,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245606267.21599-461c2b86-7403,resenc_VF_pretrained_mixed_contrasts_2025-08-05_12-01-17,finished,2025-08-05T12:01:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245606267.21599-461c2b86-7403,,cefe5865-7c7a-46c6-b3f2-04c835ab0236,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.5911728143692017,0.6090225577354431,0.4736842215061188,0.40909090638160706,0.8081502318382263,0.9983696937561036,0.998971164226532,0.9444444179534912,0.9614973068237304,0.25253331661224365,0.6299368739128113,0.6666666269302368,0.4444444477558136,0.4000000059604645,0.8782625198364258,16151.0,1000.0,1754411465.5471098,200.0,2.2845726541309562e-09,1800.0,,,,,,,,,,,,,,,
7245606029.23918-a5ae41e2-b7d8,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_15-58-34,finished,2025-08-05T15:59:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245606029.23918-a5ae41e2-b7d8,,3546c00c-404e-4870-9c8a-06b0f3bbcc65,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1,False,0,True,False,full,False,0.1,2,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.4613725543022156,0.3759398460388184,0.5,0.42222222685813904,0.7083927392959595,0.9453308582305908,0.957818865776062,0.7962962985038757,0.8315789699554443,0.36580225825309753,0.6404773592948914,0.5925925970077515,0.5277777910232544,0.5213675498962402,0.6953566670417786,18400.0,1000.0,1754427961.3384094,200.0,2.2845726541309562e-09,3600.0,,cls_token,,,256.0,0.5,False,64.0,,,,,,,
7245589496.95008-56779320-c1c2,resenc_pretrained_mixed_contrasts_2025-08-05_16-26-47,finished,2025-08-05T16:27:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245589496.95008-56779320-c1c2,,2786d21b-710f-4368-b616-ab2285ce1cf5,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,False,0.2,0.4545004665851593,0.3233082592487335,0.5,0.42222222685813904,0.6228758096694946,0.8757562637329102,0.8703703880310059,0.8055555820465088,0.8488755226135254,0.41679516434669495,0.5340588092803955,0.5,0.5,0.49473685026168823,0.6757368445396423,15356.0,900.0,1754426597.344827,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245589089.45396-9bcee7a6-b574,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_16-29-00,finished,2025-08-05T16:29:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245589089.45396-9bcee7a6-b574,,faeab6b3-1caf-418b-9496-939d9a08eaed,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5539950728416443,0.42105263471603394,0.5,0.42222222685813904,0.6147294640541077,0.9201592206954956,0.941357970237732,0.8055555820465088,0.7999494671821594,0.38896623253822327,0.5330005884170532,0.48148149251937866,0.472222238779068,0.4692874848842621,0.8822727203369141,14440.0,900.0,1754425817.9799728,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245588641.85949-cfd1c6d6-c25d,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_16-39-49,finished,2025-08-05T16:40:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245588641.85949-cfd1c6d6-c25d,,ab082a04-963a-4d48-b3b6-25ab6dd809fe,t-jiachentu,False,0,Classification,180,False,ResEncoderMultiModal_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.532039225101471,0.45864659547805786,0.4736842215061188,0.40909090638160706,0.6714118123054504,0.8396252393722534,0.8713991641998291,0.7407407760620117,0.7589285373687744,0.454027384519577,0.5827672481536865,0.5185185670852661,0.5277777910232544,0.5213675498962402,0.6188493371009827,13762.0,900.0,1754425777.608534,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245588221.52727-f67b6fde-507d,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_16-48-23,finished,2025-08-05T16:49:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245588221.52727-f67b6fde-507d,,af4a4ee5-93fa-4381-bcd4-10322212495b,t-jiachentu,False,0,Classification,180,False,ResEncTimeConditioned,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,2,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.5241776704788208,0.451127827167511,0.5,0.42222222685813904,0.612731397151947,0.8323124051094055,0.8477365970611572,0.8425925970077515,0.8624078631401062,0.44661152362823486,0.5744720697402954,0.5740740895271301,0.5277777910232544,0.5213675498962402,0.8830046057701111,15041.0,900.0,1754427591.7636683,180.0,6.746583127731344e-09,3240.0,,cls_token,,,256.0,0.5,False,64.0,,,,,,,
7245587800.24055-70d9a086-a2b7,resenc_VoCo_pretrained_mixed_contrasts_2025-08-05_16-53-50,finished,2025-08-05T16:54:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245587800.24055-70d9a086-a2b7,,bddb5b0e-6b37-42a8-931e-08d9dca7a4f7,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.6491970419883728,0.6917293071746826,0.5,0.42222222685813904,0.601814329624176,1.0,1.0,0.9722222089767456,0.981127142906189,0.22114084661006927,0.5668454170227051,0.546296238899231,0.4166666567325592,0.3846153914928436,1.1237164735794067,12650.0,900.0,1754425520.2421205,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245587390.12270-8f7fab2c-1f66,resenc_SimCLR_pretrained_mixed_contrasts_2025-08-05_16-56-06,finished,2025-08-05T16:56:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245587390.12270-8f7fab2c-1f66,,d1af6276-f784-429a-8aa1-595dd705d67f,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,False,0.2,0.5496258735656738,0.5037593841552734,0.42105263471603394,0.380952388048172,0.6671755909919739,0.961655616760254,0.9650205373764038,0.8888888955116272,0.9196428656578064,0.33984002470970154,0.5267558097839355,0.49074071645736694,0.5,0.49473685026168823,0.7254654765129089,14883.0,900.0,1754427890.2768254,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586934.21928-b04f91be-6450,resenc_VF_pretrained_mixed_contrasts_2025-08-05_17-09-18,finished,2025-08-05T17:09:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245586934.21928-b04f91be-6450,,b1ddd968-ff87-4036-8f3e-b3badc28f145,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.5537136197090149,0.5263158082962036,0.4473684132099152,0.395348846912384,0.9620026350021362,1.0,1.0,0.9722222089767456,0.981127142906189,0.2249164581298828,0.6301301121711731,0.6759259700775146,0.4444444477558136,0.4000000059604645,0.9862253069877625,12948.0,900.0,1754426744.0431678,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586531.06377-1ce71767-29e5,resenc_SwinUNETR_pretrained_mixed_contrasts_2025-08-05_17-09-40,finished,2025-08-05T17:10:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245586531.06377-1ce71767-29e5,,75976714-4f18-449b-96c3-653e84f35769,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,False,0.2,0.5230648517608643,0.4812029898166657,0.5,0.42222222685813904,0.7994031310081482,1.0,1.0,1.0,1.0,0.20050008594989777,0.5863743424415588,0.5277777910232544,0.5,0.4285714328289032,0.8233873248100281,15146.0,900.0,1754428964.7135785,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586123.64195-acf51aa9-1699,resenc_S3D_pretrained_mixed_contrasts_2025-08-05_17-21-02,finished,2025-08-05T17:21:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245586123.64195-acf51aa9-1699,,2de3938d-76fd-494f-b682-ea28f680a219,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,False,0.2,0.45361077785491943,0.33834588527679443,0.5,0.42222222685813904,0.6167283654212952,0.8983107805252075,0.8816871643066406,0.8240740895271301,0.8561233282089233,0.4260071814060211,0.6634054780006409,0.7037037014961243,0.4722222089767456,0.4146341383457184,0.6105789542198181,13559.0,900.0,1754428065.878619,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245585706.41726-115cded0-1282,resenc_MG_pretrained_mixed_contrasts_2025-08-05_17-26-29,finished,2025-08-05T17:27:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245585706.41726-115cded0-1282,,5cf9c642-01c8-4631-8175-e8d65d39648f,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,False,0.2,0.4864704310894013,0.43609023094177246,0.49248120188713074,0.4811529815196991,0.7251392006874084,1.0,1.0,0.9907407760620116,0.9818136096000672,0.21671682596206665,0.5637426376342773,0.5370370149612427,0.5277777910232544,0.5213675498962402,0.830141544342041,13602.0,900.0,1754428426.4930897,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245320009.23026-d3391686-ad5a,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-12-33,finished,2025-08-08T19:13:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245320009.23026-d3391686-ad5a,,ace8beae-d02c-403f-9dcf-434aed323f6f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.7063518762588501,0.7443608641624451,0.5,0.42222222685813904,0.5700430274009705,0.9697096347808838,0.9711934328079224,0.9074074029922484,0.9229946136474608,0.3052007555961609,0.5624196529388428,0.4629629850387573,0.5277777910232544,0.5252747535705566,0.9754011034965516,14791.0,1000.0,1754695181.784022,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
