run_id,run_name,state,created_at,url,project,project_variant,method_extracted,benchmark,modalities,metric_Test_AUROC,metric_Test_AP,metric_Test_F1,metric_Test_Balanced_Accuracy,metric_epoch,metric_Val_AUROC,metric_Val_AP,metric_Val_F1,metric_Val_Balanced_Accuracy,metric_Train_AP,metric_Train_AUROC,metric_Train_Balanced_Accuracy,metric_Train_F1,config_model,config_learning_rate,config_batch_size,config_epochs
7245182255.00644-62d85842-2d4e,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-25-08,crashed,2025-08-10T09:25:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245182255.00644-62d85842-2d4e,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245181658.70234-e77b65f8-d1ee,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-35-05,finished,2025-08-10T09:37:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245181658.70234-e77b65f8-d1ee,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.7576313018798828,0.6830803155899048,0.5454545617103577,0.5439560413360596,200.0,0.7854050397872925,0.7701535224914551,0.6959006786346436,0.6861472129821777,0.9544790983200072,0.9527982473373412,0.9016393423080444,0.9328495264053344,ResEncTimeConditioned,5e-05,2.0,200.0
7245181886.04185-60b102b7-dda6,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-37-41,crashed,2025-08-10T09:38:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245181886.04185-60b102b7-dda6,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245181491.10954-77048a5e-e0a2,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-42-23,crashed,2025-08-10T09:42:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245181491.10954-77048a5e-e0a2,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245181147.33273-10c291e0-8055,resenc_MDAE_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-43-05,crashed,2025-08-10T09:43:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245181147.33273-10c291e0-8055,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_MDAE_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245180193.49634-6faa226f-04a2,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_09-59-00,crashed,2025-08-10T09:59:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245180193.49634-6faa226f-04a2,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245179487.04958-071c5677-b41f,resenc_SimCLR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_10-11-00,crashed,2025-08-10T10:11:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245179487.04958-071c5677-b41f,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SimCLR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7245179116.47424-509b868f-d382,resenc_SwinUNETR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_10-16-57,finished,2025-08-10T10:17:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245179116.47424-509b868f-d382,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SwinUNETR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8571428656578064,0.8414120078086853,0.7744084596633911,0.7426739931106567,180.0,0.8630179166793823,0.8267229795455933,0.761805534362793,0.7359307408332825,0.9894046783447266,0.9858323931694032,0.9896481037139891,0.9896481037139891,ResEncoder_Classifier,7e-05,2.0,180.0
7245178766.91847-d3e842f6-a418,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_10-32-34,finished,2025-08-10T10:33:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245178766.91847-d3e842f6-a418,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8644688725471497,0.8387388586997986,0.749099612236023,0.791208803653717,200.0,0.884353756904602,0.8504636883735657,0.7548197507858276,0.7683982849121094,0.9703397750854492,0.984030544757843,0.913298487663269,0.9209148287773132,ResEncTimeConditioned,5e-05,2.0,200.0
7245178059.70949-5df20608-bc9d,resenc_VoCo_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-10_10-34-46,crashed,2025-08-10T10:35:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7245178059.70949-5df20608-bc9d,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_VoCo_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959584.99932-adeb4c3e-1584,mri_core_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-15-50,failed,2025-08-12T23:16:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959584.99932-adeb4c3e-1584,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,mri_core_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959560.64397-184acebd-b6d2,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-16-06,crashed,2025-08-12T23:16:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959560.64397-184acebd-b6d2,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959535.99021-bff781d7-d5bb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-16-33,crashed,2025-08-12T23:17:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959535.99021-bff781d7-d5bb,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959511.31998-c4f168d6-4f32,resenc_MDAE_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-17-01,crashed,2025-08-12T23:17:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959511.31998-c4f168d6-4f32,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_MDAE_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959487.12536-78963503-94cc,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-17-24,crashed,2025-08-12T23:17:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959487.12536-78963503-94cc,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959461.61308-43837a6b-3876,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-17-56,crashed,2025-08-12T23:18:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959461.61308-43837a6b-3876,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959433.16219-712fd919-6d89,resenc_VoCo_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-18-24,crashed,2025-08-12T23:18:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959433.16219-712fd919-6d89,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_VoCo_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959408.69356-becf8537-fee9,resenc_SimCLR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-18-43,crashed,2025-08-12T23:19:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959408.69356-becf8537-fee9,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SimCLR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959683.80298-1d0d2d2d-e077,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-19-15,failed,2025-08-12T23:19:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959683.80298-1d0d2d2d-e077,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959658.21711-4dc82f76-f478,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-19-27,failed,2025-08-12T23:19:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959658.21711-4dc82f76-f478,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959633.62330-e2fb160f-fa00,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-19-46,finished,2025-08-12T23:20:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959633.62330-e2fb160f-fa00,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainmvp_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.6810134053230286,0.6402263641357422,0.4375,0.49358972907066345,200.0,0.8107606172561646,0.7857363224029541,0.6559983491897583,0.6298701167106628,0.9990663528442384,0.9995054006576538,0.9814513921737672,0.9843775033950806,brainmvp,5e-05,1.0,200.0
7244959308.82899-213b7250-e4fa,resenc_MG_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-20-42,crashed,2025-08-12T23:21:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959308.82899-213b7250-e4fa,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_MG_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244959609.46733-5256d919-8027,dinov2_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-21-15,failed,2025-08-12T23:21:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959609.46733-5256d919-8027,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
