run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245883041.20986-b615897c-6124,dinov2_pretrained_flair_2025-08-02_06-52-53,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,dinov2,6e-05,4.0,50.0,200.0,0.5,,0.3535911738872528,0.4803950786590576,0.5064446926116943,,,,,0.5,0.3535911738872528,0.6053950786590576,0.5782183408737183,pretrained | mod_flair | timestamped
7245916568.28992-4d1fc992-b808,resenc_time_conditioned_pretrained_flair_2025-08-01_21-29-28,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,ResEncTimeConditioned,6e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4787735939025879,0.5036589503288269,,,,,0.6332547068595886,0.63150954246521,0.6571344137191772,0.648029088973999,pretrained | model_ResEncTimeConditioned | mod_flair | timestamped
7245828986.67629-b92c0803-8e48,resenc_time_conditioned_pretrained_t1gd_2025-08-02_21-55-13,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncTimeConditioned,0.0001,4.0,200.0,200.0,0.5,,0.3117647171020508,0.4784787893295288,0.4965340197086334,,,,,0.598761796951294,0.597231388092041,0.6223466992378235,0.598098635673523,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245973612.08554-d94e841e-ca15,resenc_time_conditioned_pretrained_t1gd_2025-08-01_05-38-27,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncTimeConditioned,2e-05,1.0,200.0,200.0,0.5,,0.3117647171020508,0.4774469137191773,0.4938778281211853,,,,,0.5893278121948242,0.588269829750061,0.6090801954269409,0.6005144119262695,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245319616.23252-561029b4-22d6,resenc_MDAE_pretrained_t1_2025-08-08_19-18-37,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5030955076217651,,0.5024926662445068,0.4761202931404114,0.4844867289066314,,,,,0.6502063274383545,0.6507462859153748,0.6839622259140015,0.6672130227088928,pretrained | model_ResEncoder_Classifier | timestamped
7245463634.57369-6382f7a6-eaf6,eva_mae_pretrained_t1_2025-08-07_03-23-42,july_stratified_upenn_gbm_survival_1year_single_t1,T1,Eva_MAE,0.0001,2.0,200.0,200.0,0.4986733496189117,,0.4075393974781037,0.4758254289627075,0.4974577128887177,,,,,0.5968455076217651,0.5961884260177612,0.5969929695129395,0.5883378982543945,pretrained | timestamped
7245883453.24409-985a90c4-b345,mri_core_pretrained_t1gd_2025-08-02_09-43-52,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,MRICore,6e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4756780862808227,0.4867852628231048,,,,,0.5,0.3535911738872528,0.4831957519054413,0.5018813610076904,pretrained | model_MRICore | mod_t1gd | timestamped
7245970333.73685-84364a3a-3cfe,resenc_time_conditioned_pretrained_t1_2025-08-01_06-35-32,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncTimeConditioned,0.0001,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4752358198165893,0.4996675550937652,,,,,0.559699296951294,0.5555230975151062,0.5704598426818848,0.5666680335998535,pretrained | model_ResEncTimeConditioned | timestamped
7245738957.98815-6e1e8d59-abf9,mri_core_pretrained_t2_2025-08-03_22-49-57,july_stratified_upenn_gbm_survival_1year_single_t2,T2,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.3535911738872528,0.4752358198165893,0.4955937266349793,,,,,0.5,0.3535911738872528,0.4417747855186462,0.471603661775589,pretrained | model_MRICore | mod_t2 | timestamped
7245193140.54984-54e20fde-2057,brainmvp_pretrained_t1_2025-08-10_06-29-16,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainmvp,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4737617969512939,0.4866486787796021,,,,,0.4905660450458526,0.3076923191547394,0.5424528121948242,0.5281945466995239,pretrained | timestamped
