run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245875599.55155-f2a77390-5dcb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-02_08-51-34,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,0.0001,4,200,38.0,,,,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245874873.53618-ff50e157-7c80,resenc_time_conditioned_pretrained_swi_2025-08-02_09-03-54,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,8e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5649350881576538,0.5644444227218628,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245873866.96236-b8ae732d-df27,resenc_pretrained_swi_2025-08-02_09-22-08,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,0.0001,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5324675440788269,0.5277108550071716,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245873142.25164-4021fcc8-7c61,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-02_09-32-39,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,0.0001,4,200,200.0,0.528388261795044,,0.5129696130752563,,,,,,0.5411255359649658,0.5251938104629517,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245828573.80838-6c105ae9-3053,resenc_time_conditioned_pretrained_swi_2025-08-02_21-55-26,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,0.0001,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245826041.02374-373145fb-8e2a,resenc_time_conditioned_pretrained_swi_2025-08-02_22-37-43,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245823831.50074-9e39e8c7-ea20,resenc_time_conditioned_pretrained_swi_2025-08-02_23-14-54,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,2e-05,4,200,200.0,0.569597065448761,,0.5758008360862732,,,,,,0.5757575631141663,0.5833333134651184,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245819724.93980-35537150-a99b,resenc_time_conditioned_pretrained_swi_2025-08-03_02-09-10,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,8e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245739318.65592-20e9250f-9a9a,mri_core_pretrained_swi_2025-08-03_22-49-28,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,MRICore,0.0001,1,100,100.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_MRICore | mod_swi | timestamped
7245738997.27443-a8679200-8119,resenc_pretrained_swi_2025-08-03_22-49-12,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,8e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.612554132938385,0.6348893046379089,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245719059.72801-52353250-aeb8,brainiac_pretrained_swi_2025-08-04_04-27-15,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainiac,6e-05,4,200,200.0,0.6217948794364929,,0.6355828046798706,,,,,,0.612554132938385,0.6144767999649048,,pretrained | mod_swi | timestamped
7245718973.56269-41846d66-e33e,brainiac_scratch_swi_2025-08-04_04-30-18,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainiac,6e-05,4,200,200.0,0.5760073065757751,,0.5840336084365845,,,,,,0.5389610528945923,0.5382276773452759,,scratch | mod_swi | timestamped
7245717789.91111-3b3c9f65-0127,brainmvp_pretrained_swi_2025-08-04_04-46-51,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainmvp,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | mod_swi | timestamped
7245696188.20721-6515b716-f172,resenc_VoCo_pretrained_swi_2025-08-04_10-41-55,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,8e-05,4,200,200.0,0.7133699655532837,,0.6881248950958252,,,,,,0.7251082062721252,0.7631530165672302,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245695412.82294-8339125f-dad2,resenc_SimCLR_pretrained_swi_2025-08-04_11-05-21,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,8e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245694627.89937-106b5bc7-849c,resenc_MG_pretrained_swi_2025-08-04_11-10-30,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,8e-05,4,200,200.0,0.6282051205635071,,0.644906759262085,,,,,,0.6038960814476013,0.6174010038375854,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245693074.32829-3f364e44-b129,resenc_VF_pretrained_swi_2025-08-04_11-49-56,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,8e-05,4,200,200.0,0.5155677795410156,,0.5008403658866882,,,,,,0.5865800976753235,0.5976539850234985,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245608858.37793-1aff2234-7a19,resenc_pretrained_swi_2025-08-05_11-06-04,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5757575631141663,0.5833333134651184,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245608588.77613-d1cffea9-8223,resenc_pretrained_swi_2025-08-05_11-08-26,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245608449.89721-22607206-43b5,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-05_11-12-53,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.6103895902633667,0.6265243887901306,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245608008.88097-d62873e8-abd6,resenc_multimodal_mm_mdae_pretrained_pretrained_swi_2025-08-05_11-19-04,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoderMultiModal_Classifier,3e-05,4,200,200.0,0.5219780206680298,,0.5068225860595703,,,,,,0.677489161491394,0.7126100063323975,,pretrained | model_ResEncoderMultiModal_Classifier | mod_swi | timestamped
7245607769.45533-b36361fd-fa74,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-05_11-24-00,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.5219780206680298,,0.5068225860595703,,,,,,0.677489161491394,0.7126100063323975,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245607604.31719-1a42507c-35d6,resenc_time_conditioned_pretrained_swi_2025-08-05_11-25-29,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,3e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245606939.43557-999296fe-e4df,resenc_multimodal_mm_mdae_pretrained_pretrained_swi_2025-08-05_11-30-52,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoderMultiModal_Classifier,3e-05,4,200,200.0,0.569597065448761,,0.5758008360862732,,,,,,0.6060606241226196,0.625,,pretrained | model_ResEncoderMultiModal_Classifier | mod_swi | timestamped
7245607201.82798-3e3fa4b5-d73f,resenc_VoCo_pretrained_swi_2025-08-05_11-33-50,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.7152014970779419,,0.7077922224998474,,,,,,0.677489161491394,0.7126100063323975,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245606814.25454-59547552-ebca,resenc_SimCLR_pretrained_swi_2025-08-05_11-41-16,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5627705454826355,0.5670682787895203,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245606366.80579-a62f7364-53b0,resenc_VF_pretrained_swi_2025-08-05_11-53-49,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.6584249138832092,,0.6804160475730896,,,,,,0.6341991424560547,0.6538389921188354,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245606120.65825-add8a4f7-6185,resenc_time_conditioned_pretrained_swi_2025-08-05_15-32-59,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,3e-05,4,200,200.0,0.5347985625267029,,0.5193063616752625,,,,,,0.5649350881576538,0.5644444227218628,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245605967.24312-ba7a7bfb-a91a,resenc_SwinUNETR_pretrained_swi_2025-08-05_16-08-13,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,3e-05,4,200,200.0,0.6648352146148682,,0.5909091234207153,,,,,,0.6580086350440979,0.6797385811805725,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245589598.61966-113b57c0-4ac7,resenc_pretrained_swi_2025-08-05_16-26-32,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245589190.93019-59af1c5b-7362,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-05_16-31-02,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.5,,0.4406779706478119,,,,,,0.5714285969734192,0.5756162405014038,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245588751.49735-9784b9f0-8565,resenc_multimodal_mm_mdae_pretrained_pretrained_swi_2025-08-05_16-37-03,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoderMultiModal_Classifier,7e-05,4,180,180.0,0.5347985625267029,,0.5193063616752625,,,,,,0.588744580745697,0.6009050011634827,,pretrained | model_ResEncoderMultiModal_Classifier | mod_swi | timestamped
7245588324.08853-52d4b504-599f,resenc_time_conditioned_pretrained_swi_2025-08-05_16-49-58,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,7e-05,4,180,180.0,0.5,,0.4406779706478119,,,,,,0.5627705454826355,0.5670682787895203,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
