run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245825977.76674-5b7dcf13-3f0f,resenc_time_conditioned_pretrained_t2_2025-08-02_23-34-01,finished,2025-08-02T23:35:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245825977.76674-5b7dcf13-3f0f,,5f921524-18b2-42bf-94b0-078c6e48136d,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.6177302598953247,0.5984126925468445,0.5976190567016602,0.6057312488555908,0.6768460869789124,0.992174506187439,0.9943562746047974,0.958730161190033,0.9620286822319032,0.3681827485561371,0.5667496919631958,0.5761904716491699,0.5761904716491699,0.5517948865890503,0.9499987363815308,12480.0,1000,1754190222.2014823,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245819658.07634-00c62673-44ce,resenc_time_conditioned_pretrained_t2_2025-08-03_00-24-16,finished,2025-08-03T00:25:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245819658.07634-00c62673-44ce,,ca8100fa-e8ee-4ea6-b0ef-ff462d3cb44d,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.5726938843727112,0.6047618985176086,0.5,0.42424243688583374,0.6205331087112427,0.9490890502929688,0.9700176119804382,0.9015873074531556,0.8959130048751831,0.4218808114528656,0.5860732793807983,0.5777777433395386,0.5166666507720947,0.4818181991577149,0.8603577613830566,12206.0,1000,1754192956.5230873,200,6.092193744349217e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245741178.61930-ac914f9b-97a0,dinov2_pretrained_t2_2025-08-03_22-13-01,finished,2025-08-03T22:13:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245741178.61930-ac914f9b-97a0,,adeebbd8-bedf-4118-a6f5-f0b6308c6c74,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,True,0.5,0.8591125011444092,0.8563492298126221,0.5,0.42424243688583374,0.6583976745605469,0.7903203964233398,0.8259259462356567,0.720634937286377,0.7474665641784668,0.5385947227478027,0.6126852035522461,0.6126984357833862,0.5476190447807312,0.5476190447807312,0.6345781683921814,13769.0,1000,1754272983.4095235,200,6.092193744349217e-09,17200,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245739676.53850-ff84209f-3afb,mri_core_pretrained_t2_2025-08-03_22-37-17,finished,2025-08-03T22:37:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245739676.53850-ff84209f-3afb,,e8431f0b-87c2-4e6d-884d-a6820f09c7b6,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,,0.5,0.5506604313850403,0.5984126925468445,0.5,0.42424243688583374,0.6194460391998291,0.5486912131309509,0.555820107460022,0.5,0.42424243688583374,0.618233859539032,0.5460759401321411,0.5325397253036499,0.5,0.42424243688583374,0.6194798946380615,9886.0,500,1754270554.3390152,100,3.854818796385494e-08,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245739316.02642-f29ba491-d7e0,resenc_pretrained_t2_2025-08-03_22-53-22,finished,2025-08-03T22:53:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245739316.02642-f29ba491-d7e0,,acc80e9e-0777-46f7-b589-4c05fa7bfa8b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5320715308189392,0.5436508059501648,0.5,0.42424243688583374,0.6625024080276489,0.9154751300811768,0.9574073553085328,0.9007936716079712,0.8841463327407837,0.4403006136417389,0.5605667233467102,0.561904788017273,0.5595238208770752,0.4962121248245239,0.7615880370140076,14303.0,1000,1754275942.6229184,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245719749.33856-4a96f508-40a2,brainiac_pretrained_t2_2025-08-04_04-15-55,finished,2025-08-04T04:16:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245719749.33856-4a96f508-40a2,,286732b7-d943-4fa7-88eb-abd640c0b326,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,False,epochwise,cls_token,True,0.0,0.6456226706504822,0.7059524059295654,0.7023809552192688,0.6752136945724487,1.4905461072921753,0.9982239007949828,0.9987654089927672,0.9444444179534912,0.9608606100082396,0.3693590760231018,0.6990211009979248,0.6857143044471741,0.5595238208770752,0.4962121248245239,1.1064413785934448,11521.0,1000,1754292502.69422,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,,,,,,,,,,,,,,,,,,,,,,,,
7245719696.50995-8a0730cf-b93c,brainiac_scratch_t2_2025-08-04_04-16-25,finished,2025-08-04T04:16:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245719696.50995-8a0730cf-b93c,,f64f807f-346f-47ca-b7fb-cbba83d664bd,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,False,epochwise,cls_token,True,0.0,0.6202345490455627,0.6555555462837219,0.5428571701049805,0.5263158082962036,0.6454469561576843,0.9597644805908204,0.969841241836548,0.8690476417541504,0.8825818300247192,0.43156829476356506,0.602626383304596,0.5825396776199341,0.5047619342803955,0.46763283014297485,0.910607933998108,11652.0,1000,1754292662.269957,200,4.5691453082619125e-09,8600,,,,,,,,,,,,,,,,,,,,,,,,,,
7245718095.02393-075e73b7-0460,brainmvp_pretrained_t2_2025-08-04_04-41-34,finished,2025-08-04T04:41:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245718095.02393-075e73b7-0460,,f733c2ee-5d3f-4236-9361-5ba85967c605,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.579937756061554,0.5936508178710938,0.511904776096344,0.5095398426055908,0.6798132061958313,0.9308580160140992,0.9523809552192688,0.8642857074737549,0.8642857074737549,0.4471941590309143,0.6611133217811584,0.6095237731933594,0.5285714864730835,0.49590566754341125,0.6884255409240723,8950.0,1000,1754291468.8667884,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245697355.33725-17b29d84-a09d,resenc_SwinUNETR_pretrained_t2_2025-08-04_10-28-42,finished,2025-08-04T10:29:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245697355.33725-17b29d84-a09d,,0a56de09-fc71-4760-8072-1f66c21d8e0c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6302000284194946,0.6523809432983398,0.6476190686225891,0.5403225421905518,0.8000221848487854,1.0,1.0,1.0,1.0,0.3272631764411926,0.5064001083374023,0.48968255519866943,0.4833333492279053,0.458565354347229,1.1396667957305908,11061.0,1000,1754314416.6499658,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245696485.22908-3aa9cff4-8e65,resenc_VoCo_pretrained_t2_2025-08-04_10-43-33,finished,2025-08-04T10:44:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245696485.22908-3aa9cff4-8e65,,a72f7a87-1b40-4462-9489-408dee59b5aa,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.652288019657135,0.7047618627548218,0.5047619342803955,0.501748263835907,0.6716409921646118,0.999727189540863,0.9998236298561096,0.9888888597488404,0.9924057722091676,0.3333728313446045,0.5844067931175232,0.6238095164299011,0.6214286088943481,0.5907692313194275,0.90799218416214,13739.0,1000,1754317986.720217,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245695727.77377-4e9b7d17-3829,resenc_SimCLR_pretrained_t2_2025-08-04_10-49-47,finished,2025-08-04T10:50:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245695727.77377-4e9b7d17-3829,,71b94f4b-0abc-4ea1-bc94-8e3870ae8fc7,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5699963569641113,0.6039682626724243,0.5142857432365417,0.5144016146659851,0.774566113948822,0.9919253587722778,0.9952380657196044,0.958730161190033,0.9620286822319032,0.3616614937782288,0.5714635252952576,0.5936508178710938,0.6499999761581421,0.5681818127632141,0.9166725277900696,13696.0,1000,1754318316.93083,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245694951.58427-d4a45cb5-4078,resenc_MG_pretrained_t2_2025-08-04_11-03-58,finished,2025-08-04T11:04:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245694951.58427-d4a45cb5-4078,,66bef482-6e02-4f0d-9201-be3fae8cbacd,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5966809391975403,0.6341270208358765,0.6642857193946838,0.607926607131958,0.6565558314323425,1.0,1.0,1.0,1.0,0.3282032310962677,0.6002806425094604,0.6119047403335571,0.6380952596664429,0.5525902509689331,1.0491756200790403,14203.0,1000,1754319675.4097354,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245693368.78066-91da3af6-a65f,resenc_VF_pretrained_t2_2025-08-04_11-36-32,finished,2025-08-04T11:37:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245693368.78066-91da3af6-a65f,,4a414209-aea0-4a22-8153-248b6a0505a7,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.7896237969398499,0.8214285373687744,0.6928571462631226,0.5756824016571045,0.8930037617683411,0.9977880120277404,0.9984127283096312,0.9666666984558104,0.9768762588500975,0.3440282642841339,0.643911600112915,0.658730149269104,0.5904762148857117,0.4887101650238037,1.173651933670044,14432.0,1000,1754321860.9816568,200,6.092193744349217e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245608513.18331-cd8b7bc7-e92c,resenc_pretrained_t2_2025-08-05_11-10-02,finished,2025-08-05T11:10:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245608513.18331-cd8b7bc7-e92c,,2a17cde8-4fb2-40d7-b1da-201856fcc21f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.637827455997467,0.6380952596664429,0.561904788017273,0.518831193447113,0.7683888077735901,0.9812480807304382,0.986419677734375,0.9738094806671144,0.9772171974182128,0.3600287139415741,0.5465139746665955,0.5555555820465088,0.5809524059295654,0.5012500286102295,0.9068397879600524,13890.0,1000,1754406125.6967876,200,2.2845726541309562e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245608372.25440-9a985813-c5c7,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-13-29,finished,2025-08-05T11:14:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245608372.25440-9a985813-c5c7,,5936dfea-26b6-4be5-8e1a-f829a508ec82,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6271219253540039,0.6793650388717651,0.5928571224212646,0.5928571224212646,0.7550173401832581,0.9991867542266846,0.9994709491729736,0.9738094806671144,0.9772171974182128,0.3482682406902313,0.5394409894943237,0.5658730268478394,0.5190476179122925,0.49932432174682617,0.9966797232627868,14070.0,1000,1754406512.619614,200,2.2845726541309562e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245607944.05394-065ffd4e-a192,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_11-20-34,finished,2025-08-05T11:21:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245607944.05394-065ffd4e-a192,,0362d695-310a-4b6a-baee-67011d49b4dc,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6271219253540039,0.6793650388717651,0.5928571224212646,0.5928571224212646,0.7550173401832581,0.9991867542266846,0.9994709491729736,0.9738094806671144,0.9772171974182128,0.3482682406902313,0.5394409894943237,0.5658730268478394,0.5190476179122925,0.49932432174682617,0.9966797232627868,15082.0,1000,1754407942.918386,200,2.2845726541309562e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245607696.30723-a79f169e-9290,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-24-54,finished,2025-08-05T11:25:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245607696.30723-a79f169e-9290,,fbffedd7-84eb-441b-918a-e6a625a4fcc3,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6271219253540039,0.6793650388717651,0.5928571224212646,0.5928571224212646,0.7550173401832581,0.9991867542266846,0.9994709491729736,0.9738094806671144,0.9772171974182128,0.3482682406902313,0.5394409894943237,0.5658730268478394,0.5190476179122925,0.49932432174682617,0.9966797232627868,13991.0,1000,1754407119.8904238,200,2.2845726541309562e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245607127.88267-a996997a-96f6,resenc_VoCo_pretrained_t2_2025-08-05_11-27-13,finished,2025-08-05T11:28:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245607127.88267-a996997a-96f6,,f011ff98-0e28-414f-bd1a-3ba8bd2d4470,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6430583596229553,0.735714316368103,0.6499999761581421,0.6531440019607544,0.6896843314170837,0.999727189540863,0.9998235702514648,0.9888888597488404,0.9924057722091676,0.33436739444732666,0.5973947644233704,0.5984126329421997,0.6190476417541504,0.5705863237380981,0.9940382838249208,11435.0,1000,1754404735.075532,200,2.2845726541309562e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
