run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7246055881.49336-a1a32260-e6fa,brainiac_pretrained_flair_2025-07-31_06-48-05,finished,2025-07-31T06:48:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7246055881.49336-a1a32260-e6fa,,597d4f14-8601-4dd5-8a22-33602d3cb89b,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,8604.0,,,,,,,,,,,,,,0.7085849046707153,0.7512210011482239,0.6584249138832092,0.6804160475730896,0.5734226107597351,0.7894074320793152,0.8460288047790527,0.6363411545753479,0.6621752977371216,0.5075569748878479,0.6358035802841187,0.7149041295051575,0.5909091234207153,0.6000000238418579,0.6176978349685669,500.0,1753953124.3380237,100.0,7.709637592770997e-09,7400.0,,,,,,,,,,,,
7245995851.83555-b75f342a-fb7c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-07-31_23-27-28,finished,2025-07-31T23:28:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245995851.83555-b75f342a-fb7c,,2c6ac96c-0849-407d-a1b2-93a1e605d24d,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,19338.0,,,,,,,,,,,,,,0.7434402108192444,0.7899878025054932,0.6346153616905212,0.6545454263687134,0.5889207720756531,0.9776617288589478,0.9779183268547058,0.9629027843475342,0.9685622453689576,0.3699029982089996,0.7794830799102783,0.8410637378692627,0.7294372320175171,0.7501274943351746,0.5337609052658081,1000.0,1754023826.367967,200.0,3.8076210902182585e-09,7400.0,,,,,,,,,,,,
7245995601.38832-4cd9a54c-a9fe,resenc_time_conditioned_pretrained_flair_2025-07-31_23-39-14,finished,2025-07-31T23:40:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245995601.38832-4cd9a54c-a9fe,,0ec700a3-c9a1-487b-98bb-4d3e6fe54c45,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,18407.0,,,,,,,,,,False,256.0,0.5,64.0,0.6039645671844482,0.6538461446762085,0.5,0.4406779706478119,0.5800520181655884,0.901889145374298,0.9337549209594728,0.8265969753265381,0.8387748003005981,0.4446639120578766,0.6967825889587402,0.6938775777816772,0.6060606241226196,0.625,0.5676429271697998,1000.0,1754023658.4869998,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,
7245976911.79388-a7b7492a-6427,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_06-14-59,finished,2025-08-01T04:48:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245976911.79388-a7b7492a-6427,,1f1b59c7-a850-4eeb-af14-4a058dddfe23,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,22466.0,,,,,,,,,,,,,,0.7165460586547852,0.7811355590820312,0.732600748538971,0.7168192267417908,0.5767076015472412,0.9997212886810304,0.9998586177825928,0.9836065769195556,0.989520788192749,0.3432704508304596,0.8060503005981445,0.8367347121238708,0.6298701167106628,0.6559983491897583,0.5826709270477295,1211.0,1754046678.385003,200.0,1.5230484360873043e-09,7400.0,,,,,,,,,,,,
7245976107.25070-041aff81-6e40,resenc_time_conditioned_pretrained_flair_2025-08-01_05-01-33,finished,2025-08-01T05:03:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245976107.25070-041aff81-6e40,,490d2448-c3d5-4a09-831f-0d79b0dff054,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,19356.0,,,,,,,,,,False,256.0,0.5,64.0,0.7775733470916748,0.8327228426933289,0.6822344064712524,0.7049956321716309,0.5090567469596863,0.9412307143211364,0.9460500478744508,0.8951737880706787,0.9177720546722412,0.4002617299556732,0.8525820970535278,0.8818800449371338,0.6948052048683167,0.7267149686813354,0.5072705149650574,1000.0,1754043937.3710551,200.0,1.5230484360873043e-09,14800.0,,,,,,,,,,,,
7245974317.01623-001c91ae-f3be,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_06-02-34,finished,2025-08-01T05:37:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245974317.01623-001c91ae-f3be,,83453be5-5248-4a5c-9a4a-d62feabb591a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,18345.0,,,,,,,,,,,,,,0.7391672134399414,0.7918193340301514,0.6217948794364929,0.6355828046798706,0.532645583152771,0.9332962036132812,0.9342142343521118,0.8826667666435242,0.9019848108291626,0.41645336151123047,0.761333703994751,0.7891156673431396,0.6341991424560547,0.6538389921188354,0.553707480430603,1006.0,1754046009.0070026,200.0,1.5230484360873043e-09,58600.0,,,,,,,,,,,,
7245973429.60330-8a65d0fe-1038,resenc_time_conditioned_pretrained_flair_2025-08-01_05-41-31,crashed,2025-08-01T05:42:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245973429.60330-8a65d0fe-1038,,a9536370-3ace-4f6c-b3e3-dd42f97a2fe2,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245972601.76860-7f241224-5296,brainiac_pretrained_flair_2025-08-01_06-06-34,finished,2025-08-01T06:06:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245972601.76860-7f241224-5296,,1bbb893d-296e-482a-9c8d-f0641a87a865,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,9686.0,,,,,,,,,,,,,,0.6805699467658997,0.7649573087692261,0.6895604133605957,0.6699999570846558,0.6823861002922058,0.8946444988250732,0.914323091506958,0.7903476357460022,0.8246488571166992,0.4647170901298523,0.6948062181472778,0.7922077775001526,0.7229437232017517,0.6858974695205688,0.7194417715072632,500.0,1754038103.005972,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245971768.48819-cb467621-3e61,mri_core_pretrained_flair_2025-08-01_06-10-58,finished,2025-08-01T06:11:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245971768.48819-cb467621-3e61,,68b92edb-37d2-4818-bfcc-f96f0b9fbf2f,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,16031.0,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,0.6375046968460083,0.7069597244262695,0.5,0.4406779706478119,0.5829542875289917,0.5229498147964478,0.5195025205612183,0.5,0.441904753446579,0.5802040696144104,0.5,0.5,0.5,0.4399999976158142,0.5846330523490906,500.0,1754044724.9727778,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245970968.17693-008b9508-12c5,brainmvp_pretrained_flair_2025-08-01_06-34-55,finished,2025-08-01T06:35:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245970968.17693-008b9508-12c5,,d10e8143-5785-46eb-a7ff-4b0e4e795d93,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,7264.0,,,,,,,,,,,,,,0.5201703310012817,0.5030524730682373,0.5,0.4406779706478119,0.6065354943275452,0.6783965826034546,0.7514839172363281,0.5,0.441904753446579,0.5450482964515686,0.5625705718994141,0.5401979088783264,0.5,0.4399999976158142,0.6934138536453247,500.0,1754037385.9332829,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245970173.64166-ad037cec-7e57,resenc_time_conditioned_pretrained_flair_2025-08-01_06-42-37,finished,2025-08-01T06:43:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245970173.64166-ad037cec-7e57,,fffe26d6-c2d1-425f-8513-943c1dd15807,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,21004.0,,,,,,,,,,False,256.0,0.5,64.0,0.6984363794326782,0.7503052353858948,0.5979853272438049,0.6093974113464355,0.5768925547599792,0.8957159519195557,0.9137225151062012,0.8822427988052368,0.8892807960510254,0.4348775148391723,0.7666010856628418,0.8073593378067017,0.6298701167106628,0.6559983491897583,0.5428067445755005,1000.0,1754051599.952579,200.0,7.615242180436517e-09,14800.0,,,,,,,,,,,,
7245969326.60258-f11c4064-0902,dinov2_pretrained_flair_2025-08-01_06-53-05,finished,2025-08-01T06:53:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245969326.60258-f11c4064-0902,,c8c6b4b6-59cc-47f5-bd50-4c714ad503eb,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,,True,0.5,13105.0,facebook/dinov2-base,mean,,,,,,,,,,,,0.5151044726371765,0.5302197933197021,0.5,0.4406779706478119,0.586358904838562,0.4849807620048523,0.4512789845466614,0.5,0.441904753446579,0.5851268768310547,0.5000208020210266,0.4950525760650635,0.5,0.4399999976158142,0.5847938060760498,500.0,1754044312.7491071,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245968522.34338-3b2970a3-f97d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_08-45-48,finished,2025-08-01T08:47:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245968522.34338-3b2970a3-f97d,,24235efc-a409-45ee-bb6c-a152ed616b5a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,16267.0,,,,,,,,,,,,,,0.7407985925674438,0.7960927486419678,0.6868131756782532,0.6966618299484253,0.5517889261245728,0.9969272017478944,0.9983748197555542,0.9590163826942444,0.9733020067214966,0.35535383224487305,0.7998483180999756,0.8181818723678589,0.6536796689033508,0.6851405501365662,0.5298202037811279,1000.0,1754054286.4114678,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7245918121.78278-e965697d-eaba,resenc_pretrained_flair_2025-08-01_21-03-07,finished,2025-08-01T21:03:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245918121.78278-e965697d-eaba,,ea0c6b9b-195c-4403-b681-1af5659e2897,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,20526.0,,,,,,,,,,,,,,0.7129904627799988,0.7912087440490723,0.6675823926925659,0.6675823926925659,0.5408774018287659,0.9003553986549377,0.943647563457489,0.8718909025192261,0.8787360787391663,0.43352240324020386,0.7418166399002075,0.8095238208770752,0.6580086350440979,0.6797385811805725,0.5465112924575806,1000.0,1754102747.2923326,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245917277.64740-950a25dc-00ac,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_21-17-55,finished,2025-08-01T21:18:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245917277.64740-950a25dc-00ac,,451ac600-3203-4686-b845-0de5898d4509,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,23101.0,,,,,,,,,,,,,,0.7261325120925903,0.7417582273483276,0.6538461446762085,0.6857143044471741,0.5815029144287109,0.98252272605896,0.9881641864776612,0.91976398229599,0.9355099201202391,0.37953293323516846,0.7788756489753723,0.8293135762214661,0.6709956526756287,0.7012194991111755,0.5512220859527588,1000.0,1754106215.9946342,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245916445.17407-a6210b77-90c6,resenc_time_conditioned_pretrained_flair_2025-08-01_21-32-23,finished,2025-08-01T21:33:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245916445.17407-a6210b77-90c6,,ad2b05ad-ece1-41a1-8a2a-982154dae005,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,22099.0,,,,,,,,,,False,256.0,0.5,64.0,0.6627130508422852,0.7240537405014038,0.5,0.4406779706478119,0.5779188275337219,0.7515825033187866,0.8382914066314697,0.6928702592849731,0.7120676040649414,0.5107070207595825,0.6946518421173096,0.730983316898346,0.5995671153068542,0.6155275702476501,0.5578675866127014,1000.0,1754106087.3975663,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245914553.42442-9f0ed975-571a,dinov2_pretrained_flair_2025-08-01_22-05-21,finished,2025-08-01T22:05:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245914553.42442-9f0ed975-571a,,7f0cfae3-af44-4b94-b033-8fd32a1f96ae,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,,True,0.5,22325.0,facebook/dinov2-base,mean,,,,,,,,,,,,0.729295015335083,0.8257020711898804,0.5,0.4406779706478119,0.5609697699546814,0.6126996278762817,0.6838608980178833,0.5,0.441904753446579,0.5658170580863953,0.5853309035301208,0.6394557952880859,0.5,0.4399999976158142,0.5835244655609131,1000.0,1754108262.4957714,200.0,4.5691453082619125e-09,29400.0,,,,,,,,,,,,
7245914142.35225-e775fcf6-046f,brainmvp_pretrained_flair_2025-08-01_22-09-19,finished,2025-08-01T22:09:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245914142.35225-e775fcf6-046f,,655a6bb2-b394-4e27-aded-db7c429dc3ce,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,13577.0,,,,,,,,,,,,,,0.6316838264465332,0.6504883766174316,0.5,0.4406779706478119,0.7121591567993164,0.8205384612083435,0.8738694190979004,0.6505794525146484,0.6776535511016846,0.4948070645332336,0.5176674723625183,0.5077303647994995,0.4848484694957733,0.4583333432674408,0.6854094862937927,1000.0,1754099760.7405362,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
