run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7244961102.51641-7459b0e9-f852,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-50-28,running,2025-08-12T22:50:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961102.51641-7459b0e9-f852,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,96.0,,,,,0.9654566645622252,0.9826732873916626,0.890114963054657,0.9164488911628724,0.5043171048164368,0.5039880275726318,0.5041150450706482,0.4868437349796295,brainiac,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244961075.46895-d9e0551f-f543,brainiac_scratch_multi_t1n_t1c_t2w_t2f_2025-08-12_22-51-05,running,2025-08-12T22:51:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961075.46895-d9e0551f-f543,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,96.0,,,,,0.9376792311668396,0.9707260131835938,0.8561275005340576,0.8866289854049683,0.5426051020622253,0.5906827449798584,0.4872993230819702,0.18043801188468933,brainiac,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244961025.74994-a380838c-e980,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-51-54,failed,2025-08-12T22:52:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961025.74994-a380838c-e980,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960926.46517-bd7a9e29-8700,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-53-20,finished,2025-08-12T22:53:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960926.46517-bd7a9e29-8700,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.9029824733734132,0.9605222940444946,0.9084928035736084,0.8435006141662598,1.0,1.0,1.0,1.0,0.8981280326843262,0.9345152974128724,0.8715708255767822,0.8289488554000854,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960902.71399-076e627c-8a40,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-53-48,finished,2025-08-12T22:54:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960902.71399-076e627c-8a40,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.8605213165283203,0.9383034706115724,0.8432027697563171,0.782271683216095,0.99995756149292,0.9999884963035583,0.994787096977234,0.994787096977234,0.905598759651184,0.9517374038696288,0.8768543004989624,0.8768543004989624,ResEncoderMultiModal_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960829.47332-c9692870-dc19,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-54-40,finished,2025-08-12T22:55:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960829.47332-c9692870-dc19,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.917517364025116,0.9594088792800904,0.8446705341339111,0.8116351366043091,0.9973772764205932,0.998633623123169,0.9895740747451782,0.9895740747451782,0.8930760025978088,0.960373878479004,0.8753302097320557,0.8394572734832764,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960804.27046-75b17ee5-d8f0,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-55-17,finished,2025-08-12T22:55:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960804.27046-75b17ee5-d8f0,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.9895143508911132,0.9957485198974608,0.9538414478302002,0.9538414478302002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960780.45229-51b991b7-e4ed,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-55-28,finished,2025-08-12T22:55:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960780.45229-51b991b7-e4ed,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.958078145980835,0.9850693345069884,0.9561190605163574,0.9216623306274414,1.0,1.0,1.0,1.0,0.9814634323120116,0.989737868309021,0.9598150253295898,0.9344990849494934,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244961000.96521-02d14ee7-8414,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-57-26,failed,2025-08-12T22:57:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244961000.96521-02d14ee7-8414,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7244960976.11533-1ec189af-b2c3,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_22-57-54,finished,2025-08-12T22:58:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7244960976.11533-1ec189af-b2c3,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.9233737587928772,0.9619394540786744,0.9099605083465576,0.8789327144622803,0.9999575018882751,0.9999885559082032,0.994787096977234,0.994787096977234,0.8710312247276306,0.9271997809410096,0.8520625829696655,0.8326087594032288,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
