run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7244958196.45532-d84d8d6e-116f,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-29-49,finished,2025-08-13T00:30:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958196.45532-d84d8d6e-116f,,bc700f87-97fa-4671-8a4e-796396ee1a10,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5413631200790405,0.5626872777938843,0.5213482975959778,0.5182782411575317,0.6299813389778137,0.996510684490204,0.9989196062088012,0.972481608390808,0.9777086973190308,0.3388895094394684,0.8181631565093994,0.9394640922546388,0.8195006847381592,0.7875304818153381,0.4469757080078125,85493.0,1000.0,1755130502.627571,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955507.71888-3f989be9-1d1e,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-29-34,finished,2025-08-13T00:30:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955507.71888-3f989be9-1d1e,,d8e026d9-3b23-42ff-b0b7-9599de54c857,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.544965386390686,0.5539793968200684,0.5387640595436096,0.5427659749984741,0.5477224588394165,0.99586820602417,0.9953413605690002,0.9822801947593688,0.9876159429550172,0.3338414430618286,0.9111433625221252,0.9624541997909546,0.8382976651191711,0.8382976651191711,0.4286070764064789,89796.0,1000.0,1755134815.783387,200.0,3.8076210902182585e-09,45800.0,256.0,0.5,False,64.0,,,,,,,,,
7244955483.54456-6ee11469-e3e1,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-30-25,finished,2025-08-13T00:30:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955483.54456-6ee11469-e3e1,,cbeaaf38-52a5-47d0-a7cb-93d0526c2f46,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.6185330152511597,0.7260299921035767,0.5106273293495178,0.48884448409080505,0.5455097556114197,1.0,1.0,1.0,1.0,0.32562294602394104,0.9300556182861328,0.963659167289734,0.8767591714859009,0.8647576570510864,0.4144536554813385,96929.0,1000.0,1755141982.1724124,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955361.86447-8345a9db-bd42,resenc_MG_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-32-21,finished,2025-08-13T00:32:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955361.86447-8345a9db-bd42,,c3017e0d-30d9-4246-8759-e1312f2f820c,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,0.5779727697372437,0.5278558135032654,0.5868914127349854,0.6105708479881287,0.5328972935676575,1.0,1.0,1.0,1.0,0.3256075382232666,0.8871486186981201,0.9644784927368164,0.8873625993728638,0.8385525941848755,0.4509429931640625,93271.0,1000.0,1755138440.7971644,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955582.18751-96bca04c-9f80,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_01-19-18,finished,2025-08-13T01:19:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955582.18751-96bca04c-9f80,,79588c23-933c-4d2c-a518-b863e4948edc,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8983311653137207,0.94475656747818,0.6981273293495178,0.7582601308822632,0.4202173054218292,0.9999629855155944,0.9999892711639404,0.9993742108345032,0.9975593090057372,0.32791200280189514,0.900248646736145,0.9233179092407228,0.8276942372322083,0.8675928115844727,0.3980364799499512,89584.0,1000.0,1755137575.4012089,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244960272.64944-c78f1b56-456c,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_19-53-32,crashed,2025-08-13T19:13:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244960272.64944-c78f1b56-456c,,02cb6053-24a9-4efc-8f13-8eee8b369e69,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,,,,,,0.7685529589653015,0.8802081346511841,0.6694746613502502,0.7125407457351685,0.4497330784797669,0.8737443685531616,0.949103593826294,0.5,0.4658493995666504,0.4775162637233734,42037.706848478,370.0,1755156363.9700909,73.0,3.969463130731182e-05,67784.0,,,False,,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0
7244960361.39904-321baa4c-30f4,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_21-26-38,crashed,2025-08-13T22:02:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244960361.39904-321baa4c-30f4,,c8dedbe5-31fa-469f-8161-596e605e57ab,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,30.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,,,,,,0.6840234398841858,0.7972304821014404,0.5602409243583679,0.5757812261581421,0.47535499930381775,0.632408618927002,0.7629650831222534,0.5,0.4658493995666504,0.4935356676578522,49760.558912327,529.0,1755222525.442773,46.0,4.7275163104709186e-05,21526.0,,,,,facebook/dinov2-base,mean,,,,,,,
7244836836.78991-0f8ea353-9912,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_09-24-59,finished,2025-08-14T09:25:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244836836.78991-0f8ea353-9912,,734ec119-05ff-4613-9d80-ad1863ff7b63,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5647503733634949,0.4984550476074219,0.5600187182426453,0.5736111402511597,0.5398882031440735,0.996398627758026,0.9981921911239624,0.990827202796936,0.9926241636276244,0.3319164216518402,0.9213186502456664,0.9631289839744568,0.8451417088508606,0.8044872283935547,0.4444964826107025,40547.0,500.0,1755204076.4573612,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244837076.80758-be8d7aa6-44f7,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_09-30-17,finished,2025-08-14T09:31:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244837076.80758-be8d7aa6-44f7,,f2480038-05a6-4c40-9a02-8a4abc61208b,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.630277693271637,0.6959737539291382,0.5875468254089355,0.5969012379646301,0.5370937585830688,0.9970318078994752,0.998138666152954,0.98655366897583,0.9901293516159058,0.33242809772491455,0.9444223046302797,0.9729130268096924,0.8733372092247009,0.8859813213348389,0.38792815804481506,24144.0,500.0,1755188029.2057743,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244835131.56977-b7df11dc-5b1d,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_09-55-17,finished,2025-08-14T09:55:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244835131.56977-b7df11dc-5b1d,,245e182e-e423-4af0-9b5e-51cfe7cb4f3f,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.7822583913803101,0.9254682064056396,0.5,0.4651567935943603,0.5763233304023743,0.9958494305610656,0.998855471611023,0.9755035638809204,0.9755035638809204,0.34022364020347595,0.8368198871612549,0.9005205631256104,0.8410449028015137,0.7727451324462891,0.48532363772392273,37095.0,500.0,1755202441.6390042,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244835322.09451-c16f1d5d-edae,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_10-08-33,finished,2025-08-14T10:09:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244835322.09451-c16f1d5d-edae,,1dd272c7-3967-465f-8310-5cf026a598a0,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.7067294120788574,0.878324031829834,0.4962546825408935,0.46328672766685486,0.5899761915206909,0.9971299171447754,0.9989088773727416,0.98102867603302,0.9827896356582642,0.33608323335647583,0.928006112575531,0.959706962108612,0.8511182069778442,0.8473145961761475,0.4074579179286957,46605.0,500.0,1755212751.0411282,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244833271.51283-9404be02-848f,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_10-21-24,finished,2025-08-14T10:21:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244833271.51283-9404be02-848f,,fbfe1d67-a025-491a-aea4-9434e7fc97d2,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8455694317817688,0.9349250793457032,0.5,0.4651567935943603,0.47760045528411865,0.9935902953147888,0.9963522553443908,0.9743589758872986,0.9849717617034912,0.33548077940940857,0.8978127241134644,0.9193657636642456,0.8164160251617432,0.8308289647102356,0.41889721155166626,46046.0,500.0,1755212961.1111944,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244833218.03381-94549495-dcc6,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-14_10-22-12,finished,2025-08-14T10:22:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244833218.03381-94549495-dcc6,,9e297b80-0d4a-4e74-b594-89cf931fe1e2,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.6907826066017151,0.8739232420921326,0.4925093650817871,0.4614035189151764,0.5436936616897583,0.9970178604125975,0.998491644859314,0.977380871772766,0.9826623797416688,0.3361467719078064,0.9184998273849488,0.9377771615982056,0.8745421171188354,0.8305555582046509,0.42319416999816895,41385.0,500.0,1755208351.7211215,100.0,3.854818796385494e-08,45800.0,,,,,,,,,,,,,
7244786645.50668-7cb0cb73-9f82,resenc_scratch_multi_t1n_t1c_t2w_t2f_2025-08-14_23-24-39,finished,2025-08-14T23:25:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244786645.50668-7cb0cb73-9f82,,81679b61-a81a-4d52-b980-a2c0609388ce,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,,,0.2,0.6861544847488403,0.8003745079040527,0.6356741786003113,0.6430674195289612,0.5453536510467529,0.9951959848403932,0.9927687644958496,0.995100736618042,0.995100736618042,0.3293423652648926,0.9537145495414734,0.984673261642456,0.9336803555488586,0.9154656529426576,0.3781825602054596,46057.0,1000.0,1755259957.2407477,200.0,7.615242180436517e-09,45800.0,,,,,,,,,,,,,
7244782748.99979-5a381807-8eb1,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-15_00-22-53,running,2025-08-15T00:23:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244782748.99979-5a381807-8eb1,,901293f2-8b32-4c80-91a7-13d90b4e50ab,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,,,,,,0.9928165674209596,0.9981814622879028,0.9761293530464172,0.9778724312782288,0.33971577882766724,0.8590790033340454,0.9131482839584352,0.767013669013977,0.795735239982605,0.4226582646369934,56015.0,945.0,1755273137.2791245,188.0,9.186408276168006e-07,43281.0,,,,,,,,,,,,,
7244782123.26810-88ae70f5-8752,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-15_00-34-35,running,2025-08-15T00:35:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244782123.26810-88ae70f5-8752,,1b1e5ecb-b691-47b0-b575-bb4229b8cd83,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,,,,,,1.0,1.0,1.0,1.0,0.3254626393318176,0.895887017250061,0.9382109642028807,0.8636013269424438,0.8273684978485107,0.4486505687236786,55141.032816065,835.0,1755273255.1478112,166.0,8.066471602728786e-06,38243.0,,,,,,,,,,,,,
7244782547.69228-3136a955-0107,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-15_03-31-18,running,2025-08-15T00:36:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244782547.69228-3136a955-0107,,240f17bd-b136-4ede-86b7-9be61ecdb869,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,,,,,,0.9952452182769777,0.9949830770492554,0.9804028272628784,0.9804028272628784,0.33554142713546753,0.8967975378036499,0.949103593826294,0.8070175647735596,0.8036901950836182,0.43863895535469055,54619.325079225,716.0,1755273249.7634685,129.0,3.289899283371655e-05,29770.0,,,,,,,,,,,,,
