run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245717412.11210-3b908e5b-0c3a,brainmvp_pretrained_t1gd_2025-08-04_04-48-42,finished,2025-08-04T04:49:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245717412.11210-3b908e5b-0c3a,,371319ee-1bac-47e9-9ce0-5f745b8bbeb3,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.5120906829833984,0.5022163391113281,0.5,0.4433962404727936,0.595683753490448,0.5638062357902527,0.5995759963989258,0.5,0.4435611963272095,0.5705479383468628,0.490636944770813,0.4607974886894226,0.5,0.44285714626312256,0.5935713052749634,17166.0,1000.0,1754300112.7138543,200.0,4.5691453082619125e-09,17600.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245696564.20114-61be48f7-5f52,resenc_SwinUNETR_pretrained_t1gd_2025-08-04_10-35-37,finished,2025-08-04T10:36:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245696564.20114-61be48f7-5f52,,abd301de-be14-4cae-a77a-39d1b284c3ec,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.526731014251709,0.5228279829025269,0.5,0.4433962404727936,0.5756790637969971,0.9944729804992676,0.9970719814300536,0.9664546251296996,0.9689161777496338,0.35159623622894287,0.5781443119049072,0.572356641292572,0.5389784574508667,0.5400092601776123,0.7288765907287598,24403.0,1000.0,1754328172.0857086,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245695813.57790-b09c7bf9-a873,resenc_VoCo_pretrained_t1gd_2025-08-04_10-55-57,finished,2025-08-04T10:56:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245695813.57790-b09c7bf9-a873,,e3066fd1-5a75-4aef-9344-4f5af9e7775a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5056069493293762,0.4667553305625915,0.5,0.4433962404727936,0.5759051442146301,0.6145582795143127,0.6915038824081421,0.5,0.4435611963272095,0.5582795143127441,0.5358572006225586,0.5555555820465088,0.5,0.44285714626312256,0.580109179019928,24359.0,1000.0,1754329350.8182075,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245695038.58774-b976bb98-d292,resenc_SimCLR_pretrained_t1gd_2025-08-04_11-07-39,finished,2025-08-04T11:08:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245695038.58774-b976bb98-d292,,639f0163-075a-4f5d-b85d-a64bc0abf826,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5434828400611877,0.551196813583374,0.5,0.4433962404727936,0.5755180716514587,0.6864942312240601,0.740572452545166,0.5,0.4435611963272095,0.5514193177223206,0.5053286552429199,0.4448924660682678,0.5,0.44285714626312256,0.5950512886047363,24431.0,1000.0,1754330122.6406748,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245694238.89025-f2339556-9790,resenc_MG_pretrained_t1gd_2025-08-04_11-20-48,finished,2025-08-04T11:21:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245694238.89025-f2339556-9790,,50cbb5bf-b05e-430b-aefb-d01f6721f6e0,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5330802202224731,0.5469858646392822,0.5,0.4433962404727936,0.5762753486633301,0.9761528968811036,0.9848554134368896,0.9276591539382936,0.936819851398468,0.3778162896633148,0.5510883331298828,0.5745967626571655,0.5288978815078735,0.5298916697502136,0.6924763917922974,25724.0,1000.0,1754332206.013516,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245693462.32510-75354001-2a0c,resenc_S3D_pretrained_t1gd_2025-08-04_11-28-14,finished,2025-08-04T11:28:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245693462.32510-75354001-2a0c,,df8e61a8-2b85-4daa-8b95-e284eb8f0769,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.523737907409668,0.548758864402771,0.5,0.4433962404727936,0.5759299993515015,0.7114635705947876,0.770508348941803,0.5,0.4435611963272095,0.542493462562561,0.527226448059082,0.47782260179519653,0.5,0.44285714626312256,0.5941773653030396,25012.0,1000.0,1754331941.5449214,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245692655.41877-c27d39d6-b163,resenc_VF_pretrained_t1gd_2025-08-04_14-50-12,finished,2025-08-04T14:50:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245692655.41877-c27d39d6-b163,,fa3bb8e9-df0c-4f67-9ecf-35421cb01fa8,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5052865743637085,0.47406917810440063,0.5,0.4433962404727936,0.6460452675819397,0.953925848007202,0.9589075446128844,0.8976980447769165,0.9128154516220092,0.39854344725608826,0.5158194899559021,0.5318100452423096,0.5235214829444885,0.5241626501083374,0.7214647531509399,22923.0,1000.0,1754341966.6057444,200.0,6.092193744349217e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245608681.89765-e6db605e-fcea,resenc_pretrained_t1gd_2025-08-05_11-01-33,finished,2025-08-05T11:02:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245608681.89765-e6db605e-fcea,,06ba7945-e5a4-4354-916a-c1fbc7538a34,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5151963233947754,0.5104166269302368,0.5,0.4433962404727936,0.5758660435676575,0.6480109691619873,0.723660945892334,0.5,0.4435611963272095,0.5560777187347412,0.5284016132354736,0.4948476552963257,0.5,0.44285714626312256,0.5801481604576111,24070.0,1000.0,1754415794.4313023,200.0,2.2845726541309562e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245607040.17729-84bc03fd-e292,resenc_multimodal_mm_mdae_pretrained_pretrained_t1gd_2025-08-05_11-34-44,finished,2025-08-05T11:35:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245607040.17729-84bc03fd-e292,,5241a825-18c4-4e33-9c4c-dd211acb5540,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5268939733505249,0.5458776950836182,0.5,0.4433962404727936,0.6039339900016785,0.769223690032959,0.8145792484283447,0.6176737546920776,0.6411704421043396,0.5149378180503845,0.5501195788383484,0.49641573429107666,0.5564516186714172,0.5590230822563171,0.6096593737602234,19103.0,1000.0,1754412811.254843,200.0,2.2845726541309562e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245606218.96269-990ec75c-000b,resenc_time_conditioned_pretrained_t1gd_2025-08-05_14-54-11,finished,2025-08-05T14:54:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245606218.96269-990ec75c-000b,,54d6be05-83ec-4f23-9b19-dcd863ebe3f4,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.555533766746521,0.5753545761108398,0.5,0.4433962404727936,0.5771797299385071,0.5134296417236328,0.5098440647125244,0.5,0.4435611963272095,0.5767170190811157,0.47847673296928406,0.4426523447036743,0.5,0.44285714626312256,0.5775001049041748,21058.0,1000.0,1754426743.015829,200.0,2.2845726541309562e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245521826.71239-a307ebd2-b5cb,eva_mdae_pretrained_t1gd_2025-08-06_11-08-03,finished,2025-08-06T11:08:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245521826.71239-a307ebd2-b5cb,,5bbbbbc9-6489-4b33-9b61-a9ad4ef4a6af,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5602521896362305,0.5678191184997559,0.5,0.4433962404727936,0.5751568675041199,0.5913349390029907,0.6553586721420288,0.5070422291755676,0.45815640687942505,0.5642608404159546,0.5483965873718262,0.5374103784561157,0.5,0.44285714626312256,0.5878312587738037,84717.0,1000.0,1754563249.3960502,200.0,3.8076210902182585e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464803.07370-f7d458a8-6b74,eva_mdae_pretrained_t1gd_2025-08-07_02-58-56,finished,2025-08-07T02:59:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245464803.07370-f7d458a8-6b74,,e648ffc6-2e51-49ed-9e74-1faa4d8d5703,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5525767803192139,0.5571808815002441,0.5,0.4433962404727936,0.5752472281455994,0.6488765478134155,0.6998839378356934,0.5473774671554565,0.540043294429779,0.5508836507797241,0.5377622246742249,0.5573476552963257,0.48924732208251953,0.4375,0.59980708360672,85604.0,1000.0,1754621184.6494656,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464796.90294-f184b553-6a19,eva_simmim_pretrained_t1gd_2025-08-07_15-22-23,finished,2025-08-07T02:59:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245464796.90294-f184b553-6a19,,60233de4-8f87-44a5-a93a-4c2d95c501f9,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5255202054977417,0.55008864402771,0.5,0.4433962404727936,0.5759102702140808,0.5172367095947266,0.5100207328796387,0.5,0.4435611963272095,0.5753296613693237,0.5587908029556274,0.5784050226211548,0.5,0.44285714626312256,0.5772846341133118,120179.0,1506.0,1754656872.9889922,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463517.90529-8ab97445-7c93,eva_mae_pretrained_t1gd_2025-08-07_03-25-38,finished,2025-08-07T03:26:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245463517.90529-8ab97445-7c93,,a3bf3929-004b-438f-b2a7-7ae639edceb9,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5405433177947998,0.5605052709579468,0.5,0.4433962404727936,0.5758361220359802,0.656627357006073,0.6953657865524292,0.5281690359115601,0.4997333288192749,0.5535259246826172,0.49993008375167847,0.4719982147216797,0.4731182754039765,0.4292683005332947,0.6045010089874268,86113.0,1000.0,1754623295.5004077,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463546.82971-b221376c-f140,eva_swinunetr_pretrained_t1gd_2025-08-07_15-21-33,finished,2025-08-07T03:26:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245463546.82971-b221376c-f140,,8ca3bd03-9341-4a2f-bc13-aed613c8ef18,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5296601057052612,0.536125898361206,0.5,0.4433962404727936,0.5757446885108948,0.6755648255348206,0.7167953252792358,0.5930889844894409,0.6093957424163818,0.5413411855697632,0.611893355846405,0.6603943109512329,0.5201612710952759,0.5029411911964417,0.5758520364761353,115834.0,1462.0,1754655114.0056484,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462232.91942-9969c6f9-f0a7,eva_mg_pretrained_t1gd_2025-08-07_03-48-22,finished,2025-08-07T03:49:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245462232.91942-9969c6f9-f0a7,,bf95ccae-bc6a-4c5f-a55f-53065df689f5,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.4902854859828949,0.4722960889339447,0.5,0.4433962404727936,0.5773798227310181,0.6651602983474731,0.7392346858978271,0.5070422291755676,0.45815640687942505,0.5489313006401062,0.5554443597793579,0.5336021184921265,0.5208333134651184,0.4849760830402374,0.5799004435539246,85194.0,1000.0,1754623743.954726,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
